iter,attn_mode,backbone,seed,layer,expert,selected_fraction,mean_probability,router_entropy
0,mha,moe,42,1,0,0.07678589224815369,0.06605111062526703,2.623340368270874
0,mha,moe,42,1,1,0.026077881455421448,0.04801807552576065,2.623340368270874
0,mha,moe,42,1,2,0.02489623986184597,0.05012251436710358,2.623340368270874
0,mha,moe,42,1,3,0.07402099668979645,0.07089118659496307,2.623340368270874
0,mha,moe,42,1,4,0.10585205256938934,0.07764415442943573,2.623340368270874
0,mha,moe,42,1,5,0.07308593392372131,0.06785698980093002,2.623340368270874
0,mha,moe,42,1,6,0.04404052719473839,0.05679120495915413,2.623340368270874
0,mha,moe,42,1,7,0.028489990159869194,0.04637095332145691,2.623340368270874
0,mha,moe,42,1,8,0.05220092833042145,0.05866747722029686,2.623340368270874
0,mha,moe,42,1,9,0.0697009265422821,0.06342048197984695,2.623340368270874
0,mha,moe,42,1,10,0.037812501192092896,0.05365638807415962,2.623340368270874
0,mha,moe,42,1,11,0.04336181655526161,0.05967786908149719,2.623340368270874
0,mha,moe,42,1,12,0.07082275301218033,0.06741085648536682,2.623340368270874
0,mha,moe,42,1,13,0.03106689453125,0.05167798697948456,2.623340368270874
0,mha,moe,42,1,14,0.09669067710638046,0.07421769946813583,2.623340368270874
0,mha,moe,42,1,15,0.14509399235248566,0.08752506226301193,2.623340368270874
0,mha,moe,42,2,0,0.07025878876447678,0.06717350333929062,2.611470937728882
0,mha,moe,42,2,1,0.12069946527481079,0.08040638267993927,2.611470937728882
0,mha,moe,42,2,2,0.02646728605031967,0.05271458625793457,2.611470937728882
0,mha,moe,42,2,3,0.05668945237994194,0.06264211982488632,2.611470937728882
0,mha,moe,42,2,4,0.017482910305261612,0.0439966581761837,2.611470937728882
0,mha,moe,42,2,5,0.03214111179113388,0.05409115180373192,2.611470937728882
0,mha,moe,42,2,6,0.03516601398587227,0.05273360386490822,2.611470937728882
0,mha,moe,42,2,7,0.04506591707468033,0.058523908257484436,2.611470937728882
0,mha,moe,42,2,8,0.06128784269094467,0.06179983168840408,2.611470937728882
0,mha,moe,42,2,9,0.027225341647863388,0.04777306690812111,2.611470937728882
0,mha,moe,42,2,10,0.08302246034145355,0.07137575000524521,2.611470937728882
0,mha,moe,42,2,11,0.06884765625,0.06635215133428574,2.611470937728882
0,mha,moe,42,2,12,0.05177612230181694,0.059883084148168564,2.611470937728882
0,mha,moe,42,2,13,0.024329833686351776,0.0516025647521019,2.611470937728882
0,mha,moe,42,2,14,0.25025758147239685,0.11470014601945877,2.611470937728882
0,mha,moe,42,2,15,0.029282227158546448,0.05423152446746826,2.611470937728882
0,mha,moe,42,3,0,0.03486328199505806,0.055422231554985046,2.6095616817474365
0,mha,moe,42,3,1,0.03302856534719467,0.05345289409160614,2.6095616817474365
0,mha,moe,42,3,2,0.06105102598667145,0.0650993287563324,2.6095616817474365
0,mha,moe,42,3,3,0.11371459811925888,0.08058138191699982,2.6095616817474365
0,mha,moe,42,3,4,0.09906982630491257,0.07575397193431854,2.6095616817474365
0,mha,moe,42,3,5,0.07142090052366257,0.06699249148368835,2.6095616817474365
0,mha,moe,42,3,6,0.02587036043405533,0.05019176006317139,2.6095616817474365
0,mha,moe,42,3,7,0.017200928181409836,0.04579431563615799,2.6095616817474365
0,mha,moe,42,3,8,0.029808349907398224,0.05409572273492813,2.6095616817474365
0,mha,moe,42,3,9,0.028072509914636612,0.04975830018520355,2.6095616817474365
0,mha,moe,42,3,10,0.06927123665809631,0.07155868411064148,2.6095616817474365
0,mha,moe,42,3,11,0.013558349572122097,0.035489607602357864,2.6095616817474365
0,mha,moe,42,3,12,0.018769530579447746,0.04532944783568382,2.6095616817474365
0,mha,moe,42,3,13,0.06496825814247131,0.06586025655269623,2.6095616817474365
0,mha,moe,42,3,14,0.18205811083316803,0.09814497083425522,2.6095616817474365
0,mha,moe,42,3,15,0.13727417588233948,0.08647472411394119,2.6095616817474365
0,mha,moe,42,4,0,0.1420617699623108,0.08570633083581924,2.619689702987671
0,mha,moe,42,4,1,0.027744140475988388,0.05187557637691498,2.619689702987671
0,mha,moe,42,4,2,0.07257934659719467,0.06795793771743774,2.619689702987671
0,mha,moe,42,4,3,0.019840087741613388,0.0450957790017128,2.619689702987671
0,mha,moe,42,4,4,0.06792358309030533,0.06704248487949371,2.619689702987671
0,mha,moe,42,4,5,0.04274658113718033,0.05580735579133034,2.619689702987671
0,mha,moe,42,4,6,0.08097045868635178,0.07037706673145294,2.619689702987671
0,mha,moe,42,4,7,0.026439208537340164,0.05017784610390663,2.619689702987671
0,mha,moe,42,4,8,0.056605223566293716,0.06224086880683899,2.619689702987671
0,mha,moe,42,4,9,0.015803223475813866,0.04335056245326996,2.619689702987671
0,mha,moe,42,4,10,0.08796020597219467,0.07096569240093231,2.619689702987671
0,mha,moe,42,4,11,0.032221678644418716,0.05486788600683212,2.619689702987671
0,mha,moe,42,4,12,0.047062989324331284,0.05913383141160011,2.619689702987671
0,mha,moe,42,4,13,0.17557373642921448,0.09547648578882217,2.619689702987671
0,mha,moe,42,4,14,0.07953247427940369,0.06924816966056824,2.619689702987671
0,mha,moe,42,4,15,0.024935303255915642,0.05067616328597069,2.619689702987671
0,mha,moe,42,5,0,0.03104858472943306,0.051982518285512924,2.6135754585266113
0,mha,moe,42,5,1,0.15534058213233948,0.09026513993740082,2.6135754585266113
0,mha,moe,42,5,2,0.062434080988168716,0.06234380602836609,2.6135754585266113
0,mha,moe,42,5,3,0.026917723938822746,0.05311795324087143,2.6135754585266113
0,mha,moe,42,5,4,0.04279419034719467,0.05612533539533615,2.6135754585266113
0,mha,moe,42,5,5,0.02747802808880806,0.0489940270781517,2.6135754585266113
0,mha,moe,42,5,6,0.07566894590854645,0.07063207030296326,2.6135754585266113
0,mha,moe,42,5,7,0.03125854581594467,0.049409735947847366,2.6135754585266113
0,mha,moe,42,5,8,0.037535399198532104,0.05423639714717865,2.6135754585266113
0,mha,moe,42,5,9,0.07672363519668579,0.06894081830978394,2.6135754585266113
0,mha,moe,42,5,10,0.07674194127321243,0.06830499321222305,2.6135754585266113
0,mha,moe,42,5,11,0.013594971038401127,0.04448557272553444,2.6135754585266113
0,mha,moe,42,5,12,0.03793945163488388,0.058564405888319016,2.6135754585266113
0,mha,moe,42,5,13,0.07275878638029099,0.06370005011558533,2.6135754585266113
0,mha,moe,42,5,14,0.06333252042531967,0.06405843794345856,2.6135754585266113
0,mha,moe,42,5,15,0.16843262314796448,0.09483878314495087,2.6135754585266113
500,mha,moe,42,1,0,0.04837890714406967,0.05957914516329765,2.1541900634765625
500,mha,moe,42,1,1,0.034538574516773224,0.050099000334739685,2.1541900634765625
500,mha,moe,42,1,2,0.034605711698532104,0.05332120880484581,2.1541900634765625
500,mha,moe,42,1,3,0.12779174745082855,0.09086514264345169,2.1541900634765625
500,mha,moe,42,1,4,0.09786499291658401,0.07542058825492859,2.1541900634765625
500,mha,moe,42,1,5,0.09883544594049454,0.08219316601753235,2.1541900634765625
500,mha,moe,42,1,6,0.06398071348667145,0.0699705258011818,2.1541900634765625
500,mha,moe,42,1,7,0.06685302406549454,0.055934835225343704,2.1541900634765625
500,mha,moe,42,1,8,0.09363891929388046,0.07700439542531967,2.1541900634765625
500,mha,moe,42,1,9,0.04432006925344467,0.0476737841963768,2.1541900634765625
500,mha,moe,42,1,10,0.046446532011032104,0.05620136111974716,2.1541900634765625
