iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.936610158284505,0.0,nan,nan,nan,0.0,0,20.9,nan,5.064453125,mla_coupled,dense,456,100456,200456
500,6.077166199684143,6.077166199684143,0.0,6.13683380206426,0.0,nan,nan,nan,0.0001497,16384000,246.6,66447.72420030618,8.005859375,mla_coupled,dense,456,100456,200456
1000,5.355657577514648,5.355657577514648,0.0,5.366073180039724,0.0,nan,nan,nan,0.00029969999999999997,32768000,472.6,69333.54612660878,8.26953125,mla_coupled,dense,456,100456,200456
1500,4.922622442245483,4.922622442245483,0.0,4.981775974432628,0.0,nan,nan,nan,0.0004496999999999999,49152000,698.4,70381.66426046805,8.345703125,mla_coupled,dense,456,100456,200456
2000,4.621584534645081,4.621584534645081,0.0,4.703375295797984,0.0,nan,nan,nan,0.0005996999999999999,65536000,923.7,70953.0667579934,8.345703125,mla_coupled,dense,456,100456,200456
2500,4.477267503738403,4.477267503738403,0.0,4.521236167748769,0.0,nan,nan,nan,0.0005981266088736952,81920000,1149.2,71282.98433626172,8.345703125,mla_coupled,dense,456,100456,200456
3000,4.359573006629944,4.359573006629944,0.0,4.4079722277323405,0.0,nan,nan,nan,0.0005925175294683882,98304000,1374.2,71534.81431046897,8.345703125,mla_coupled,dense,456,100456,200456
3500,4.2621612548828125,4.2621612548828125,0.0,4.321232074101766,0.0,nan,nan,nan,0.0005832509032072879,114688000,1599.6,71695.9701429192,8.345703125,mla_coupled,dense,456,100456,200456
4000,4.158703088760376,4.158703088760376,0.0,4.264961583216985,0.0,nan,nan,nan,0.0005704558381153472,131072000,1824.6,71837.5479506568,8.345703125,mla_coupled,dense,456,100456,200456
4500,4.17255175113678,4.17255175113678,0.0,4.21018270611763,0.0,nan,nan,nan,0.0005543106024788456,147456000,2050.1,71927.04882308948,8.345703125,mla_coupled,dense,456,100456,200456
5000,4.182359337806702,4.182359337806702,0.0,4.162979818582535,0.0,nan,nan,nan,0.000535040141107975,163840000,2275.0,72016.61810715208,8.345703125,mla_coupled,dense,456,100456,200456
5500,4.085221886634827,4.085221886634827,0.0,4.137272560199102,0.0,nan,nan,nan,0.0005129129412749549,180224000,2500.6,72071.39492996337,8.345703125,mla_coupled,dense,456,100456,200456
6000,4.119586825370789,4.119586825370789,0.0,4.109153096278509,0.0,nan,nan,nan,0.00048823729199324884,196608000,2725.6,72133.70749809864,8.345703125,mla_coupled,dense,456,100456,200456
6500,4.0344255566596985,4.0344255566596985,0.0,4.066214122772217,0.0,nan,nan,nan,0.00046135698875578174,212992000,2951.1,72173.18619639464,8.345703125,mla_coupled,dense,456,100456,200456
7000,4.005372881889343,4.005372881889343,0.0,4.045007746616999,0.0,nan,nan,nan,0.000432646543576239,229376000,3176.1,72219.73964295861,8.345703125,mla_coupled,dense,456,100456,200456
7500,4.005599498748779,4.005599498748779,0.0,4.0243639143308005,0.0,nan,nan,nan,0.00040250596706994045,245760000,3401.5,72249.68484030239,8.345703125,mla_coupled,dense,456,100456,200456
8000,3.9626182317733765,3.9626182317733765,0.0,4.0084148446718855,0.0,nan,nan,nan,0.00037135519527336944,262144000,3626.5,72286.0219497701,8.345703125,mla_coupled,dense,456,100456,200456
8500,3.9253258109092712,3.9253258109092712,0.0,3.9846545430024465,0.0,nan,nan,nan,0.00033962823885115036,278528000,3851.9,72308.37871891096,8.345703125,mla_coupled,dense,456,100456,200456
9000,3.8954811692237854,3.8954811692237854,0.0,3.959135996500651,0.0,nan,nan,nan,0.00030776713620712216,294912000,4077.2,72331.45569945495,8.345703125,mla_coupled,dense,456,100456,200456
9500,3.8085251450538635,3.8085251450538635,0.0,3.9372687486807507,0.0,nan,nan,nan,0.0002762157947482825,311296000,4302.8,72346.47856899469,8.345703125,mla_coupled,dense,456,100456,200456
10000,3.889259457588196,3.889259457588196,0.0,3.9232529135545096,0.0,nan,nan,nan,0.00024541380610869324,327680000,4527.8,72370.14565443256,8.345703125,mla_coupled,dense,456,100456,200456
10500,3.7992039918899536,3.7992039918899536,0.0,3.896715972820918,0.0,nan,nan,nan,0.00021579032150324256,344064000,4753.3,72384.35661611873,8.345703125,mla_coupled,dense,456,100456,200456
11000,3.8287951946258545,3.8287951946258545,0.0,3.894316064119339,0.0,nan,nan,nan,0.0001877580725433998,360448000,4978.3,72404.10056792537,8.345703125,mla_coupled,dense,456,100456,200456
11500,3.8776549696922302,3.8776549696922302,0.0,3.873676813443502,0.0,nan,nan,nan,0.00016170762082042857,376832000,5203.8,72414.69311483674,8.345703125,mla_coupled,dense,456,100456,200456
12000,3.9069745540618896,3.9069745540618896,0.0,3.8521845785776776,0.0,nan,nan,nan,0.0001380019163742152,393216000,5428.8,72431.68812869562,8.345703125,mla_coupled,dense,456,100456,200456
12500,3.815447688102722,3.815447688102722,0.0,3.8451672061284383,0.0,nan,nan,nan,0.00011697124086228238,409600000,5654.3,72440.94752194478,8.345703125,mla_coupled,dense,456,100456,200456
13000,3.687943696975708,3.687943696975708,0.0,3.8368787690003714,0.0,nan,nan,nan,9.890860588370181e-05,425984000,5879.2,72455.58026868748,8.345703125,mla_coupled,dense,456,100456,200456
13500,3.639500379562378,3.639500379562378,0.0,3.830145267645518,0.0,nan,nan,nan,8.406567057113034e-05,442368000,6105.0,72460.34138142949,8.345703125,mla_coupled,dense,456,100456,200456
14000,3.794317662715912,3.794317662715912,0.0,3.8253581273555755,0.0,nan,nan,nan,7.264923532945212e-05,458752000,6330.0,72472.79257544251,8.345703125,mla_coupled,dense,456,100456,200456
14500,3.729004144668579,3.729004144668579,0.0,3.817525568008423,0.0,nan,nan,nan,6.481836057229788e-05,475136000,6555.4,72479.6084600367,8.345703125,mla_coupled,dense,456,100456,200456
15000,3.7087602615356445,3.7087602615356445,0.0,3.802097984155019,0.0,nan,nan,nan,6.068215059988e-05,491520000,6780.4,72490.97751841128,8.345703125,mla_coupled,dense,456,100456,200456
