iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
6500,3.898822069168091,3.904645085334778,0.005823038052767515,4.004893630345663,0.005723348770601054,1.9144575357437135,0.12577514350414276,0.2891070603836811,0.00046135698875578174,212992000,4823.2,44159.98934174507,9.365234375,mla_decoupled,moe,42,100042,200042
7000,3.9355950951576233,3.94130140542984,0.0057063199346885085,3.9732904454072315,0.00569831391175588,1.909358286857605,0.12855957448482513,0.27393487823960105,0.000432646543576239,229376000,5190.7,44190.11989090123,9.365234375,mla_decoupled,moe,42,100042,200042
7500,3.803761601448059,3.8094656467437744,0.005704098497517407,3.947272914648056,0.005707331526403626,1.901537799835205,0.12195434421300888,0.2529133878304548,0.00040250596706994045,245760000,5560.9,44194.28633275047,9.365234375,mla_decoupled,moe,42,100042,200042
8000,3.817836105823517,3.8235379457473755,0.005701835383661091,3.924005103508631,0.005721456119790674,1.898320484161377,0.12282226234674454,0.2551107584410258,0.00037135519527336944,262144000,5945.2,44093.473149476216,9.365234375,mla_decoupled,moe,42,100042,200042
8500,3.735311985015869,3.7410520911216736,0.005740082589909434,3.901886903047562,0.005726138860142479,1.8925885200500487,0.13077270984649658,0.2612727427921232,0.00033962823885115036,278528000,6335.2,43965.41301256683,9.365234375,mla_decoupled,moe,42,100042,200042
9000,3.8834972977638245,3.8892106413841248,0.005713355843909085,3.8829793349901833,0.0056953100867879886,1.8920801401138305,0.12830443680286407,0.2515663221108,0.00030776713620712216,294912000,6723.1,43865.53150988126,9.365234375,mla_decoupled,moe,42,100042,200042
9500,3.749999165534973,3.7557586431503296,0.005759433028288186,3.85878365834554,0.005718747990516325,1.8796427726745606,0.12864135205745697,0.24628337479291895,0.0002762157947482825,311296000,7115.9,43746.41747071019,9.365234375,mla_decoupled,moe,42,100042,200042
10000,3.8590927720069885,3.8647120594978333,0.005619347910396755,3.83808416167895,0.005696432803912709,1.8777860641479491,0.12861327826976776,0.24633289736063166,0.00024541380610869324,327680000,7486.2,43771.40565359716,9.365234375,mla_decoupled,moe,42,100042,200042
10500,3.700630247592926,3.706292510032654,0.005662288167513907,3.8094528289635976,0.005701591485024741,1.880694317817688,0.1260046362876892,0.23688681923984678,0.00021579032150324256,344064000,7856.1,43795.53197810919,9.365234375,mla_decoupled,moe,42,100042,200042
11000,3.7067469358444214,3.712398648262024,0.005651712883263826,3.814116780757904,0.005677619824806849,1.8744229555130005,0.1257922351360321,0.23089125116975687,0.0001877580725433998,360448000,8225.2,43822.4159332257,9.365234375,mla_decoupled,moe,42,100042,200042
11500,3.7642630338668823,3.769870102405548,0.005607129307463765,3.7979328258832297,0.005691984311367074,1.874539279937744,0.12803466618061066,0.23206696529260049,0.00016170762082042857,376832000,8594.6,43845.078462407655,9.365234375,mla_decoupled,moe,42,100042,200042
12000,3.6952433586120605,3.700957477092743,0.005714075057767332,3.7723657568295796,0.0056917410607760155,1.866578221321106,0.12706665694713593,0.21795415473484098,0.0001380019163742152,393216000,8963.2,43869.928253136604,9.365234375,mla_decoupled,moe,42,100042,200042
12500,3.667274534702301,3.6729771494865417,0.005702626192942262,3.7501481091976165,0.005689394535341611,1.8659379482269287,0.1258886754512787,0.21837095498120584,0.00011697124086228238,409600000,9332.7,43888.726983489345,9.365234375,mla_decoupled,moe,42,100042,200042
13000,3.651149570941925,3.6568395495414734,0.0056900447234511375,3.7426873513062797,0.0056735762565707165,1.8648847818374634,0.1262805163860321,0.2197547017073284,9.890860588370181e-05,425984000,9701.3,43910.16527643136,9.365234375,mla_decoupled,moe,42,100042,200042
13500,3.711759388446808,3.717351019382477,0.005591622786596417,3.737784901857376,0.0056796890939585865,1.859708547592163,0.12481201440095901,0.21921257996286236,8.406567057113034e-05,442368000,10070.5,43927.30994363342,9.365234375,mla_decoupled,moe,42,100042,200042
14000,3.727883517742157,3.7335734367370605,0.005689944373443723,3.73000990152359,0.005686805772129446,1.8628691911697388,0.12502318620681763,0.2045765934358063,7.264923532945212e-05,458752000,10438.2,43949.28073684936,9.365234375,mla_decoupled,moe,42,100042,200042
14500,3.5845998525619507,3.5903273224830627,0.0057275224244222045,3.7281024515628816,0.005687461118213832,1.8612814903259278,0.12578247487545013,0.20763537443978933,6.481836057229788e-05,475136000,10806.4,43967.89764494393,9.365234375,mla_decoupled,moe,42,100042,200042
15000,3.712300419807434,3.717993378639221,0.0056929708225652575,3.722743570009867,0.005673880093575765,1.8579205989837646,0.12405762076377869,0.2125916117187172,6.068215059988e-05,491520000,11174.9,43984.142289153024,9.365234375,mla_decoupled,moe,42,100042,200042
