iter,attn_mode,backbone,seed,layer,expert,selected_fraction,mean_probability,router_entropy
0,mla_decoupled,moe,42,1,0,0.06927245855331421,0.0676429346203804,2.6286323070526123
0,mla_decoupled,moe,42,1,1,0.06443359702825546,0.06360378861427307,2.6286323070526123
0,mla_decoupled,moe,42,1,2,0.050086669623851776,0.059618886560201645,2.6286323070526123
0,mla_decoupled,moe,42,1,3,0.049500733613967896,0.057986389845609665,2.6286323070526123
0,mla_decoupled,moe,42,1,4,0.11239990592002869,0.07538855075836182,2.6286323070526123
0,mla_decoupled,moe,42,1,5,0.11836303770542145,0.07873111963272095,2.6286323070526123
0,mla_decoupled,moe,42,1,6,0.04167846590280533,0.05504956841468811,2.6286323070526123
0,mla_decoupled,moe,42,1,7,0.020997313782572746,0.04792455583810806,2.6286323070526123
0,mla_decoupled,moe,42,1,8,0.06413330137729645,0.06095132231712341,2.6286323070526123
0,mla_decoupled,moe,42,1,9,0.05907959118485451,0.06198655068874359,2.6286323070526123
0,mla_decoupled,moe,42,1,10,0.037346191704273224,0.05693227797746658,2.6286323070526123
0,mla_decoupled,moe,42,1,11,0.08096923679113388,0.06839919090270996,2.6286323070526123
0,mla_decoupled,moe,42,1,12,0.05783325061202049,0.06426915526390076,2.6286323070526123
0,mla_decoupled,moe,42,1,13,0.08766723424196243,0.06818875670433044,2.6286323070526123
0,mla_decoupled,moe,42,1,14,0.030756836757063866,0.05130542814731598,2.6286323070526123
0,mla_decoupled,moe,42,1,15,0.055482178926467896,0.062021560966968536,2.6286323070526123
0,mla_decoupled,moe,42,2,0,0.09838012605905533,0.0729556754231453,2.6210076808929443
0,mla_decoupled,moe,42,2,1,0.025269774720072746,0.048215433955192566,2.6210076808929443
0,mla_decoupled,moe,42,2,2,0.08472534269094467,0.07139315456151962,2.6210076808929443
0,mla_decoupled,moe,42,2,3,0.032642822712659836,0.045317038893699646,2.6210076808929443
0,mla_decoupled,moe,42,2,4,0.05296020582318306,0.062366873025894165,2.6210076808929443
0,mla_decoupled,moe,42,2,5,0.11257568001747131,0.07749353349208832,2.6210076808929443
0,mla_decoupled,moe,42,2,6,0.04606811702251434,0.05576159805059433,2.6210076808929443
0,mla_decoupled,moe,42,2,7,0.09547241032123566,0.07504433393478394,2.6210076808929443
0,mla_decoupled,moe,42,2,8,0.028123779222369194,0.05059075728058815,2.6210076808929443
0,mla_decoupled,moe,42,2,9,0.04221191257238388,0.05752094089984894,2.6210076808929443
0,mla_decoupled,moe,42,2,10,0.05708984285593033,0.06295551359653473,2.6210076808929443
0,mla_decoupled,moe,42,2,11,0.03657836839556694,0.05607134848833084,2.6210076808929443
0,mla_decoupled,moe,42,2,12,0.030361328274011612,0.051516901701688766,2.6210076808929443
0,mla_decoupled,moe,42,2,13,0.08713378757238388,0.07169762253761292,2.6210076808929443
0,mla_decoupled,moe,42,2,14,0.08096801489591599,0.0688723623752594,2.6210076808929443
0,mla_decoupled,moe,42,2,15,0.08943847566843033,0.07222691178321838,2.6210076808929443
0,mla_decoupled,moe,42,3,0,0.120452880859375,0.07897061854600906,2.6169347763061523
0,mla_decoupled,moe,42,3,1,0.029317626729607582,0.055739883333444595,2.6169347763061523
0,mla_decoupled,moe,42,3,2,0.024093016982078552,0.04967552050948143,2.6169347763061523
0,mla_decoupled,moe,42,3,3,0.04050659015774727,0.057228442281484604,2.6169347763061523
0,mla_decoupled,moe,42,3,4,0.03127197176218033,0.05070338398218155,2.6169347763061523
0,mla_decoupled,moe,42,3,5,0.02697143517434597,0.05231429636478424,2.6169347763061523
0,mla_decoupled,moe,42,3,6,0.050135497003793716,0.060383886098861694,2.6169347763061523
0,mla_decoupled,moe,42,3,7,0.06292114406824112,0.06431256234645844,2.6169347763061523
0,mla_decoupled,moe,42,3,8,0.044367674738168716,0.0599149651825428,2.6169347763061523
0,mla_decoupled,moe,42,3,9,0.04784790053963661,0.05828872323036194,2.6169347763061523
0,mla_decoupled,moe,42,3,10,0.02884765714406967,0.051429666578769684,2.6169347763061523
0,mla_decoupled,moe,42,3,11,0.057159423828125,0.06385331600904465,2.6169347763061523
0,mla_decoupled,moe,42,3,12,0.1565588414669037,0.08871910721063614,2.6169347763061523
0,mla_decoupled,moe,42,3,13,0.028446044772863388,0.05085252597928047,2.6169347763061523
0,mla_decoupled,moe,42,3,14,0.03930297866463661,0.05190510302782059,2.6169347763061523
0,mla_decoupled,moe,42,3,15,0.21179932355880737,0.10570795089006424,2.6169347763061523
0,mla_decoupled,moe,42,4,0,0.029207764193415642,0.052680179476737976,2.63633394241333
0,mla_decoupled,moe,42,4,1,0.1390417516231537,0.08383690565824509,2.63633394241333
0,mla_decoupled,moe,42,4,2,0.04948364198207855,0.058225713670253754,2.63633394241333
0,mla_decoupled,moe,42,4,3,0.039213865995407104,0.05759802460670471,2.63633394241333
0,mla_decoupled,moe,42,4,4,0.021855467930436134,0.048075124621391296,2.63633394241333
0,mla_decoupled,moe,42,4,5,0.04888672009110451,0.0570778027176857,2.63633394241333
0,mla_decoupled,moe,42,4,6,0.07832885533571243,0.06751513481140137,2.63633394241333
0,mla_decoupled,moe,42,4,7,0.05926513671875,0.06311528384685516,2.63633394241333
0,mla_decoupled,moe,42,4,8,0.05818725749850273,0.061860550194978714,2.63633394241333
0,mla_decoupled,moe,42,4,9,0.09011230617761612,0.07148593664169312,2.63633394241333
0,mla_decoupled,moe,42,4,10,0.0804150402545929,0.06891296058893204,2.63633394241333
0,mla_decoupled,moe,42,4,11,0.1132824718952179,0.07881073653697968,2.63633394241333
0,mla_decoupled,moe,42,4,12,0.04869995266199112,0.05482139065861702,2.63633394241333
0,mla_decoupled,moe,42,4,13,0.06924805045127869,0.06444434821605682,2.63633394241333
0,mla_decoupled,moe,42,4,14,0.03906494006514549,0.05810554325580597,2.63633394241333
0,mla_decoupled,moe,42,4,15,0.035706788301467896,0.053434357047080994,2.63633394241333
0,mla_decoupled,moe,42,5,0,0.04949584975838661,0.060975003987550735,2.6157617568969727
0,mla_decoupled,moe,42,5,1,0.04800048843026161,0.060505811125040054,2.6157617568969727
0,mla_decoupled,moe,42,5,2,0.05076294019818306,0.06154700741171837,2.6157617568969727
0,mla_decoupled,moe,42,5,3,0.04972289875149727,0.058989036828279495,2.6157617568969727
0,mla_decoupled,moe,42,5,4,0.04128784313797951,0.056253477931022644,2.6157617568969727
0,mla_decoupled,moe,42,5,5,0.03944335877895355,0.053574513643980026,2.6157617568969727
0,mla_decoupled,moe,42,5,6,0.028895264491438866,0.05043074116110802,2.6157617568969727
0,mla_decoupled,moe,42,5,7,0.07165893912315369,0.069894939661026,2.6157617568969727
0,mla_decoupled,moe,42,5,8,0.029300536960363388,0.05136062577366829,2.6157617568969727
0,mla_decoupled,moe,42,5,9,0.03993041813373566,0.056449923664331436,2.6157617568969727
0,mla_decoupled,moe,42,5,10,0.022691650316119194,0.04675303027033806,2.6157617568969727
0,mla_decoupled,moe,42,5,11,0.020042724907398224,0.049139607697725296,2.6157617568969727
0,mla_decoupled,moe,42,5,12,0.1975366175174713,0.09953147917985916,2.6157617568969727
0,mla_decoupled,moe,42,5,13,0.21506226062774658,0.10521964728832245,2.6157617568969727
0,mla_decoupled,moe,42,5,14,0.052513428032398224,0.060363177210092545,2.6157617568969727
0,mla_decoupled,moe,42,5,15,0.04365478456020355,0.059011947363615036,2.6157617568969727
500,mla_decoupled,moe,42,1,0,0.07504028081893921,0.08501102775335312,2.269285202026367
500,mla_decoupled,moe,42,1,1,0.02126220613718033,0.034480020403862,2.269285202026367
500,mla_decoupled,moe,42,1,2,0.07270386070013046,0.06872983276844025,2.269285202026367
500,mla_decoupled,moe,42,1,3,0.07991821318864822,0.06642160564661026,2.269285202026367
500,mla_decoupled,moe,42,1,4,0.06830688565969467,0.06507382541894913,2.269285202026367
500,mla_decoupled,moe,42,1,5,0.04836059734225273,0.04645608738064766,2.269285202026367
500,mla_decoupled,moe,42,1,6,0.08957641571760178,0.074651800096035,2.269285202026367
500,mla_decoupled,moe,42,1,7,0.03404419124126434,0.0479627326130867,2.269285202026367
500,mla_decoupled,moe,42,1,8,0.08183349668979645,0.0706620067358017,2.269285202026367
500,mla_decoupled,moe,42,1,9,0.06793823093175888,0.06738529354333878,2.269285202026367
500,mla_decoupled,moe,42,1,10,0.0894177258014679,0.0734371617436409,2.269285202026367
500,mla_decoupled,moe,42,1,11,0.060737304389476776,0.06284302473068237,2.269285202026367
500,mla_decoupled,moe,42,1,12,0.04984741285443306,0.05129043757915497,2.269285202026367
500,mla_decoupled,moe,42,1,13,0.06167358532547951,0.0707523450255394,2.269285202026367
500,mla_decoupled,moe,42,1,14,0.028109131380915642,0.04875434935092926,2.269285202026367
500,mla_decoupled,moe,42,1,15,0.07123047113418579,0.06608841568231583,2.269285202026367
500,mla_decoupled,moe,42,2,0,0.05869872868061066,0.058821797370910645,2.3576369285583496
500,mla_decoupled,moe,42,2,1,0.052882079035043716,0.05499008297920227,2.3576369285583496
500,mla_decoupled,moe,42,2,2,0.07248901575803757,0.06940007209777832,2.3576369285583496
500,mla_decoupled,moe,42,2,3,0.03634277358651161,0.04476640745997429,2.3576369285583496
500,mla_decoupled,moe,42,2,4,0.06577392667531967,0.06249804422259331,2.3576369285583496
500,mla_decoupled,moe,42,2,5,0.043214112520217896,0.04287215694785118,2.3576369285583496
500,mla_decoupled,moe,42,2,6,0.07077636569738388,0.07113877683877945,2.3576369285583496
500,mla_decoupled,moe,42,2,7,0.08049804717302322,0.07280506193637848,2.3576369285583496
500,mla_decoupled,moe,42,2,8,0.05596557632088661,0.06161237880587578,2.3576369285583496
500,mla_decoupled,moe,42,2,9,0.05221313610672951,0.061032600700855255,2.3576369285583496
500,mla_decoupled,moe,42,2,10,0.06865356117486954,0.06865571439266205,2.3576369285583496
500,mla_decoupled,moe,42,2,11,0.08522216975688934,0.07350151985883713,2.3576369285583496
500,mla_decoupled,moe,42,2,12,0.09769775718450546,0.07472441345453262,2.3576369285583496
500,mla_decoupled,moe,42,2,13,0.06903808563947678,0.06713090091943741,2.3576369285583496
500,mla_decoupled,moe,42,2,14,0.0396728515625,0.05818113312125206,2.3576369285583496
500,mla_decoupled,moe,42,2,15,0.050861816853284836,0.057868942618370056,2.3576369285583496
500,mla_decoupled,moe,42,3,0,0.03926025331020355,0.05172886326909065,2.155684471130371
500,mla_decoupled,moe,42,3,1,0.05192749202251434,0.062034595757722855,2.155684471130371
500,mla_decoupled,moe,42,3,2,0.10439086705446243,0.08796536177396774,2.155684471130371
500,mla_decoupled,moe,42,3,3,0.046052247285842896,0.04714019224047661,2.155684471130371
500,mla_decoupled,moe,42,3,4,0.047783203423023224,0.0587044283747673,2.155684471130371
500,mla_decoupled,moe,42,3,5,0.06860961765050888,0.06772982329130173,2.155684471130371
500,mla_decoupled,moe,42,3,6,0.026357421651482582,0.04096987843513489,2.155684471130371
500,mla_decoupled,moe,42,3,7,0.0824597179889679,0.07108128815889359,2.155684471130371
500,mla_decoupled,moe,42,3,8,0.06356567144393921,0.07745086401700974,2.155684471130371
500,mla_decoupled,moe,42,3,9,0.0667102038860321,0.06872525066137314,2.155684471130371
500,mla_decoupled,moe,42,3,10,0.06179565563797951,0.054129716008901596,2.155684471130371
500,mla_decoupled,moe,42,3,11,0.03897460922598839,0.04637432470917702,2.155684471130371
500,mla_decoupled,moe,42,3,12,0.07471069693565369,0.06941092014312744,2.155684471130371
500,mla_decoupled,moe,42,3,13,0.06383178383111954,0.05432126671075821,2.155684471130371
500,mla_decoupled,moe,42,3,14,0.07865844666957855,0.06503582745790482,2.155684471130371
500,mla_decoupled,moe,42,3,15,0.08491210639476776,0.07719742506742477,2.155684471130371
500,mla_decoupled,moe,42,4,0,0.045689698308706284,0.06012391671538353,2.0663795471191406
500,mla_decoupled,moe,42,4,1,0.0735485851764679,0.0625750795006752,2.0663795471191406
500,mla_decoupled,moe,42,4,2,0.04078491032123566,0.041458748281002045,2.0663795471191406
500,mla_decoupled,moe,42,4,3,0.07447631657123566,0.0747922956943512,2.0663795471191406
500,mla_decoupled,moe,42,4,4,0.047362059354782104,0.054814327508211136,2.0663795471191406
500,mla_decoupled,moe,42,4,5,0.08761352300643921,0.07533486932516098,2.0663795471191406
500,mla_decoupled,moe,42,4,6,0.05131347477436066,0.07038866728544235,2.0663795471191406
