iter,attn_mode,backbone,seed,layer,expert,selected_fraction,mean_probability,router_entropy
0,mla_decoupled,moe,123,1,0,0.07564453035593033,0.06781589239835739,2.621256113052368
0,mla_decoupled,moe,123,1,1,0.03193603456020355,0.054670218378305435,2.621256113052368
0,mla_decoupled,moe,123,1,2,0.04471435397863388,0.05710378289222717,2.621256113052368
0,mla_decoupled,moe,123,1,3,0.05168090760707855,0.06020301207900047,2.621256113052368
0,mla_decoupled,moe,123,1,4,0.07825927436351776,0.06682181358337402,2.621256113052368
0,mla_decoupled,moe,123,1,5,0.04312377795577049,0.05477962642908096,2.621256113052368
0,mla_decoupled,moe,123,1,6,0.1018664538860321,0.07519367337226868,2.621256113052368
0,mla_decoupled,moe,123,1,7,0.05989379808306694,0.06370534747838974,2.621256113052368
0,mla_decoupled,moe,123,1,8,0.03798583894968033,0.056175850331783295,2.621256113052368
0,mla_decoupled,moe,123,1,9,0.08090942353010178,0.06860417872667313,2.621256113052368
0,mla_decoupled,moe,123,1,10,0.043635252863168716,0.05599059909582138,2.621256113052368
0,mla_decoupled,moe,123,1,11,0.0663439929485321,0.06158696487545967,2.621256113052368
0,mla_decoupled,moe,123,1,12,0.09314209222793579,0.07235315442085266,2.621256113052368
0,mla_decoupled,moe,123,1,13,0.02747192420065403,0.04976598918437958,2.621256113052368
0,mla_decoupled,moe,123,1,14,0.03715454041957855,0.052951879799366,2.621256113052368
0,mla_decoupled,moe,123,1,15,0.12623779475688934,0.08227800577878952,2.621256113052368
0,mla_decoupled,moe,123,2,0,0.039366453886032104,0.05356873944401741,2.6238694190979004
0,mla_decoupled,moe,123,2,1,0.036052245646715164,0.055217474699020386,2.6238694190979004
0,mla_decoupled,moe,123,2,2,0.11726073920726776,0.07867808640003204,2.6238694190979004
0,mla_decoupled,moe,123,2,3,0.07073364406824112,0.0651438981294632,2.6238694190979004
0,mla_decoupled,moe,123,2,4,0.056245118379592896,0.0640423521399498,2.6238694190979004
0,mla_decoupled,moe,123,2,5,0.08025268465280533,0.06870967149734497,2.6238694190979004
0,mla_decoupled,moe,123,2,6,0.12173217535018921,0.07987532764673233,2.6238694190979004
0,mla_decoupled,moe,123,2,7,0.017806395888328552,0.04437920078635216,2.6238694190979004
0,mla_decoupled,moe,123,2,8,0.03294555842876434,0.05316454544663429,2.6238694190979004
0,mla_decoupled,moe,123,2,9,0.05447021499276161,0.060124918818473816,2.6238694190979004
0,mla_decoupled,moe,123,2,10,0.07032836973667145,0.06460048258304596,2.6238694190979004
0,mla_decoupled,moe,123,2,11,0.049195557832717896,0.061632461845874786,2.6238694190979004
0,mla_decoupled,moe,123,2,12,0.1283288598060608,0.08241137862205505,2.6238694190979004
0,mla_decoupled,moe,123,2,13,0.06603759527206421,0.06410244107246399,2.6238694190979004
0,mla_decoupled,moe,123,2,14,0.021982422098517418,0.04792264103889465,2.6238694190979004
0,mla_decoupled,moe,123,2,15,0.037261962890625,0.05642636865377426,2.6238694190979004
0,mla_decoupled,moe,123,3,0,0.0768420398235321,0.06690461933612823,2.6269190311431885
0,mla_decoupled,moe,123,3,1,0.07911255210638046,0.0686531811952591,2.6269190311431885
0,mla_decoupled,moe,123,3,2,0.04354614391922951,0.057103514671325684,2.6269190311431885
0,mla_decoupled,moe,123,3,3,0.11055419594049454,0.07716348767280579,2.6269190311431885
0,mla_decoupled,moe,123,3,4,0.03923217952251434,0.054203957319259644,2.6269190311431885
0,mla_decoupled,moe,123,3,5,0.03870971500873566,0.052673257887363434,2.6269190311431885
0,mla_decoupled,moe,123,3,6,0.10593505948781967,0.07558387517929077,2.6269190311431885
0,mla_decoupled,moe,123,3,7,0.04759521409869194,0.05952464044094086,2.6269190311431885
0,mla_decoupled,moe,123,3,8,0.12268920987844467,0.07932201772928238,2.6269190311431885
0,mla_decoupled,moe,123,3,9,0.05305297672748566,0.0621415413916111,2.6269190311431885
0,mla_decoupled,moe,123,3,10,0.07149536162614822,0.06559138000011444,2.6269190311431885
0,mla_decoupled,moe,123,3,11,0.03833374008536339,0.05741538107395172,2.6269190311431885
0,mla_decoupled,moe,123,3,12,0.061424560844898224,0.06330742686986923,2.6269190311431885
0,mla_decoupled,moe,123,3,13,0.024659423157572746,0.04800840839743614,2.6269190311431885
0,mla_decoupled,moe,123,3,14,0.027064209803938866,0.04971127584576607,2.6269190311431885
0,mla_decoupled,moe,123,3,15,0.05975341796875,0.06269201636314392,2.6269190311431885
0,mla_decoupled,moe,123,4,0,0.02978515625,0.0491439551115036,2.6265835762023926
0,mla_decoupled,moe,123,4,1,0.08518432825803757,0.07157430052757263,2.6265835762023926
0,mla_decoupled,moe,123,4,2,0.033875733613967896,0.05274687334895134,2.6265835762023926
0,mla_decoupled,moe,123,4,3,0.10581298917531967,0.07651882618665695,2.6265835762023926
