iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.929572607676189,0.006574463980117192,2.620229148864746,0.16367797553539276,0.5110981055868,0.0,0,37.6,nan,5.177734375,mla_decoupled,moe,456,100456,200456
500,6.05198061466217,6.057493448257446,0.00551287573762238,6.108239853382111,0.005591214758654436,2.195545959472656,0.09478759765625,0.27283122925144404,0.0001497,16384000,406.6,40296.84226137532,8.802734375,mla_decoupled,moe,456,100456,200456
1000,5.294794201850891,5.30057680606842,0.005782793974503875,5.3001185894012455,0.005705879773789396,1.9501730442047118,0.10554321110248566,0.26948889835020945,0.00029969999999999997,32768000,775.3,42266.81987594392,9.3671875,mla_decoupled,moe,456,100456,200456
1500,4.8056827783584595,4.811421275138855,0.005738436710089445,4.866018607616424,0.005699950742224852,1.9683283805847167,0.10826537758111954,0.2572343322998856,0.0004496999999999999,49152000,1144.2,42957.762283471035,9.3671875,mla_decoupled,moe,456,100456,200456
2000,4.509477019309998,4.515130400657654,0.005653257132507861,4.60317707379659,0.005621426380239427,1.9999589204788208,0.101959228515625,0.24720996257293154,0.0005996999999999999,65536000,1512.0,43343.48588507634,9.3671875,mla_decoupled,moe,456,100456,200456
2500,4.376843571662903,4.382532238960266,0.0056887243408709764,4.432949686845143,0.005654331131372601,1.9951856136322021,0.10181640833616257,0.27990546790867576,0.0005981266088736952,81920000,1880.9,43553.93166266706,9.3671875,mla_decoupled,moe,456,100456,200456
3000,4.268153667449951,4.273733377456665,0.005579593474976718,4.327885371049245,0.005626464949455112,1.9745272874832154,0.10098510980606079,0.24995239224963087,0.0005925175294683882,98304000,2248.5,43719.46526330496,9.3671875,mla_decoupled,moe,456,100456,200456
3500,4.18136203289032,4.1869611740112305,0.0055990926921367645,4.244281586408615,0.00563640221565341,1.9742021322250367,0.09799804538488388,0.2661764963589207,0.0005832509032072879,114688000,2617.9,43809.649965922705,9.3671875,mla_decoupled,moe,456,100456,200456
4000,4.083158493041992,4.088808715343475,0.005650119855999947,4.192857213417689,0.005653520258298765,1.9511516332626342,0.09715209901332855,0.27026761750687106,0.0005704558381153472,131072000,2986.2,43892.74191245224,9.3671875,mla_decoupled,moe,456,100456,200456
4500,4.099364936351776,4.105083107948303,0.005718141212128103,4.139663548469543,0.005655131596140564,1.9504626750946046,0.0976245105266571,0.2725944302724497,0.0005543106024788456,147456000,3355.1,43950.37358612463,9.3671875,mla_decoupled,moe,456,100456,200456
5000,4.119281351566315,4.12495094537735,0.005669480306096375,4.098464648723603,0.005659419794101268,1.9355017423629761,0.09948486089706421,0.25300102403669483,0.000535040141107975,163840000,3723.0,44007.4291692721,9.3671875,mla_decoupled,moe,456,100456,200456
5500,4.006380677223206,4.012190163135529,0.005809389986097813,4.06862925251325,0.0056409325675728424,1.94175226688385,0.1025708019733429,0.24324726271012045,0.0005129129412749549,180224000,4091.4,44049.92920959545,9.3671875,mla_decoupled,moe,456,100456,200456
6000,4.060960412025452,4.066613137722015,0.0056527412962168455,4.04364105741183,0.005670406150942047,1.9213558197021485,0.10194213688373566,0.2867455027825848,0.00048823729199324884,196608000,4459.4,44088.21501484214,9.3671875,mla_decoupled,moe,456,100456,200456
6500,3.961422860622406,3.967058539390564,0.005635707406327128,3.9995161334673566,0.005656558528232078,1.9203621387481689,0.10551269352436066,0.26348805990573704,0.00046135698875578174,212992000,4827.9,44117.08540536165,9.3671875,mla_decoupled,moe,456,100456,200456
7000,3.9308252334594727,3.9364952445030212,0.00566999742295593,3.9768961024284364,0.005668440026541551,1.9093695163726807,0.10166382044553757,0.23800813362750062,0.000432646543576239,229376000,5195.4,44149.51026641052,9.3671875,mla_decoupled,moe,456,100456,200456
7500,3.9335187673568726,3.9391109347343445,0.005592201603576541,3.9569325109322864,0.005650273134621481,1.911848258972168,0.10216064751148224,0.24192732512203802,0.00040250596706994045,245760000,5563.7,44172.25217471115,9.3671875,mla_decoupled,moe,456,100456,200456
8000,3.8789547085762024,3.8846306800842285,0.005675979075022042,3.938497925599416,0.005648260779368381,1.906743049621582,0.10123779624700546,0.22966505112296515,0.00037135519527336944,262144000,5931.5,44195.56267626117,9.3671875,mla_decoupled,moe,456,100456,200456
8500,3.843689501285553,3.8494027256965637,0.005713285761885345,3.9152585271994274,0.00564986483581985,1.8956918954849242,0.10181396454572678,0.24611133791721507,0.00033962823885115036,278528000,6300.2,44209.23510473481,9.3671875,mla_decoupled,moe,456,100456,200456
9000,3.816660523414612,3.822382092475891,0.005721607711166143,3.890173510313034,0.00566240589832887,1.901641321182251,0.1053466796875,0.23593641715190464,0.00030776713620712216,294912000,6667.6,44230.28673886815,9.3671875,mla_decoupled,moe,456,100456,200456
9500,3.734654664993286,3.740298628807068,0.005643955082632601,3.8681948522726697,0.005665388652123511,1.8923170566558838,0.10441162437200546,0.24318642928174353,0.0002762157947482825,311296000,7035.9,44243.712718594565,9.3671875,mla_decoupled,moe,456,100456,200456
10000,3.8087217807769775,3.814353585243225,0.005631820298731327,3.8524758025010426,0.005652119903825224,1.8945071220397949,0.102813720703125,0.22041973620094377,0.00024541380610869324,327680000,7403.4,44260.60399159581,9.3671875,mla_decoupled,moe,456,100456,200456
10500,3.715736150741577,3.7214356660842896,0.005699537810869515,3.8258912483851115,0.005655978058930486,1.8902845621109008,0.10331420600414276,0.21185062237948396,0.00021579032150324256,344064000,7771.9,44270.210743922464,9.3671875,mla_decoupled,moe,456,100456,200456
11000,3.7338372468948364,3.739593982696533,0.00575670413672924,3.8209934477011362,0.005649067854198317,1.8857127904891968,0.10113158822059631,0.2120562631649056,0.0001877580725433998,360448000,8140.0,44280.89722015917,9.3671875,mla_decoupled,moe,456,100456,200456
11500,3.7917452454566956,3.797399401664734,0.005654107080772519,3.8003775040308634,0.0056437488785013555,1.8876580238342284,0.10422240942716599,0.21651685943411772,0.00016170762082042857,376832000,8508.6,44288.18781922737,9.3671875,mla_decoupled,moe,456,100456,200456
12000,3.822849988937378,3.828472852706909,0.005622881697490811,3.7792650528748832,0.005659500372906526,1.8824051141738891,0.10304443538188934,0.2018298211268596,0.0001380019163742152,393216000,8876.0,44301.023316437146,9.3671875,mla_decoupled,moe,456,100456,200456
12500,3.7333555817604065,3.738933801651001,0.005578208714723587,3.771335783402125,0.005636324385801951,1.8821555137634278,0.10390380769968033,0.20708332587312211,0.00011697124086228238,409600000,9244.2,44308.89512585314,9.3671875,mla_decoupled,moe,456,100456,200456
13000,3.604332685470581,3.6099538803100586,0.005621150252409279,3.76321448524793,0.005652021854184568,1.8765785455703736,0.10281616449356079,0.203377168997586,9.890860588370181e-05,425984000,9611.6,44319.70217207247,9.3671875,mla_decoupled,moe,456,100456,200456
13500,3.556910276412964,3.562587559223175,0.005677342996932566,3.755673784414927,0.005643539501664539,1.8801104068756103,0.1018054187297821,0.1920747095613576,8.406567057113034e-05,442368000,9979.7,44326.67304281046,9.3671875,mla_decoupled,moe,456,100456,200456
14000,3.718423008918762,3.7239742279052734,0.005551230977289379,3.7507557876904807,0.005643442346869657,1.8770168542861938,0.10223755240440369,0.1948633167858031,7.264923532945212e-05,458752000,10347.1,44336.20376325386,9.3671875,mla_decoupled,moe,456,100456,200456
14500,3.642367899417877,3.648051917552948,0.005683974712155759,3.7422327959537505,0.005632960066044082,1.8751299619674682,0.102874755859375,0.20144514207559797,6.481836057229788e-05,475136000,10715.1,44342.613667662205,9.3671875,mla_decoupled,moe,456,100456,200456
15000,3.620422124862671,3.626080870628357,0.0056587717263028026,3.7279441452026365,0.005634097482543439,1.8725207090377807,0.10231201350688934,0.207254817938541,6.068215059988e-05,491520000,11082.4,44351.498597502126,9.3671875,mla_decoupled,moe,456,100456,200456
