iter,attn_mode,backbone,seed,layer,expert,selected_fraction,mean_probability,router_entropy
1000,mla_decoupled,moe,456,1,14,0.05950683727860451,0.06568577140569687,2.4317243099212646
1000,mla_decoupled,moe,456,1,15,0.07165771722793579,0.06757795065641403,2.4317243099212646
1000,mla_decoupled,moe,456,2,0,0.06272461265325546,0.06472197920084,2.465101957321167
1000,mla_decoupled,moe,456,2,1,0.07074584811925888,0.06685620546340942,2.465101957321167
1000,mla_decoupled,moe,456,2,2,0.08580810576677322,0.06710255891084671,2.465101957321167
1000,mla_decoupled,moe,456,2,3,0.09755492955446243,0.06929514557123184,2.465101957321167
1000,mla_decoupled,moe,456,2,4,0.07307861000299454,0.07257808744907379,2.465101957321167
1000,mla_decoupled,moe,456,2,5,0.06647827476263046,0.06562688946723938,2.465101957321167
1000,mla_decoupled,moe,456,2,6,0.0592041015625,0.06778585910797119,2.465101957321167
1000,mla_decoupled,moe,456,2,7,0.017503662034869194,0.03829585388302803,2.465101957321167
1000,mla_decoupled,moe,456,2,8,0.04847778379917145,0.05815209820866585,2.465101957321167
1000,mla_decoupled,moe,456,2,9,0.04662231355905533,0.05254868417978287,2.465101957321167
1000,mla_decoupled,moe,456,2,10,0.02021118253469467,0.03942324221134186,2.465101957321167
1000,mla_decoupled,moe,456,2,11,0.06594360619783401,0.06676029413938522,2.465101957321167
1000,mla_decoupled,moe,456,2,12,0.072998046875,0.06233197823166847,2.465101957321167
1000,mla_decoupled,moe,456,2,13,0.05470580980181694,0.06253039091825485,2.465101957321167
1000,mla_decoupled,moe,456,2,14,0.07985473424196243,0.0742272436618805,2.465101957321167
1000,mla_decoupled,moe,456,2,15,0.07808838039636612,0.07176350802183151,2.465101957321167
1000,mla_decoupled,moe,456,3,0,0.07778320461511612,0.07332658022642136,1.8284341096878052
1000,mla_decoupled,moe,456,3,1,0.06081787124276161,0.06441836059093475,1.8284341096878052
1000,mla_decoupled,moe,456,3,2,0.053630370646715164,0.04847712442278862,1.8284341096878052
1000,mla_decoupled,moe,456,3,3,0.045018311589956284,0.04572353512048721,1.8284341096878052
1000,mla_decoupled,moe,456,3,4,0.07384277135133743,0.07140914350748062,1.8284341096878052
1000,mla_decoupled,moe,456,3,5,0.07074829190969467,0.07501640915870667,1.8284341096878052
1000,mla_decoupled,moe,456,3,6,0.07361450046300888,0.07744250446557999,1.8284341096878052
1000,mla_decoupled,moe,456,3,7,0.06481689214706421,0.05917142704129219,1.8284341096878052
1000,mla_decoupled,moe,456,3,8,0.05764160305261612,0.06012919917702675,1.8284341096878052
1000,mla_decoupled,moe,456,3,9,0.0726025402545929,0.06380946934223175,1.8284341096878052
