iter,attn_mode,backbone,seed,layer,expert,selected_fraction,mean_probability,router_entropy
0,mla_coupled,moe,123,1,0,0.10315551608800888,0.07886841148138046,2.613522529602051
0,mla_coupled,moe,123,1,1,0.02323242276906967,0.048370856791734695,2.613522529602051
0,mla_coupled,moe,123,1,2,0.04562744125723839,0.058967698365449905,2.613522529602051
0,mla_coupled,moe,123,1,3,0.09015624970197678,0.07180750370025635,2.613522529602051
0,mla_coupled,moe,123,1,4,0.08512329310178757,0.06982078403234482,2.613522529602051
0,mla_coupled,moe,123,1,5,0.09519165009260178,0.0737592950463295,2.613522529602051
0,mla_coupled,moe,123,1,6,0.04980712756514549,0.06148798018693924,2.613522529602051
0,mla_coupled,moe,123,1,7,0.043950196355581284,0.0560234934091568,2.613522529602051
0,mla_coupled,moe,123,1,8,0.06374267488718033,0.06083134561777115,2.613522529602051
0,mla_coupled,moe,123,1,9,0.099212646484375,0.07531630247831345,2.613522529602051
0,mla_coupled,moe,123,1,10,0.0648193359375,0.06296858191490173,2.613522529602051
0,mla_coupled,moe,123,1,11,0.03804931789636612,0.05502881482243538,2.613522529602051
0,mla_coupled,moe,123,1,12,0.02926025353372097,0.0492667630314827,2.613522529602051
0,mla_coupled,moe,123,1,13,0.08674316108226776,0.06843320280313492,2.613522529602051
0,mla_coupled,moe,123,1,14,0.06696166843175888,0.06615748256444931,2.613522529602051
0,mla_coupled,moe,123,1,15,0.014967041090130806,0.042891472578048706,2.613522529602051
0,mla_coupled,moe,123,2,0,0.05551391467452049,0.06080752983689308,2.6270065307617188
0,mla_coupled,moe,123,2,1,0.030941162258386612,0.04831159487366676,2.6270065307617188
0,mla_coupled,moe,123,2,2,0.06260375678539276,0.06337341666221619,2.6270065307617188
0,mla_coupled,moe,123,2,3,0.07169189304113388,0.06820068508386612,2.6270065307617188
0,mla_coupled,moe,123,2,4,0.089813232421875,0.06959061324596405,2.6270065307617188
0,mla_coupled,moe,123,2,5,0.07483154535293579,0.06596546620130539,2.6270065307617188
0,mla_coupled,moe,123,2,6,0.04333740100264549,0.058085013180971146,2.6270065307617188
0,mla_coupled,moe,123,2,7,0.07363037019968033,0.06417172402143478,2.6270065307617188
0,mla_coupled,moe,123,2,8,0.024864502251148224,0.05003843829035759,2.6270065307617188
0,mla_coupled,moe,123,2,9,0.050548095256090164,0.060420531779527664,2.6270065307617188
0,mla_coupled,moe,123,2,10,0.04718261584639549,0.05503902584314346,2.6270065307617188
0,mla_coupled,moe,123,2,11,0.04532714933156967,0.058281075209379196,2.6270065307617188
0,mla_coupled,moe,123,2,12,0.026160888373851776,0.05095604062080383,2.6270065307617188
0,mla_coupled,moe,123,2,13,0.13566161692142487,0.08399289101362228,2.6270065307617188
0,mla_coupled,moe,123,2,14,0.09958618134260178,0.07568567991256714,2.6270065307617188
0,mla_coupled,moe,123,2,15,0.06830566376447678,0.06708026677370071,2.6270065307617188
0,mla_coupled,moe,123,3,0,0.017460936680436134,0.04504925757646561,2.6282148361206055
0,mla_coupled,moe,123,3,1,0.09552489966154099,0.07327662408351898,2.6282148361206055
0,mla_coupled,moe,123,3,2,0.08183959871530533,0.07026674598455429,2.6282148361206055
0,mla_coupled,moe,123,3,3,0.061278074979782104,0.06393726170063019,2.6282148361206055
0,mla_coupled,moe,123,3,4,0.10949462652206421,0.07863739132881165,2.6282148361206055
0,mla_coupled,moe,123,3,5,0.06643066555261612,0.06479647755622864,2.6282148361206055
0,mla_coupled,moe,123,3,6,0.0650634765625,0.06581628322601318,2.6282148361206055
0,mla_coupled,moe,123,3,7,0.060334473848342896,0.06219492107629776,2.6282148361206055
0,mla_coupled,moe,123,3,8,0.048955079168081284,0.05913229286670685,2.6282148361206055
