iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,attn_mode,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.931965478261311,0.00561669726545612,2.6278669357299806,0.15433084964752197,0.5207703235106411,0.0,0,40.7,mla_norope,456,100456,200456
500,6.154359817504883,6.15987229347229,0.005512499250471592,6.197384145259857,0.005544157234641413,2.2687286376953124,0.1069851666688919,0.2696825285000699,0.0001497,16384000,492.1,mla_norope,456,100456,200456
1000,5.348111271858215,5.353897929191589,0.005786635680124164,5.321652166048685,0.005656150768821438,1.8812175750732423,0.08955322206020355,0.21297789167712805,0.00029969999999999997,32768000,940.6,mla_norope,456,100456,200456
1500,4.875380158424377,4.88102924823761,0.005649159546010196,4.902436006069183,0.005704358102908979,1.7717839002609252,0.09640859067440033,0.22452046844491447,0.0004496999999999999,49152000,1390.8,mla_norope,456,100456,200456
2000,4.5677841901779175,4.573387145996094,0.005603046040050685,4.610347541173299,0.0056533763208426535,1.8007021427154541,0.10229074954986572,0.2168445741184554,0.0005996999999999999,65536000,1839.2,mla_norope,456,100456,200456
2500,4.4180988073349,4.4238057136535645,0.005707012605853379,4.42074552377065,0.005667118367273361,1.834158706665039,0.09529266506433487,0.24507539447911797,0.0005981266088736952,81920000,2289.7,mla_norope,456,100456,200456
3000,4.210272431373596,4.215812921524048,0.00554063031449914,4.293443693319957,0.005626411218351374,1.8413600206375123,0.09628356993198395,0.21267131583266016,0.0005925175294683882,98304000,2737.9,mla_norope,456,100456,200456
3500,4.22933554649353,4.23500382900238,0.00566833873745054,4.213794189691543,0.0056586033889713385,1.8192298889160157,0.09855011105537415,0.25033752077421745,0.0005832509032072879,114688000,3188.0,mla_norope,456,100456,200456
4000,4.052897572517395,4.058528661727905,0.005631196894682944,4.158643705844879,0.005635671777029832,1.8154823064804078,0.10137674957513809,0.23059029847373047,0.0005704558381153472,131072000,3636.5,mla_norope,456,100456,200456
4500,4.131884336471558,4.137531161308289,0.005646808305755258,4.110973449548085,0.005674216252906869,1.78963143825531,0.09806487709283829,0.24166498753741233,0.0005543106024788456,147456000,4119.1,mla_norope,456,100456,200456
5000,4.05268657207489,4.058326542377472,0.0056399175664409995,4.070797210534414,0.0056608947770049175,1.7815242290496827,0.10212107002735138,0.23560471553313636,0.000535040141107975,163840000,4612.3,mla_norope,456,100456,200456
5500,3.955517053604126,3.9611693620681763,0.005652411142364144,4.046701449950536,0.005660962755015741,1.7739106655120849,0.09769480675458908,0.23444639283219285,0.0005129129412749549,180224000,5122.4,mla_norope,456,100456,200456
6000,3.958946108818054,3.964636206626892,0.005690153106115758,4.010766316254934,0.005671608950166653,1.7404783964157104,0.10189331322908401,0.249621017061334,0.00048823729199324884,196608000,5585.6,mla_norope,456,100456,200456
