iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.932584336598714,0.0,nan,nan,nan,0.0,0,21.8,nan,5.07421875,mla_decoupled,dense,123,100123,200123
500,6.082477450370789,6.082477450370789,0.0,6.152027404308319,0.0,nan,nan,nan,0.0001497,16384000,257.1,63726.78708314286,8.076171875,mla_decoupled,dense,123,100123,200123
1000,5.321078300476074,5.321078300476074,0.0,5.375173767407735,0.0,nan,nan,nan,0.00029969999999999997,32768000,492.6,66525.35953222292,8.41015625,mla_decoupled,dense,123,100123,200123
1500,4.860481262207031,4.860481262207031,0.0,4.967234904766083,0.0,nan,nan,nan,0.0004496999999999999,49152000,728.3,67484.28817160851,8.41015625,mla_decoupled,dense,123,100123,200123
2000,4.702375173568726,4.702375173568726,0.0,4.679586067199707,0.0,nan,nan,nan,0.0005996999999999999,65536000,963.9,67992.37192483802,8.41015625,mla_decoupled,dense,123,100123,200123
2500,4.425211787223816,4.425211787223816,0.0,4.4879090785980225,0.0,nan,nan,nan,0.0005981266088736952,81920000,1199.7,68285.56149777035,8.41015625,mla_decoupled,dense,123,100123,200123
3000,4.347461462020874,4.347461462020874,0.0,4.383592001597086,0.0,nan,nan,nan,0.0005925175294683882,98304000,1435.0,68505.90719652217,8.41015625,mla_decoupled,dense,123,100123,200123
3500,4.247215628623962,4.247215628623962,0.0,4.309780733585358,0.0,nan,nan,nan,0.0005832509032072879,114688000,1671.0,68636.1317568083,8.41015625,mla_decoupled,dense,123,100123,200123
4000,4.103948950767517,4.103948950767517,0.0,4.244255347251892,0.0,nan,nan,nan,0.0005704558381153472,131072000,1906.2,68759.80676140508,8.41015625,mla_decoupled,dense,123,100123,200123
4500,4.045414209365845,4.045414209365845,0.0,4.209864417711894,0.0,nan,nan,nan,0.0005543106024788456,147456000,2142.1,68837.24538391372,8.41015625,mla_decoupled,dense,123,100123,200123
5000,4.0909348130226135,4.0909348130226135,0.0,4.157790275812149,0.0,nan,nan,nan,0.000535040141107975,163840000,2377.4,68916.15000056037,8.41015625,mla_decoupled,dense,123,100123,200123
5500,4.0975470542907715,4.0975470542907715,0.0,4.123620399236679,0.0,nan,nan,nan,0.0005129129412749549,180224000,2613.7,68953.98744244954,8.41015625,mla_decoupled,dense,123,100123,200123
6000,4.086015224456787,4.086015224456787,0.0,4.095762991905213,0.0,nan,nan,nan,0.00048823729199324884,196608000,2849.0,69009.16930463967,8.41015625,mla_decoupled,dense,123,100123,200123
6500,3.951227903366089,3.951227903366089,0.0,4.067151723702748,0.0,nan,nan,nan,0.00046135698875578174,212992000,3084.8,69045.5295466823,8.41015625,mla_decoupled,dense,123,100123,200123
7000,3.930091977119446,3.930091977119446,0.0,4.035834099451701,0.0,nan,nan,nan,0.000432646543576239,229376000,3320.1,69086.08630557165,8.41015625,mla_decoupled,dense,123,100123,200123
7500,4.050531983375549,4.050531983375549,0.0,4.014204660654068,0.0,nan,nan,nan,0.00040250596706994045,245760000,3556.2,69107.13136001081,8.41015625,mla_decoupled,dense,123,100123,200123
8000,3.9529985189437866,3.9529985189437866,0.0,3.9875077986717224,0.0,nan,nan,nan,0.00037135519527336944,262144000,3791.5,69139.4749978732,8.41015625,mla_decoupled,dense,123,100123,200123
8500,3.940121293067932,3.940121293067932,0.0,3.9657207334041598,0.0,nan,nan,nan,0.00033962823885115036,278528000,4027.5,69157.21327551642,8.41015625,mla_decoupled,dense,123,100123,200123
9000,3.9631287455558777,3.9631287455558777,0.0,3.9536026569207507,0.0,nan,nan,nan,0.00030776713620712216,294912000,4262.8,69183.30700933294,8.41015625,mla_decoupled,dense,123,100123,200123
9500,3.9155958890914917,3.9155958890914917,0.0,3.92355037132899,0.0,nan,nan,nan,0.0002762157947482825,311296000,4498.6,69198.48449955495,8.41015625,mla_decoupled,dense,123,100123,200123
10000,3.89150333404541,3.89150333404541,0.0,3.9082644446690877,0.0,nan,nan,nan,0.00024541380610869324,327680000,4733.9,69219.36824912272,8.41015625,mla_decoupled,dense,123,100123,200123
10500,3.876483976840973,3.876483976840973,0.0,3.8921290469169616,0.0,nan,nan,nan,0.00021579032150324256,344064000,4969.9,69229.70472812734,8.41015625,mla_decoupled,dense,123,100123,200123
11000,3.8020734786987305,3.8020734786987305,0.0,3.8694649239381156,0.0,nan,nan,nan,0.0001877580725433998,360448000,5205.3,69246.72406525016,8.41015625,mla_decoupled,dense,123,100123,200123
11500,3.814186692237854,3.814186692237854,0.0,3.855680301984151,0.0,nan,nan,nan,0.00016170762082042857,376832000,5441.1,69256.95961016498,8.41015625,mla_decoupled,dense,123,100123,200123
12000,3.7717971801757812,3.7717971801757812,0.0,3.836473440726598,0.0,nan,nan,nan,0.0001380019163742152,393216000,5676.4,69271.83607212972,8.41015625,mla_decoupled,dense,123,100123,200123
12500,3.791202485561371,3.791202485561371,0.0,3.835105758905411,0.0,nan,nan,nan,0.00011697124086228238,409600000,5912.3,69278.84182900235,8.41015625,mla_decoupled,dense,123,100123,200123
13000,3.7994794249534607,3.7994794249534607,0.0,3.8169410717487335,0.0,nan,nan,nan,9.890860588370181e-05,425984000,6147.8,69290.798817845,8.41015625,mla_decoupled,dense,123,100123,200123
13500,3.783362925052643,3.783362925052643,0.0,3.8116692562898,0.0,nan,nan,nan,8.406567057113034e-05,442368000,6384.0,69293.70848595694,8.41015625,mla_decoupled,dense,123,100123,200123
14000,3.710621953010559,3.710621953010559,0.0,3.7981149419148763,0.0,nan,nan,nan,7.264923532945212e-05,458752000,6619.3,69305.33521211878,8.41015625,mla_decoupled,dense,123,100123,200123
