iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.950423685709636,0.006687010660146674,2.618986129760742,0.17806518077850342,0.5435879305200506,0.0,0,36.8,nan,5.216796875,mla_coupled,moe,42,100042,200042
500,6.140000820159912,6.145652651786804,0.00565192149952054,6.111579088370005,0.005558512740923713,2.2023085355758667,0.10760131478309631,0.2871292740856852,0.0001497,16384000,394.3,41556.96848070384,8.7265625,mla_coupled,moe,42,100042,200042
1000,5.218668222427368,5.224383473396301,0.005715272389352322,5.305555126667023,0.005692507213292022,1.9737719297409058,0.1321093738079071,0.30904617986751015,0.00029969999999999997,32768000,750.9,43636.48759784699,9.251953125,mla_coupled,moe,42,100042,200042
1500,4.836921334266663,4.842664837837219,0.00574354431591928,4.89787937005361,0.0056406241344908875,1.9650428771972657,0.14152099192142487,0.2972941357439447,0.0004496999999999999,49152000,1108.4,44345.38514953304,9.251953125,mla_coupled,moe,42,100042,200042
2000,4.558871269226074,4.564420223236084,0.005548880668357015,4.628268442153931,0.005613465061566482,2.0155962228775026,0.14389891922473907,0.2960879019122422,0.0005996999999999999,65536000,1464.9,44738.2731138916,9.251953125,mla_coupled,moe,42,100042,200042
2500,4.452209115028381,4.457830786705017,0.005621804157271981,4.448765732447306,0.005629134516542156,2.0174262046813967,0.13904419541358948,0.29929048945509973,0.0005981266088736952,81920000,1822.1,44960.08166900491,9.251953125,mla_coupled,moe,42,100042,200042
3000,4.212532162666321,4.218214631080627,0.0056823689956218,4.337908658186595,0.005636650771678736,2.0098960399627686,0.1429113745689392,0.28480840016668124,0.0005925175294683882,98304000,2179.0,45114.98499650329,9.251953125,mla_coupled,moe,42,100042,200042
3500,4.330364227294922,4.336053967475891,0.005689834826625884,4.264414546092351,0.00566912552419429,1.9921231746673584,0.1480981409549713,0.30400506725415644,0.0005832509032072879,114688000,2537.0,45205.80293616873,9.251953125,mla_coupled,moe,42,100042,200042
4000,4.208379030227661,4.214016914367676,0.005637906608171761,4.207160435517629,0.005642970413124809,1.981425905227661,0.14474976062774658,0.3129902424624274,0.0005704558381153472,131072000,2893.5,45298.3706666131,9.251953125,mla_coupled,moe,42,100042,200042
4500,4.0623889565467834,4.067937433719635,0.005548443994484842,4.15924700220426,0.005622214013710618,1.976275372505188,0.1456286609172821,0.2834258719233374,0.0005543106024788456,147456000,3250.8,45359.602243087546,9.251953125,mla_coupled,moe,42,100042,200042
5000,4.121724486351013,4.127402663230896,0.0056781412567943335,4.1155142033100125,0.005642167377130439,1.9661521673202516,0.14339111745357513,0.2860642117416533,0.000535040141107975,163840000,3607.1,45421.21471096414,9.251953125,mla_coupled,moe,42,100042,200042
5500,4.032185256481171,4.037914395332336,0.005729179480113089,4.086679980357488,0.00564980943997701,1.9553624629974364,0.1423315405845642,0.2934628999636164,0.0005129129412749549,180224000,3964.3,45462.01513112959,9.251953125,mla_coupled,moe,42,100042,200042
6000,3.878106117248535,3.883801281452179,0.005695185041986406,4.053710788885752,0.005646716223563999,1.952451801300049,0.1437341272830963,0.30362613016985524,0.00048823729199324884,196608000,4320.6,45505.049250777374,9.251953125,mla_coupled,moe,42,100042,200042
6500,3.922001600265503,3.927803874015808,0.005802217172458768,4.029238051573436,0.0056526070654702686,1.9451076984405518,0.14039795100688934,0.29169195791037444,0.00046135698875578174,212992000,4677.8,45532.56977940316,9.251953125,mla_coupled,moe,42,100042,200042
7000,3.956961512565613,3.9625970125198364,0.005635503912344575,3.99748521010081,0.005647027094382793,1.938204836845398,0.1453832983970642,0.2922288659841527,0.000432646543576239,229376000,5034.1,45564.43504287391,9.251953125,mla_coupled,moe,42,100042,200042
7500,3.824003577232361,3.829682946205139,0.005679414491169155,3.9729543300469716,0.005664778118177007,1.9256564617156982,0.14113159477710724,0.2673912594217313,0.00040250596706994045,245760000,5391.1,45586.203659596365,9.251953125,mla_coupled,moe,42,100042,200042
8000,3.837519407272339,3.843140959739685,0.0056216102093458176,3.9484603985150657,0.005651397495530546,1.928024697303772,0.1397106945514679,0.2754981772134598,0.00037135519527336944,262144000,5748.0,45606.11820569813,9.251953125,mla_coupled,moe,42,100042,200042
8500,3.7540629506111145,3.759756565093994,0.005693609826266766,3.924572052558263,0.005658459948996703,1.9236662626266479,0.142578125,0.27073167980648105,0.00033962823885115036,278528000,6105.0,45622.80623700661,9.251953125,mla_coupled,moe,42,100042,200042
9000,3.9094629883766174,3.915138363838196,0.005675320397131145,3.9076471320788064,0.005659985639310131,1.9163701772689818,0.14072875678539276,0.2673818016678583,0.00030776713620712216,294912000,6461.2,45643.463575846305,9.251953125,mla_coupled,moe,42,100042,200042
9500,3.7655133605003357,3.771222710609436,0.005709350458346307,3.8823459351062777,0.005664114721585065,1.9066442489624023,0.141693115234375,0.2585868066972618,0.0002762157947482825,311296000,6818.4,45655.57420936281,9.251953125,mla_coupled,moe,42,100042,200042
