iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
7500,3.9314141869544983,3.9371392130851746,0.005724943825043738,3.907537254492442,0.005728669588764509,1.6664182424545289,0.11732544004917145,0.26223920568320225,0.00040250596706994045,245760000,5484.6,44809.32119847147,9.30078125,mha_decoupled,moe,123,100123,200123
8000,3.8302931785583496,3.836046278476715,0.005753117031417787,3.8813490533828734,0.0057529104586380225,1.6649404764175415,0.11998412758111954,0.29024620526931993,0.00037135519527336944,262144000,5847.4,44831.22133650681,9.30078125,mha_decoupled,moe,123,100123,200123
8500,3.8264614939689636,3.83219575881958,0.0057342794025316834,3.8589358075459796,0.005726346675461779,1.656742000579834,0.12172851711511612,0.28339385484704593,0.00033962823885115036,278528000,6211.5,44840.778126661324,9.30078125,mha_decoupled,moe,123,100123,200123
9000,3.8373188376426697,3.842952072620392,0.005633252207189798,3.847291948397954,0.005725068060370783,1.659724807739258,0.12282470613718033,0.2851607044779837,0.00030776713620712216,294912000,6574.3,44858.6342928386,9.30078125,mha_decoupled,moe,123,100123,200123
9500,3.816300630569458,3.8220001459121704,0.005699455738067627,3.816846569379171,0.005748461037874222,1.6569788455963135,0.11896728724241257,0.28796694265233946,0.0002762157947482825,311296000,6938.1,44867.87358935216,9.30078125,mha_decoupled,moe,123,100123,200123
10000,3.7690882682800293,3.774879217147827,0.005790958763100207,3.8015200936794282,0.005733035464460651,1.661048173904419,0.12125854194164276,0.27057040276731414,0.00024541380610869324,327680000,7300.8,44882.83605536483,9.30078125,mha_decoupled,moe,123,100123,200123
10500,3.7475554943084717,3.7533379197120667,0.005782444728538394,3.784766962925593,0.0057277173005665346,1.6586212396621705,0.12199462950229645,0.27059886701619307,0.00021579032150324256,344064000,7664.4,44891.27157786618,9.30078125,mha_decoupled,moe,123,100123,200123
11000,3.6826223731040955,3.688376247882843,0.005753929610364139,3.7627978972593943,0.0057447186935072145,1.6557712316513062,0.12219726294279099,0.2811169711266953,0.0001877580725433998,360448000,8027.0,44904.239292813894,9.30078125,mha_decoupled,moe,123,100123,200123
11500,3.6862305402755737,3.6919261813163757,0.005695612519048154,3.7477251414457955,0.0057328430043223,1.6543184280395509,0.119964599609375,0.27645512661573546,0.00016170762082042857,376832000,8391.0,44909.14087550905,9.30078125,mha_decoupled,moe,123,100123,200123
12000,3.646886110305786,3.6526139974594116,0.005727936862967908,3.728981816768646,0.005718320862700542,1.6594588994979858,0.11869506537914276,0.26191717376930407,0.0001380019163742152,393216000,8753.7,44919.91344427467,9.30078125,mha_decoupled,moe,123,100123,200123
12500,3.6703137159347534,3.676058828830719,0.005745170172303915,3.727615363200506,0.005720070349052548,1.6545041084289551,0.12003418058156967,0.2771439044844172,0.00011697124086228238,409600000,9117.5,44924.50470973043,9.30078125,mha_decoupled,moe,123,100123,200123
13000,3.67837131023407,3.6842469573020935,0.005875643691979349,3.7091925474007925,0.005734272426149497,1.6494163513183593,0.12335815280675888,0.26535825107785527,9.890860588370181e-05,425984000,9480.5,44932.82925135873,9.30078125,mha_decoupled,moe,123,100123,200123
13500,3.6606826782226562,3.666369915008545,0.005687269265763462,3.7039482422669727,0.005723041577730328,1.6512439966201782,0.1203320324420929,0.26898270945222047,8.406567057113034e-05,442368000,9844.9,44933.54941042516,9.30078125,mha_decoupled,moe,123,100123,200123
14000,3.575812339782715,3.581529140472412,0.005716789164580405,3.689076211452484,0.005713357615750283,1.6511489629745484,0.11992675811052322,0.25821026020520566,7.264923532945212e-05,458752000,10207.6,44942.090887349244,9.30078125,mha_decoupled,moe,123,100123,200123
14500,3.61494779586792,3.6206568479537964,0.005709071992896497,3.688492378393809,0.005709012843047579,1.6505892515182494,0.1195690929889679,0.2606363296676281,6.481836057229788e-05,475136000,10571.3,44945.81580382932,9.30078125,mha_decoupled,moe,123,100123,200123
15000,3.5699535608291626,3.575706958770752,0.005753427394665778,3.6891979201634726,0.005715458007374157,1.645993995666504,0.12063965201377869,0.2694801314293974,6.068215059988e-05,491520000,10934.1,44952.93435948815,9.30078125,mha_decoupled,moe,123,100123,200123
