iter,attn_mode,seed,layer,expert,selected_fraction,mean_probability,router_entropy
0,mha_rope,123,1,0,0.0358867384493351,0.051605720072984695,2.623091220855713
0,mha_rope,123,1,1,0.011218668892979622,0.0383773110806942,2.623091220855713
0,mha_rope,123,1,2,0.02976582758128643,0.055304545909166336,2.623091220855713
0,mha_rope,123,1,3,0.06260925531387329,0.06567953526973724,2.623091220855713
0,mha_rope,123,1,4,0.0809357687830925,0.06849636137485504,2.623091220855713
0,mha_rope,123,1,5,0.030181579291820526,0.05267307907342911,2.623091220855713
0,mha_rope,123,1,6,0.05979960039258003,0.06290330737829208,2.623091220855713
0,mha_rope,123,1,7,0.09448842704296112,0.07158754020929337,2.623091220855713
0,mha_rope,123,1,8,0.13238799571990967,0.08356806635856628,2.623091220855713
0,mha_rope,123,1,9,0.07951995730400085,0.07207293808460236,2.623091220855713
0,mha_rope,123,1,10,0.08382782340049744,0.07377006858587265,2.623091220855713
0,mha_rope,123,1,11,0.014549458399415016,0.042874861508607864,2.623091220855713
0,mha_rope,123,1,12,0.020498046651482582,0.04705487936735153,2.623091220855713
0,mha_rope,123,1,13,0.02081349678337574,0.04943389073014259,2.623091220855713
0,mha_rope,123,1,14,0.1905009001493454,0.09897980093955994,2.623091220855713
0,mha_rope,123,1,15,0.053016457706689835,0.06561815738677979,2.623091220855713
0,mha_rope,123,2,0,0.20858144760131836,0.10154013335704803,2.619715690612793
0,mha_rope,123,2,1,0.031186116859316826,0.05633959919214249,2.619715690612793
0,mha_rope,123,2,2,0.036670226603746414,0.05728644132614136,2.619715690612793
0,mha_rope,123,2,3,0.053245849907398224,0.06343889236450195,2.619715690612793
0,mha_rope,123,2,4,0.030916137620806694,0.056061018258333206,2.619715690612793
0,mha_rope,123,2,5,0.07259725034236908,0.06632867455482483,2.619715690612793
0,mha_rope,123,2,6,0.06493774056434631,0.06501439958810806,2.619715690612793
0,mha_rope,123,2,7,0.07072845101356506,0.07168639451265335,2.619715690612793
0,mha_rope,123,2,8,0.012291361577808857,0.041637908667325974,2.619715690612793
0,mha_rope,123,2,9,0.1733393371105194,0.09353755414485931,2.619715690612793
0,mha_rope,123,2,10,0.11590952426195145,0.07811873406171799,2.619715690612793
0,mha_rope,123,2,11,0.017379658296704292,0.04378107562661171,2.619715690612793
0,mha_rope,123,2,12,0.03515329957008362,0.05597657337784767,2.619715690612793
0,mha_rope,123,2,13,0.043793436139822006,0.06199261173605919,2.619715690612793
0,mha_rope,123,2,14,0.029145507141947746,0.054115764796733856,2.619715690612793
0,mha_rope,123,2,15,0.0041246539913117886,0.03314416483044624,2.619715690612793
0,mha_rope,123,3,0,0.30686381459236145,0.1263725608587265,2.6138312816619873
0,mha_rope,123,3,1,0.04923746734857559,0.06268489360809326,2.6138312816619873
0,mha_rope,123,3,2,0.0036545817274600267,0.03824252262711525,2.6138312816619873
0,mha_rope,123,3,3,0.03499918803572655,0.05656568706035614,2.6138312816619873
0,mha_rope,123,3,4,0.027344461530447006,0.053281161934137344,2.6138312816619873
0,mha_rope,123,3,5,0.0034172567538917065,0.03363947197794914,2.6138312816619873
0,mha_rope,123,3,6,0.10801646113395691,0.0764152854681015,2.6138312816619873
0,mha_rope,123,3,7,0.018171895295381546,0.051652081310749054,2.6138312816619873
0,mha_rope,123,3,8,0.1466825306415558,0.08888422697782516,2.6138312816619873
0,mha_rope,123,3,9,0.0882740244269371,0.07384417951107025,2.6138312816619873
0,mha_rope,123,3,10,0.03346069157123566,0.05920412763953209,2.6138312816619873
0,mha_rope,123,3,11,0.012950948439538479,0.04615216329693794,2.6138312816619873
0,mha_rope,123,3,12,0.0728893056511879,0.06879421323537827,2.6138312816619873
0,mha_rope,123,3,13,0.023160094395279884,0.05471847578883171,2.6138312816619873
0,mha_rope,123,3,14,0.01336008682847023,0.04713115841150284,2.6138312816619873
0,mha_rope,123,3,15,0.057517193257808685,0.06241767853498459,2.6138312816619873
0,mha_rope,123,4,0,0.03526672348380089,0.05603773146867752,2.6319541931152344
0,mha_rope,123,4,1,0.11114370077848434,0.07826084643602371,2.6319541931152344
0,mha_rope,123,4,2,0.042183127254247665,0.05634276568889618,2.6319541931152344
0,mha_rope,123,4,3,0.014460449106991291,0.04328557476401329,2.6319541931152344
0,mha_rope,123,4,4,0.039867959916591644,0.058931611478328705,2.6319541931152344
0,mha_rope,123,4,5,0.1571725457906723,0.09076178818941116,2.6319541931152344
0,mha_rope,123,4,6,0.12448598444461823,0.08166223019361496,2.6319541931152344
0,mha_rope,123,4,7,0.17255757749080658,0.09380004554986954,2.6319541931152344
0,mha_rope,123,4,8,0.0076115927658975124,0.03733997792005539,2.6319541931152344
0,mha_rope,123,4,9,0.08380137383937836,0.0743633434176445,2.6319541931152344
0,mha_rope,123,4,10,0.013579712249338627,0.04783840477466583,2.6319541931152344
0,mha_rope,123,4,11,0.030309855937957764,0.055730272084474564,2.6319541931152344
0,mha_rope,123,4,12,0.014996337704360485,0.04865770787000656,2.6319541931152344
0,mha_rope,123,4,13,0.11325958371162415,0.08103608340024948,2.6319541931152344
0,mha_rope,123,4,14,0.00762990303337574,0.041316915303468704,2.6319541931152344
0,mha_rope,123,4,15,0.03167358413338661,0.054634712636470795,2.6319541931152344
0,mha_rope,123,5,0,0.10235147923231125,0.07760760188102722,2.6296632289886475
0,mha_rope,123,5,1,0.15804971754550934,0.08973929286003113,2.6296632289886475
0,mha_rope,123,5,2,0.07973683625459671,0.07181678712368011,2.6296632289886475
0,mha_rope,123,5,3,0.007447204552590847,0.0419357530772686,2.6296632289886475
0,mha_rope,123,5,4,0.2834621071815491,0.117158442735672,2.6296632289886475
0,mha_rope,123,5,5,0.008637898601591587,0.04311727359890938,2.6296632289886475
0,mha_rope,123,5,6,0.08522481471300125,0.073085717856884,2.6296632289886475
0,mha_rope,123,5,7,0.025473428890109062,0.05221043899655342,2.6296632289886475
0,mha_rope,123,5,8,0.06845459342002869,0.07062998414039612,2.6296632289886475
0,mha_rope,123,5,9,0.011239929124712944,0.04552244395017624,2.6296632289886475
0,mha_rope,123,5,10,0.042090147733688354,0.05726062133908272,2.6296632289886475
0,mha_rope,123,5,11,0.010456644929945469,0.042863402515649796,2.6296632289886475
0,mha_rope,123,5,12,0.031098023056983948,0.05641777813434601,2.6296632289886475
0,mha_rope,123,5,13,0.024709777906537056,0.05195058882236481,2.6296632289886475
0,mha_rope,123,5,14,0.01057505328208208,0.044118255376815796,2.6296632289886475
0,mha_rope,123,5,15,0.05099232867360115,0.06456568092107773,2.6296632289886475
500,mha_rope,123,1,0,0.06466308236122131,0.06295841187238693,2.1828649044036865
500,mha_rope,123,1,1,0.04584706574678421,0.06575565040111542,2.1828649044036865
500,mha_rope,123,1,2,0.0716635137796402,0.0713571161031723,2.1828649044036865
500,mha_rope,123,1,3,0.08651427924633026,0.07064531743526459,2.1828649044036865
500,mha_rope,123,1,4,0.09338592737913132,0.072954460978508,2.1828649044036865
500,mha_rope,123,1,5,0.03723510727286339,0.046929456293582916,2.1828649044036865
500,mha_rope,123,1,6,0.05892832577228546,0.056753724813461304,2.1828649044036865
500,mha_rope,123,1,7,0.055088501423597336,0.06148300692439079,2.1828649044036865
500,mha_rope,123,1,8,0.0677153542637825,0.06452363729476929,2.1828649044036865
500,mha_rope,123,1,9,0.06506896764039993,0.0636943057179451,2.1828649044036865
500,mha_rope,123,1,10,0.04647023603320122,0.051736827939748764,2.1828649044036865
500,mha_rope,123,1,11,0.05307362973690033,0.057987868785858154,2.1828649044036865
500,mha_rope,123,1,12,0.06432027369737625,0.06636139750480652,2.1828649044036865
500,mha_rope,123,1,13,0.05724934861063957,0.05715002119541168,2.1828649044036865
500,mha_rope,123,1,14,0.05898122116923332,0.05813352018594742,2.1828649044036865
500,mha_rope,123,1,15,0.07379516959190369,0.0715753510594368,2.1828649044036865
500,mha_rope,123,2,0,0.07540059089660645,0.066228486597538,2.2677500247955322
500,mha_rope,123,2,1,0.05520782619714737,0.058433648198843,2.2677500247955322
500,mha_rope,123,2,2,0.05576426163315773,0.04971253499388695,2.2677500247955322
500,mha_rope,123,2,3,0.0734330266714096,0.0657583624124527,2.2677500247955322
500,mha_rope,123,2,4,0.06508564949035645,0.06452398002147675,2.2677500247955322
500,mha_rope,123,2,5,0.05515909940004349,0.06481684744358063,2.2677500247955322
500,mha_rope,123,2,6,0.05324045941233635,0.05733087658882141,2.2677500247955322
500,mha_rope,123,2,7,0.05275543034076691,0.06153317913413048,2.2677500247955322
500,mha_rope,123,2,8,0.06648050993680954,0.06343595683574677,2.2677500247955322
500,mha_rope,123,2,9,0.0409119687974453,0.050984662026166916,2.2677500247955322
500,mha_rope,123,2,10,0.08098093420267105,0.08023636788129807,2.2677500247955322
500,mha_rope,123,2,11,0.0724937915802002,0.06803116202354431,2.2677500247955322
500,mha_rope,123,2,12,0.08512420952320099,0.06871173530817032,2.2677500247955322
500,mha_rope,123,2,13,0.06794881075620651,0.07044452428817749,2.2677500247955322
500,mha_rope,123,2,14,0.04668141528964043,0.04978381097316742,2.2677500247955322
500,mha_rope,123,2,15,0.05333201214671135,0.06003369763493538,2.2677500247955322
500,mha_rope,123,3,0,0.07035136222839355,0.0619860403239727,2.15334415435791
500,mha_rope,123,3,1,0.05122578889131546,0.05802054703235626,2.15334415435791
500,mha_rope,123,3,2,0.04947550594806671,0.05576614290475845,2.15334415435791
500,mha_rope,123,3,3,0.057417094707489014,0.0561174713075161,2.15334415435791
500,mha_rope,123,3,4,0.05504150316119194,0.05176924541592598,2.15334415435791
500,mha_rope,123,3,5,0.05767110362648964,0.060219865292310715,2.15334415435791
500,mha_rope,123,3,6,0.057831622660160065,0.0635429248213768,2.15334415435791
500,mha_rope,123,3,7,0.061907652765512466,0.07596949487924576,2.15334415435791
500,mha_rope,123,3,8,0.06986317783594131,0.0564640611410141,2.15334415435791
500,mha_rope,123,3,9,0.06691304594278336,0.06362009793519974,2.15334415435791
500,mha_rope,123,3,10,0.08654846251010895,0.06754487007856369,2.15334415435791
500,mha_rope,123,3,11,0.06820068508386612,0.07052753865718842,2.15334415435791
500,mha_rope,123,3,12,0.035634662955999374,0.04217328876256943,2.15334415435791
500,mha_rope,123,3,13,0.04329579696059227,0.055600255727767944,2.15334415435791
500,mha_rope,123,3,14,0.0730673223733902,0.07347214967012405,2.15334415435791
500,mha_rope,123,3,15,0.09555521607398987,0.08720605820417404,2.15334415435791
500,mha_rope,123,4,0,0.07940429449081421,0.07083163410425186,2.3048155307769775
500,mha_rope,123,4,1,0.06909067928791046,0.06369736790657043,2.3048155307769775
500,mha_rope,123,4,2,0.042351581156253815,0.049413371831178665,2.3048155307769775
500,mha_rope,123,4,3,0.06359191983938217,0.060542043298482895,2.3048155307769775
500,mha_rope,123,4,4,0.06783030182123184,0.06185036897659302,2.3048155307769775
500,mha_rope,123,4,5,0.06430470943450928,0.06457383185625076,2.3048155307769775
500,mha_rope,123,4,6,0.0502808652818203,0.06746181100606918,2.3048155307769775
500,mha_rope,123,4,7,0.061183370649814606,0.06127593293786049,2.3048155307769775
500,mha_rope,123,4,8,0.06069081649184227,0.06464901566505432,2.3048155307769775
500,mha_rope,123,4,9,0.08243092894554138,0.061340078711509705,2.3048155307769775
500,mha_rope,123,4,10,0.0791531354188919,0.07210252434015274,2.3048155307769775
500,mha_rope,123,4,11,0.06104471907019615,0.05797819048166275,2.3048155307769775
500,mha_rope,123,4,12,0.04366058483719826,0.05880807340145111,2.3048155307769775
500,mha_rope,123,4,13,0.058518268167972565,0.052952829748392105,2.3048155307769775
500,mha_rope,123,4,14,0.06830281764268875,0.07409176230430603,2.3048155307769775
500,mha_rope,123,4,15,0.048161011189222336,0.05843115597963333,2.3048155307769775
500,mha_rope,123,5,0,0.03881388530135155,0.05360083281993866,2.316297769546509
500,mha_rope,123,5,1,0.03133076801896095,0.05231786519289017,2.316297769546509
500,mha_rope,123,5,2,0.039429523050785065,0.04625510424375534,2.316297769546509
500,mha_rope,123,5,3,0.025947976857423782,0.0430193655192852,2.316297769546509
500,mha_rope,123,5,4,0.0758553072810173,0.07912332564592361,2.316297769546509
500,mha_rope,123,5,5,0.10047943145036697,0.07736793905496597,2.316297769546509
500,mha_rope,123,5,6,0.05964111164212227,0.05669361725449562,2.316297769546509
500,mha_rope,123,5,7,0.10077321529388428,0.07768514007329941,2.316297769546509
500,mha_rope,123,5,8,0.02525237947702408,0.0492139533162117,2.316297769546509
500,mha_rope,123,5,9,0.07955586910247803,0.07868675887584686,2.316297769546509
500,mha_rope,123,5,10,0.04726298153400421,0.05604955554008484,2.316297769546509
500,mha_rope,123,5,11,0.0936330184340477,0.06176603212952614,2.316297769546509
500,mha_rope,123,5,12,0.0692247524857521,0.07720180600881577,2.316297769546509
500,mha_rope,123,5,13,0.08232106268405914,0.06511183083057404,2.316297769546509
500,mha_rope,123,5,14,0.054282937198877335,0.05631792172789574,2.316297769546509
500,mha_rope,123,5,15,0.07619578391313553,0.06958911567926407,2.316297769546509
1000,mha_rope,123,1,0,0.039398193359375,0.05108675733208656,2.038444995880127
1000,mha_rope,123,1,1,0.06817087531089783,0.06755506247282028,2.038444995880127
1000,mha_rope,123,1,2,0.06497294455766678,0.06355879455804825,2.038444995880127
1000,mha_rope,123,1,3,0.0629996731877327,0.06172848492860794,2.038444995880127
1000,mha_rope,123,1,4,0.09801889955997467,0.0853114053606987,2.038444995880127
1000,mha_rope,123,1,5,0.05592295154929161,0.06318792700767517,2.038444995880127
1000,mha_rope,123,1,6,0.09440124779939651,0.07646030932664871,2.038444995880127
1000,mha_rope,123,1,7,0.057808127254247665,0.052246756851673126,2.038444995880127
1000,mha_rope,123,1,8,0.07579895108938217,0.06623221188783646,2.038444995880127
1000,mha_rope,123,1,9,0.059099018573760986,0.059178389608860016,2.038444995880127
1000,mha_rope,123,1,10,0.04424794390797615,0.05168831720948219,2.038444995880127
1000,mha_rope,123,1,11,0.052567340433597565,0.05810911953449249,2.038444995880127
1000,mha_rope,123,1,12,0.07207519561052322,0.06880603730678558,2.038444995880127
1000,mha_rope,123,1,13,0.04179982468485832,0.049414873123168945,2.038444995880127
1000,mha_rope,123,1,14,0.0481128953397274,0.057930245995521545,2.038444995880127
1000,mha_rope,123,1,15,0.06460591405630112,0.0675053820014,2.038444995880127
1000,mha_rope,123,2,0,0.06671203672885895,0.057767048478126526,1.9827544689178467
1000,mha_rope,123,2,1,0.061493225395679474,0.06279680877923965,1.9827544689178467
1000,mha_rope,123,2,2,0.057858988642692566,0.05347408354282379,1.9827544689178467
1000,mha_rope,123,2,3,0.0632762685418129,0.05923786759376526,1.9827544689178467
1000,mha_rope,123,2,4,0.0480315126478672,0.05722077563405037,1.9827544689178467
1000,mha_rope,123,2,5,0.06939778476953506,0.06956233084201813,1.9827544689178467
1000,mha_rope,123,2,6,0.06493550539016724,0.06648216396570206,1.9827544689178467
1000,mha_rope,123,2,7,0.050567831844091415,0.05214378610253334,1.9827544689178467
1000,mha_rope,123,2,8,0.06304341554641724,0.05987123027443886,1.9827544689178467
1000,mha_rope,123,2,9,0.049868468195199966,0.046948403120040894,1.9827544689178467
1000,mha_rope,123,2,10,0.08172892034053802,0.08609109371900558,1.9827544689178467
1000,mha_rope,123,2,11,0.07872273772954941,0.07758871465921402,1.9827544689178467
1000,mha_rope,123,2,12,0.0810597762465477,0.0660744458436966,1.9827544689178467
1000,mha_rope,123,2,13,0.04758300632238388,0.05914449691772461,1.9827544689178467
1000,mha_rope,123,2,14,0.056604206562042236,0.06713800132274628,1.9827544689178467
1000,mha_rope,123,2,15,0.05911631137132645,0.05845886096358299,1.9827544689178467
1000,mha_rope,123,3,0,0.08436716347932816,0.07812270522117615,1.6019928455352783
1000,mha_rope,123,3,1,0.04588063433766365,0.06096550077199936,1.6019928455352783
1000,mha_rope,123,3,2,0.05248423293232918,0.04848302900791168,1.6019928455352783
1000,mha_rope,123,3,3,0.08305572718381882,0.06470806151628494,1.6019928455352783
1000,mha_rope,123,3,4,0.056863605976104736,0.05277891084551811,1.6019928455352783
1000,mha_rope,123,3,5,0.06520681083202362,0.05428534746170044,1.6019928455352783
1000,mha_rope,123,3,6,0.06858184933662415,0.07385118305683136,1.6019928455352783
1000,mha_rope,123,3,7,0.0463104248046875,0.05820360779762268,1.6019928455352783
1000,mha_rope,123,3,8,0.07581665366888046,0.06619245558977127,1.6019928455352783
1000,mha_rope,123,3,9,0.06418721377849579,0.06890086829662323,1.6019928455352783
1000,mha_rope,123,3,10,0.07730529457330704,0.08191953599452972,1.6019928455352783
1000,mha_rope,123,3,11,0.04847412183880806,0.051469121128320694,1.6019928455352783
1000,mha_rope,123,3,12,0.04149312153458595,0.043802060186862946,1.6019928455352783
1000,mha_rope,123,3,13,0.045944925397634506,0.05170740559697151,1.6019928455352783
1000,mha_rope,123,3,14,0.07554657012224197,0.070724718272686,1.6019928455352783
1000,mha_rope,123,3,15,0.06848164647817612,0.07388550043106079,1.6019928455352783
1000,mha_rope,123,4,0,0.0590280145406723,0.061147887259721756,1.58379328250885
1000,mha_rope,123,4,1,0.03651947155594826,0.03716793656349182,1.58379328250885
1000,mha_rope,123,4,2,0.07034586369991302,0.07536379247903824,1.58379328250885
1000,mha_rope,123,4,3,0.0969160944223404,0.09194774180650711,1.58379328250885
1000,mha_rope,123,4,4,0.07580871880054474,0.07234642654657364,1.58379328250885
1000,mha_rope,123,4,5,0.05396311357617378,0.05806482955813408,1.58379328250885
1000,mha_rope,123,4,6,0.04320261627435684,0.05565454438328743,1.58379328250885
1000,mha_rope,123,4,7,0.06564901024103165,0.06728100031614304,1.58379328250885
1000,mha_rope,123,4,8,0.053466591984033585,0.053969986736774445,1.58379328250885
1000,mha_rope,123,4,9,0.10224853456020355,0.08492958545684814,1.58379328250885
1000,mha_rope,123,4,10,0.07145731896162033,0.06255677342414856,1.58379328250885
1000,mha_rope,123,4,11,0.07812449336051941,0.05936771258711815,1.58379328250885
1000,mha_rope,123,4,12,0.04986969009041786,0.05155438184738159,1.58379328250885
1000,mha_rope,123,4,13,0.04828338697552681,0.041944652795791626,1.58379328250885
1000,mha_rope,123,4,14,0.039595846086740494,0.047612156718969345,1.58379328250885
1000,mha_rope,123,4,15,0.05552123859524727,0.0790906548500061,1.58379328250885
1000,mha_rope,123,5,0,0.058304138481616974,0.05655394122004509,1.7321938276290894
1000,mha_rope,123,5,1,0.01799102872610092,0.03408782184123993,1.7321938276290894
1000,mha_rope,123,5,2,0.0588429756462574,0.05339140072464943,1.7321938276290894
1000,mha_rope,123,5,3,0.04049021378159523,0.04676813632249832,1.7321938276290894
1000,mha_rope,123,5,4,0.0625348910689354,0.07745429128408432,1.7321938276290894
1000,mha_rope,123,5,5,0.0660712718963623,0.05693291500210762,1.7321938276290894
1000,mha_rope,123,5,6,0.04142181575298309,0.03446226567029953,1.7321938276290894
1000,mha_rope,123,5,7,0.09005004912614822,0.07585974037647247,1.7321938276290894
1000,mha_rope,123,5,8,0.04176167771220207,0.042612846940755844,1.7321938276290894
1000,mha_rope,123,5,9,0.08716695010662079,0.11225659400224686,1.7321938276290894
1000,mha_rope,123,5,10,0.04284250736236572,0.04579972103238106,1.7321938276290894
1000,mha_rope,123,5,11,0.10126963257789612,0.06849616020917892,1.7321938276290894
1000,mha_rope,123,5,12,0.06684010475873947,0.08130300045013428,1.7321938276290894
1000,mha_rope,123,5,13,0.0776069164276123,0.06598599255084991,1.7321938276290894
1000,mha_rope,123,5,14,0.053815409541130066,0.050013624131679535,1.7321938276290894
1000,mha_rope,123,5,15,0.09299042075872421,0.09802166372537613,1.7321938276290894
1500,mha_rope,123,1,0,0.06410939246416092,0.061070047318935394,2.1976048946380615
1500,mha_rope,123,1,1,0.08504567295312881,0.06766004860401154,2.1976048946380615
1500,mha_rope,123,1,2,0.04868682846426964,0.05687257647514343,2.1976048946380615
1500,mha_rope,123,1,3,0.06151102855801582,0.05914091691374779,2.1976048946380615
1500,mha_rope,123,1,4,0.08219960331916809,0.06826004385948181,2.1976048946380615
1500,mha_rope,123,1,5,0.05737864226102829,0.06342528015375137,2.1976048946380615
1500,mha_rope,123,1,6,0.07552266120910645,0.0705774575471878,2.1976048946380615
1500,mha_rope,123,1,7,0.0306065883487463,0.05296209082007408,2.1976048946380615
1500,mha_rope,123,1,8,0.06708872318267822,0.05697544664144516,2.1976048946380615
1500,mha_rope,123,1,9,0.0653819814324379,0.0645526796579361,2.1976048946380615
1500,mha_rope,123,1,10,0.053076375275850296,0.05944058671593666,2.1976048946380615
1500,mha_rope,123,1,11,0.04612233489751816,0.05473124980926514,2.1976048946380615
1500,mha_rope,123,1,12,0.04807576537132263,0.05803336948156357,2.1976048946380615
1500,mha_rope,123,1,13,0.054278258234262466,0.06576037406921387,2.1976048946380615
1500,mha_rope,123,1,14,0.08448140323162079,0.0693638026714325,2.1976048946380615
1500,mha_rope,123,1,15,0.07643473148345947,0.07117421925067902,2.1976048946380615
1500,mha_rope,123,2,0,0.05995849519968033,0.05897490680217743,1.9837559461593628
1500,mha_rope,123,2,1,0.08111196011304855,0.07447264343500137,1.9837559461593628
1500,mha_rope,123,2,2,0.05888824537396431,0.057097408920526505,1.9837559461593628
1500,mha_rope,123,2,3,0.049896951764822006,0.049462754279375076,1.9837559461593628
1500,mha_rope,123,2,4,0.06877451390028,0.06550946086645126,1.9837559461593628
1500,mha_rope,123,2,5,0.0623665377497673,0.06007799133658409,1.9837559461593628
1500,mha_rope,123,2,6,0.06425344198942184,0.06712990254163742,1.9837559461593628
1500,mha_rope,123,2,7,0.051384784281253815,0.05177115276455879,1.9837559461593628
1500,mha_rope,123,2,8,0.07100168615579605,0.06431882828474045,1.9837559461593628
1500,mha_rope,123,2,9,0.053369343280792236,0.05133286491036415,1.9837559461593628
1500,mha_rope,123,2,10,0.0723075345158577,0.08216915279626846,1.9837559461593628
1500,mha_rope,123,2,11,0.07279887050390244,0.07231762260198593,1.9837559461593628
1500,mha_rope,123,2,12,0.0767904669046402,0.06302325427532196,1.9837559461593628
1500,mha_rope,123,2,13,0.0459086112678051,0.06108758971095085,1.9837559461593628
1500,mha_rope,123,2,14,0.0558808408677578,0.06390133500099182,1.9837559461593628
1500,mha_rope,123,2,15,0.055307719856500626,0.05735316500067711,1.9837559461593628
1500,mha_rope,123,3,0,0.07076365500688553,0.07958169281482697,1.485541820526123
1500,mha_rope,123,3,1,0.0563742071390152,0.0666387751698494,1.485541820526123
1500,mha_rope,123,3,2,0.04876597225666046,0.044631462544202805,1.485541820526123
1500,mha_rope,123,3,3,0.08825307339429855,0.07105127722024918,1.485541820526123
1500,mha_rope,123,3,4,0.04585469514131546,0.04252782091498375,1.485541820526123
1500,mha_rope,123,3,5,0.06951283663511276,0.058045074343681335,1.485541820526123
1500,mha_rope,123,3,6,0.06752573698759079,0.07187199592590332,1.485541820526123
1500,mha_rope,123,3,7,0.05962676927447319,0.062127985060214996,1.485541820526123
1500,mha_rope,123,3,8,0.08685862272977829,0.07224995642900467,1.485541820526123
1500,mha_rope,123,3,9,0.06793569028377533,0.06979834288358688,1.485541820526123
1500,mha_rope,123,3,10,0.08618061989545822,0.09325975924730301,1.485541820526123
1500,mha_rope,123,3,11,0.03428385406732559,0.038508228957653046,1.485541820526123
1500,mha_rope,123,3,12,0.032940980046987534,0.03683546558022499,1.485541820526123
1500,mha_rope,123,3,13,0.04583841934800148,0.051271237432956696,1.485541820526123
1500,mha_rope,123,3,14,0.07297882437705994,0.07024853676557541,1.485541820526123
1500,mha_rope,123,3,15,0.06630604714155197,0.07135230302810669,1.485541820526123
1500,mha_rope,123,4,0,0.0584036260843277,0.06355468928813934,1.2927577495574951
1500,mha_rope,123,4,1,0.042151182889938354,0.03836236521601677,1.2927577495574951
1500,mha_rope,123,4,2,0.0708547979593277,0.07898937165737152,1.2927577495574951
1500,mha_rope,123,4,3,0.09291788935661316,0.09216057509183884,1.2927577495574951
1500,mha_rope,123,4,4,0.07684061676263809,0.07641395926475525,1.2927577495574951
1500,mha_rope,123,4,5,0.04913441836833954,0.053458672016859055,1.2927577495574951
1500,mha_rope,123,4,6,0.04924214631319046,0.061042848974466324,1.2927577495574951
1500,mha_rope,123,4,7,0.05717875063419342,0.06328318268060684,1.2927577495574951
1500,mha_rope,123,4,8,0.057339273393154144,0.05191757157444954,1.2927577495574951
1500,mha_rope,123,4,9,0.09009714424610138,0.07750090956687927,1.2927577495574951
1500,mha_rope,123,4,10,0.08675262331962585,0.07249769568443298,1.2927577495574951
1500,mha_rope,123,4,11,0.0841292291879654,0.06248385086655617,1.2927577495574951
1500,mha_rope,123,4,12,0.04278014972805977,0.04622139036655426,1.2927577495574951
1500,mha_rope,123,4,13,0.04657837003469467,0.03802981972694397,1.2927577495574951
1500,mha_rope,123,4,14,0.041541747748851776,0.0435037724673748,1.2927577495574951
1500,mha_rope,123,4,15,0.0540580227971077,0.08057933300733566,1.2927577495574951
1500,mha_rope,123,5,0,0.04424184188246727,0.041528064757585526,1.5323567390441895
1500,mha_rope,123,5,1,0.026329346001148224,0.036919280886650085,1.5323567390441895
1500,mha_rope,123,5,2,0.07683288305997849,0.06447012722492218,1.5323567390441895
1500,mha_rope,123,5,3,0.047508444637060165,0.05807644501328468,1.5323567390441895
1500,mha_rope,123,5,4,0.06000254303216934,0.07187262922525406,1.5323567390441895
1500,mha_rope,123,5,5,0.0694807916879654,0.057994455099105835,1.5323567390441895
1500,mha_rope,123,5,6,0.04114583507180214,0.030272578820586205,1.5323567390441895
1500,mha_rope,123,5,7,0.08885162323713303,0.07897525280714035,1.5323567390441895
1500,mha_rope,123,5,8,0.044361572712659836,0.04131428897380829,1.5323567390441895
1500,mha_rope,123,5,9,0.08868052065372467,0.11145388334989548,1.5323567390441895
1500,mha_rope,123,5,10,0.038271382451057434,0.04482252895832062,1.5323567390441895
1500,mha_rope,123,5,11,0.08994455635547638,0.06741908937692642,1.5323567390441895
1500,mha_rope,123,5,12,0.07123932242393494,0.0826023519039154,1.5323567390441895
1500,mha_rope,123,5,13,0.06470377743244171,0.056670524179935455,1.5323567390441895
1500,mha_rope,123,5,14,0.055350545793771744,0.05050339549779892,1.5323567390441895
1500,mha_rope,123,5,15,0.09305500984191895,0.10510528087615967,1.5323567390441895
2000,mha_rope,123,1,0,0.07402384281158447,0.06116883084177971,2.329207420349121
2000,mha_rope,123,1,1,0.06014974042773247,0.05842185392975807,2.329207420349121
2000,mha_rope,123,1,2,0.047114767134189606,0.05694088712334633,2.329207420349121
2000,mha_rope,123,1,3,0.05482004955410957,0.051712024956941605,2.329207420349121
2000,mha_rope,123,1,4,0.07236877083778381,0.05625508725643158,2.329207420349121
2000,mha_rope,123,1,5,0.07922343164682388,0.07466312497854233,2.329207420349121
2000,mha_rope,123,1,6,0.07571004331111908,0.07137884199619293,2.329207420349121
2000,mha_rope,123,1,7,0.03156901150941849,0.05314219743013382,2.329207420349121
2000,mha_rope,123,1,8,0.04089731723070145,0.05592387542128563,2.329207420349121
2000,mha_rope,123,1,9,0.06523997336626053,0.06541386991739273,2.329207420349121
2000,mha_rope,123,1,10,0.08215382695198059,0.06680025905370712,2.329207420349121
2000,mha_rope,123,1,11,0.0784396380186081,0.0685536190867424,2.329207420349121
2000,mha_rope,123,1,12,0.047580160200595856,0.05600348860025406,2.329207420349121
