iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,attn_mode,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.936955585479737,0.007336596329696477,2.623651123046875,0.30686381459236145,0.9622746122939059,0.0,0,40.9,mha_rope,123,100123,200123
500,6.118836998939514,6.124449849128723,0.0056128810392692685,6.1491766079266865,0.00561351374645407,2.245014476776123,0.10077321529388428,0.24927608269726714,0.0001497,16384000,509.4,mha_rope,123,100123,200123
1000,5.224730849266052,5.2305402755737305,0.005809349589981139,5.28053552865982,0.005762246278269837,1.7878358840942383,0.10224853456020355,0.2618018876989458,0.00029969999999999997,32768000,971.4,mha_rope,123,100123,200123
1500,4.6579636335372925,4.6637338399887085,0.005770154413767159,4.743771065076192,0.005708562756578128,1.6984034299850463,0.09305500984191895,0.25672672244756506,0.0004496999999999999,49152000,1433.9,mha_rope,123,100123,200123
2000,4.435445070266724,4.44110643863678,0.005661381641402841,4.488968083063761,0.005671759281152239,1.6999202251434327,0.10034789890050888,0.2566179998827941,0.0005996999999999999,65536000,1893.4,mha_rope,123,100123,200123
2500,4.292277574539185,4.2979496717453,0.005672168917953968,4.31602130095164,0.0056682093581184746,1.704006838798523,0.0961209088563919,0.25750924826361915,0.0005981266088736952,81920000,2354.3,mha_rope,123,100123,200123
3000,4.158157229423523,4.163768887519836,0.005611670087091625,4.220633990367253,0.005700514245933543,1.6914779663085937,0.09941253811120987,0.2613121851436947,0.0005925175294683882,98304000,2814.5,mha_rope,123,100123,200123
3500,4.101462125778198,4.107065916061401,0.005603812634944916,4.146050589084625,0.005673283557407558,1.6953927993774414,0.09988383203744888,0.2552652453209131,0.0005832509032072879,114688000,3272.4,mha_rope,123,100123,200123
4000,4.0777846574783325,4.083445489406586,0.005660727736540139,4.090307017564774,0.005717453044683983,1.6770967245101929,0.10478464514017105,0.2700769486710522,0.0005704558381153472,131072000,3724.0,mha_rope,123,100123,200123
4500,3.9569358229637146,3.9625741839408875,0.005638311966322362,4.049974839289983,0.005700567924262335,1.661912441253662,0.10123423486948013,0.26452693497288504,0.0005543106024788456,147456000,4198.5,mha_rope,123,100123,200123
5000,3.986726939678192,3.992494583129883,0.005767623311839998,4.007002017498016,0.005694073479001721,1.6510253429412842,0.10594533383846283,0.26681681543580016,0.000535040141107975,163840000,4669.8,mha_rope,123,100123,200123
5500,3.9972119331359863,4.0029014348983765,0.005689515266567469,3.9788650731245676,0.005707344235852361,1.655188751220703,0.10260315239429474,0.2687717875132193,0.0005129129412749549,180224000,5114.1,mha_rope,123,100123,200123
6000,3.8986894488334656,3.9043349623680115,0.00564547604881227,3.9554306133588155,0.005705498444537322,1.6410494327545166,0.10452239960432053,0.26592446308684486,0.00048823729199324884,196608000,5556.5,mha_rope,123,100123,200123
6500,3.812247157096863,3.8179109692573547,0.005663809482939541,3.9203393252690635,0.005724508570662389,1.6223329305648804,0.10502329468727112,0.27211577100471124,0.00046135698875578174,212992000,6000.3,mha_rope,123,100123,200123
7000,3.840378761291504,3.8460519909858704,0.005673166364431381,3.8966989505290983,0.005705256460544964,1.6172924995422364,0.10292317718267441,0.27143444680908646,0.000432646543576239,229376000,6442.0,mha_rope,123,100123,200123
7500,3.8466182947158813,3.852325439453125,0.005707128089852631,3.87481520652771,0.005728939992841333,1.6106757164001464,0.10573750734329224,0.2726701154218678,0.00040250596706994045,245760000,6885.4,mha_rope,123,100123,200123
8000,3.8082858324050903,3.8139774799346924,0.005691703874617815,3.847510016759237,0.0057484035504360995,1.607686424255371,0.10790669918060303,0.27761881758414125,0.00037135519527336944,262144000,7327.1,mha_rope,123,100123,200123
8500,3.632526159286499,3.6383365392684937,0.005810373229905963,3.8285494009653727,0.005733741514074305,1.6005982637405396,0.10721120238304138,0.26619736708725517,0.00033962823885115036,278528000,7770.7,mha_rope,123,100123,200123
9000,3.7139318585395813,3.7195892333984375,0.005657324567437172,3.8197834658622742,0.00572764587122947,1.5902857780456543,0.10604410618543625,0.26373628497769885,0.00030776713620712216,294912000,8213.3,mha_rope,123,100123,200123
9500,3.7076234817504883,3.7133650183677673,0.005741555825807154,3.7885030655066174,0.005729777883583059,1.5855847597122192,0.1063442975282669,0.26346538637769146,0.0002762157947482825,311296000,8657.1,mha_rope,123,100123,200123
10000,3.7423152327537537,3.7481135725975037,0.00579828058835119,3.7800559445222217,0.0057327129559901855,1.5837564945220948,0.10507182031869888,0.26704450807812247,0.00024541380610869324,327680000,9099.0,mha_rope,123,100123,200123
10500,3.754712760448456,3.760503888130188,0.0057911809999495745,3.7586910406748455,0.005748085915111005,1.5768469095230102,0.10640675574541092,0.2707254751525934,0.00021579032150324256,344064000,9542.4,mha_rope,123,100123,200123
11000,3.7255003452301025,3.731246054172516,0.005745679140090942,3.7324597362677254,0.005753630453255027,1.5663233280181885,0.10640960931777954,0.2655898943528142,0.0001877580725433998,360448000,9984.0,mha_rope,123,100123,200123
11500,3.6279165148735046,3.63360458612442,0.005688061937689781,3.727655113140742,0.005747075171675533,1.5704150438308715,0.10703297704458237,0.264927085541376,0.00016170762082042857,376832000,10428.6,mha_rope,123,100123,200123
12000,3.5521680116653442,3.5580238103866577,0.0058558236341923475,3.7074488258361815,0.005749746046494693,1.563034749031067,0.10672220587730408,0.26662356966658046,0.0001380019163742152,393216000,10870.4,mha_rope,123,100123,200123
12500,3.6944605708122253,3.700106382369995,0.005645896308124065,3.7027245088418326,0.005733128901726256,1.566001296043396,0.10669799894094467,0.26193944174333217,0.00011697124086228238,409600000,11320.2,mha_rope,123,100123,200123
13000,3.6055187582969666,3.6111947894096375,0.005676040658727288,3.684925431013107,0.0057383109404084585,1.5619458198547362,0.10693512111902237,0.2620900659229355,9.890860588370181e-05,425984000,11762.0,mha_rope,123,100123,200123
13500,3.6447373628616333,3.6504676938056946,0.005730308359488845,3.679582283894221,0.005730948766383032,1.5599482297897338,0.10724477469921112,0.2582046380036463,8.406567057113034e-05,442368000,12205.7,mha_rope,123,100123,200123
14000,3.5323508977890015,3.5380187034606934,0.0056677761022001505,3.6699642165501913,0.005750849565956741,1.56052827835083,0.10698944330215454,0.2595349266652576,7.264923532945212e-05,458752000,12647.4,mha_rope,123,100123,200123
14500,3.531647741794586,3.5373942255973816,0.005746506969444454,3.6624939902623495,0.005731179511640221,1.5552791833877564,0.10702239722013474,0.25660544729654233,6.481836057229788e-05,475136000,13091.7,mha_rope,123,100123,200123
15000,3.529105842113495,3.5348494052886963,0.00574352394323796,3.6647693967819213,0.005732655107664565,1.5547127723693848,0.10754425078630447,0.2653798298478135,6.068215059988e-05,491520000,13533.6,mha_rope,123,100123,200123
