iter,train_loss,val_loss,lr,tokens_seen,elapsed_s,attn_mode,seed
0,nan,10.869492925008139,0.0006,0,0.0,mla_norope,123
500,6.156567573547363,6.183084850311279,0.0001497,16384000,236.3,mla_norope,123
1000,5.418606281280518,5.381182519594828,0.00029969999999999997,32768000,452.0,mla_norope,123
1500,4.9358344078063965,4.928332119782766,0.0004496999999999999,49152000,667.8,mla_norope,123
2000,4.557552099227905,4.617873126665751,0.0005996999999999999,65536000,883.5,mla_norope,123
2500,4.403151869773865,4.43125012477239,0.0005981266088736952,81920000,1099.1,mla_norope,123
3000,4.289519786834717,4.342806216875712,0.0005925175294683882,98304000,1314.8,mla_norope,123
3500,4.2124199867248535,4.260792818864187,0.0005832509032072879,114688000,1530.5,mla_norope,123
4000,4.1095839738845825,4.198499761819839,0.0005704558381153472,131072000,1746.3,mla_norope,123
4500,4.109447479248047,4.157407035032908,0.0005543106024788456,147456000,1961.9,mla_norope,123
5000,4.04144811630249,4.125582029819489,0.000535040141107975,163840000,2177.7,mla_norope,123
5500,4.072304725646973,4.092413529952367,0.0005129129412749549,180224000,2393.9,mla_norope,123
6000,3.9804691076278687,4.060694074233373,0.00048823729199324884,196608000,2609.6,mla_norope,123
6500,4.041474461555481,4.0346895058949785,0.00046135698875578174,212992000,2825.3,mla_norope,123
7000,3.9011496901512146,4.019928395748138,0.000432646543576239,229376000,3041.1,mla_norope,123
7500,3.9646129608154297,3.990571144024531,0.00040250596706994045,245760000,3256.8,mla_norope,123
8000,3.980659604072571,3.959454521338145,0.00037135519527336944,262144000,3472.5,mla_norope,123
8500,3.8697829842567444,3.9487155214945475,0.00033962823885115036,278528000,3688.3,mla_norope,123
9000,3.8544337153434753,3.9283078583081563,0.00030776713620712216,294912000,3904.0,mla_norope,123
9500,3.7439406514167786,3.906665947039922,0.0002762157947482825,311296000,4119.7,mla_norope,123
10000,3.7675259709358215,3.887817762295405,0.00024541380610869324,327680000,4335.5,mla_norope,123
10500,3.803622007369995,3.879964490334193,0.00021579032150324256,344064000,4551.7,mla_norope,123
11000,3.762881815433502,3.859686332146327,0.0001877580725433998,360448000,4767.4,mla_norope,123
11500,3.7394081354141235,3.841374005873998,0.00016170762082042857,376832000,4983.1,mla_norope,123
12000,3.7781086564064026,3.834460671345393,0.0001380019163742152,393216000,5198.7,mla_norope,123
12500,3.8645153641700745,3.8136293280124662,0.00011697124086228238,409600000,5414.3,mla_norope,123
13000,3.7005409002304077,3.8122709528605143,9.890860588370181e-05,425984000,5629.9,mla_norope,123
13500,3.786019504070282,3.7939305957158407,8.406567057113034e-05,442368000,5845.5,mla_norope,123
14000,3.8307695984840393,3.7855266308784485,7.264923532945212e-05,458752000,6061.1,mla_norope,123
14500,3.7527458667755127,3.7755559504032137,6.481836057229788e-05,475136000,6276.7,mla_norope,123
15000,3.678570032119751,3.7824786933263144,6.068215059988e-05,491520000,6492.4,mla_norope,123
