iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.917028242746989,0.0,nan,nan,nan,0.0,0,21.8,nan,5.07421875,mla_decoupled,dense,456,100456,200456
500,6.089904189109802,6.089904189109802,0.0,6.148031239509582,0.0,nan,nan,nan,0.0001497,16384000,257.1,63726.807805090975,8.076171875,mla_decoupled,dense,456,100456,200456
1000,5.370166540145874,5.370166540145874,0.0,5.37230251232783,0.0,nan,nan,nan,0.00029969999999999997,32768000,492.4,66546.20860604233,8.41015625,mla_decoupled,dense,456,100456,200456
1500,4.900924324989319,4.900924324989319,0.0,4.964139301776886,0.0,nan,nan,nan,0.0004496999999999999,49152000,727.9,67521.7280626617,8.41015625,mla_decoupled,dense,456,100456,200456
2000,4.586171269416809,4.586171269416809,0.0,4.6737733324368795,0.0,nan,nan,nan,0.0005996999999999999,65536000,963.2,68036.95400912217,8.41015625,mla_decoupled,dense,456,100456,200456
2500,4.452443718910217,4.452443718910217,0.0,4.502612659931183,0.0,nan,nan,nan,0.0005981266088736952,81920000,1198.9,68330.75750066488,8.41015625,mla_decoupled,dense,456,100456,200456
3000,4.332609295845032,4.332609295845032,0.0,4.389192624092102,0.0,nan,nan,nan,0.0005925175294683882,98304000,1434.0,68553.0331712016,8.41015625,mla_decoupled,dense,456,100456,200456
3500,4.238018274307251,4.238018274307251,0.0,4.298220508495967,0.0,nan,nan,nan,0.0005832509032072879,114688000,1669.6,68692.33020492468,8.41015625,mla_decoupled,dense,456,100456,200456
4000,4.133569359779358,4.133569359779358,0.0,4.243721801042557,0.0,nan,nan,nan,0.0005704558381153472,131072000,1904.7,68816.26915148097,8.41015625,mla_decoupled,dense,456,100456,200456
4500,4.148741245269775,4.148741245269775,0.0,4.1894264904658,0.0,nan,nan,nan,0.0005543106024788456,147456000,2140.3,68895.26450192623,8.41015625,mla_decoupled,dense,456,100456,200456
5000,4.162201642990112,4.162201642990112,0.0,4.145850211779276,0.0,nan,nan,nan,0.000535040141107975,163840000,2375.4,68974.50400943053,8.41015625,mla_decoupled,dense,456,100456,200456
5500,4.065592110157013,4.065592110157013,0.0,4.121551728645961,0.0,nan,nan,nan,0.0005129129412749549,180224000,2611.0,69025.63387455212,8.41015625,mla_decoupled,dense,456,100456,200456
6000,4.107672929763794,4.107672929763794,0.0,4.095061079661051,0.0,nan,nan,nan,0.00048823729199324884,196608000,2846.1,69080.3851830908,8.41015625,mla_decoupled,dense,456,100456,200456
6500,4.023999094963074,4.023999094963074,0.0,4.050949109792709,0.0,nan,nan,nan,0.00046135698875578174,212992000,3081.7,69115.42210429623,8.41015625,mla_decoupled,dense,456,100456,200456
7000,3.99022376537323,3.99022376537323,0.0,4.029088535308838,0.0,nan,nan,nan,0.000432646543576239,229376000,3316.8,69155.19525123168,8.41015625,mla_decoupled,dense,456,100456,200456
7500,3.9885101914405823,3.9885101914405823,0.0,4.009562418460846,0.0,nan,nan,nan,0.00040250596706994045,245760000,3552.8,69174.00685596345,8.41015625,mla_decoupled,dense,456,100456,200456
8000,3.9436927437782288,3.9436927437782288,0.0,3.993249579270681,0.0,nan,nan,nan,0.00037135519527336944,262144000,3787.9,69205.9093463854,8.41015625,mla_decoupled,dense,456,100456,200456
8500,3.9060757160186768,3.9060757160186768,0.0,3.971776674191157,0.0,nan,nan,nan,0.00033962823885115036,278528000,4023.5,69225.88913541946,8.41015625,mla_decoupled,dense,456,100456,200456
9000,3.8817862272262573,3.8817862272262573,0.0,3.94571990331014,0.0,nan,nan,nan,0.00030776713620712216,294912000,4258.6,69251.73423968126,8.41015625,mla_decoupled,dense,456,100456,200456
9500,3.803792655467987,3.803792655467987,0.0,3.924230907758077,0.0,nan,nan,nan,0.0002762157947482825,311296000,4494.2,69266.71070379434,8.41015625,mla_decoupled,dense,456,100456,200456
10000,3.8826743960380554,3.8826743960380554,0.0,3.908811511596044,0.0,nan,nan,nan,0.00024541380610869324,327680000,4729.3,69287.7588136593,8.41015625,mla_decoupled,dense,456,100456,200456
10500,3.783756732940674,3.783756732940674,0.0,3.8829395898183185,0.0,nan,nan,nan,0.00021579032150324256,344064000,4964.9,69299.39072668493,8.41015625,mla_decoupled,dense,456,100456,200456
