iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.919629783630372,0.0,nan,nan,nan,0.0,0,21.3,nan,5.099609375,mha_decoupled,dense,456,100456,200456
500,6.0903000831604,6.0903000831604,0.0,6.149713356494903,0.0,nan,nan,nan,0.0001497,16384000,252.6,64852.33139183195,7.982421875,mha_decoupled,dense,456,100456,200456
1000,5.3128944635391235,5.3128944635391235,0.0,5.324481010437012,0.0,nan,nan,nan,0.00029969999999999997,32768000,483.9,67719.43316477364,8.349609375,mha_decoupled,dense,456,100456,200456
1500,4.788650631904602,4.788650631904602,0.0,4.85216898282369,0.0,nan,nan,nan,0.0004496999999999999,49152000,715.9,68654.66731755582,8.36328125,mha_decoupled,dense,456,100456,200456
2000,4.5059568881988525,4.5059568881988525,0.0,4.5955979998906455,0.0,nan,nan,nan,0.0005996999999999999,65536000,947.0,69201.84829820243,8.36328125,mha_decoupled,dense,456,100456,200456
2500,4.3922295570373535,4.3922295570373535,0.0,4.435739006996155,0.0,nan,nan,nan,0.0005981266088736952,81920000,1178.7,69499.92980290673,8.365234375,mha_decoupled,dense,456,100456,200456
3000,4.269628047943115,4.269628047943115,0.0,4.334789332548778,0.0,nan,nan,nan,0.0005925175294683882,98304000,1409.8,69731.10260279749,8.365234375,mha_decoupled,dense,456,100456,200456
3500,4.190449833869934,4.190449833869934,0.0,4.252732859452565,0.0,nan,nan,nan,0.0005832509032072879,114688000,1641.7,69858.66910731506,8.365234375,mha_decoupled,dense,456,100456,200456
4000,4.0953885316848755,4.0953885316848755,0.0,4.2021908124287926,0.0,nan,nan,nan,0.0005704558381153472,131072000,1872.8,69987.98824850906,8.365234375,mha_decoupled,dense,456,100456,200456
4500,4.106770932674408,4.106770932674408,0.0,4.148744623661042,0.0,nan,nan,nan,0.0005543106024788456,147456000,2104.6,70063.60339810263,8.365234375,mha_decoupled,dense,456,100456,200456
5000,4.130990147590637,4.130990147590637,0.0,4.108209623098373,0.0,nan,nan,nan,0.000535040141107975,163840000,2335.7,70145.81840160262,8.365234375,mha_decoupled,dense,456,100456,200456
5500,4.0293097496032715,4.0293097496032715,0.0,4.0822012607256575,0.0,nan,nan,nan,0.0005129129412749549,180224000,2567.3,70200.74323872254,8.365234375,mha_decoupled,dense,456,100456,200456
6000,4.066953659057617,4.066953659057617,0.0,4.0567560338974,0.0,nan,nan,nan,0.00048823729199324884,196608000,2798.3,70259.99181147321,8.365234375,mha_decoupled,dense,456,100456,200456
6500,3.9737508893013,3.9737508893013,0.0,4.015470386743545,0.0,nan,nan,nan,0.00046135698875578174,212992000,3029.9,70297.05845585081,8.365234375,mha_decoupled,dense,456,100456,200456
7000,3.951015889644623,3.951015889644623,0.0,3.993446892897288,0.0,nan,nan,nan,0.000432646543576239,229376000,3261.0,70340.06081859216,8.365234375,mha_decoupled,dense,456,100456,200456
7500,3.953680396080017,3.953680396080017,0.0,3.975130800008774,0.0,nan,nan,nan,0.00040250596706994045,245760000,3492.6,70366.66302320763,8.365234375,mha_decoupled,dense,456,100456,200456
8000,3.909369170665741,3.909369170665741,0.0,3.9595224821567534,0.0,nan,nan,nan,0.00037135519527336944,262144000,3723.6,70400.87309646858,8.365234375,mha_decoupled,dense,456,100456,200456
8500,3.874985158443451,3.874985158443451,0.0,3.9382655866940817,0.0,nan,nan,nan,0.00033962823885115036,278528000,3955.2,70420.61202462834,8.365234375,mha_decoupled,dense,456,100456,200456
9000,3.8487738370895386,3.8487738370895386,0.0,3.9147066287199657,0.0,nan,nan,nan,0.00030776713620712216,294912000,4186.2,70448.29915653027,8.365234375,mha_decoupled,dense,456,100456,200456
9500,3.768334686756134,3.768334686756134,0.0,3.8928895246982576,0.0,nan,nan,nan,0.0002762157947482825,311296000,4418.3,70456.25651807837,8.365234375,mha_decoupled,dense,456,100456,200456
10000,3.8402639031410217,3.8402639031410217,0.0,3.8782834525903067,0.0,nan,nan,nan,0.00024541380610869324,327680000,4649.3,70479.37999596732,8.365234375,mha_decoupled,dense,456,100456,200456
10500,3.7506490349769592,3.7506490349769592,0.0,3.852299754222234,0.0,nan,nan,nan,0.00021579032150324256,344064000,4880.9,70492.45726890267,8.365234375,mha_decoupled,dense,456,100456,200456
11000,3.782080292701721,3.782080292701721,0.0,3.850277810494105,0.0,nan,nan,nan,0.0001877580725433998,360448000,5111.9,70511.92094996189,8.365234375,mha_decoupled,dense,456,100456,200456
11500,3.825540244579315,3.825540244579315,0.0,3.8298232356707254,0.0,nan,nan,nan,0.00016170762082042857,376832000,5343.6,70519.80564940373,8.365234375,mha_decoupled,dense,456,100456,200456
12000,3.8672494888305664,3.8672494888305664,0.0,3.8093774247169496,0.0,nan,nan,nan,0.0001380019163742152,393216000,5574.7,70536.42094207683,8.365234375,mha_decoupled,dense,456,100456,200456
12500,3.7689592242240906,3.7689592242240906,0.0,3.803244152069092,0.0,nan,nan,nan,0.00011697124086228238,409600000,5806.3,70544.6289507269,8.365234375,mha_decoupled,dense,456,100456,200456
13000,3.641408145427704,3.641408145427704,0.0,3.7953117708365123,0.0,nan,nan,nan,9.890860588370181e-05,425984000,6037.2,70559.36701463225,8.365234375,mha_decoupled,dense,456,100456,200456
13500,3.60025417804718,3.60025417804718,0.0,3.7889234046141307,0.0,nan,nan,nan,8.406567057113034e-05,442368000,6268.7,70567.61335134835,8.365234375,mha_decoupled,dense,456,100456,200456
14000,3.7602733969688416,3.7602733969688416,0.0,3.783981554110845,0.0,nan,nan,nan,7.264923532945212e-05,458752000,6499.7,70580.02110584531,8.365234375,mha_decoupled,dense,456,100456,200456
14500,3.69095116853714,3.69095116853714,0.0,3.7758774121602374,0.0,nan,nan,nan,6.481836057229788e-05,475136000,6731.4,70585.30541572269,8.365234375,mha_decoupled,dense,456,100456,200456
15000,3.670702636241913,3.670702636241913,0.0,3.7611676279703774,0.0,nan,nan,nan,6.068215059988e-05,491520000,6962.4,70596.61105806052,8.365234375,mha_decoupled,dense,456,100456,200456
