iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,attn_mode,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.914653441111247,0.005812131833905975,2.6209465980529787,0.1815606653690338,0.6240548332271711,0.0,0,40.7,mla_norope,123,100123,200123
500,6.166381120681763,6.171882510185242,0.0055013312958180904,6.195654747486114,0.005507333760615438,2.2516151428222657,0.10175292938947678,0.23144833541046372,0.0001497,16384000,491.6,mla_norope,123,100123,200123
1000,5.255150556564331,5.26086950302124,0.00571889232378453,5.320019124348958,0.005684550014169266,1.8845891237258912,0.09773590415716171,0.2313746335565833,0.00029969999999999997,32768000,940.3,mla_norope,123,100123,200123
1500,4.835820913314819,4.8415515422821045,0.005730596603825688,4.9062839976946515,0.005636904422814648,1.808184313774109,0.10134338587522507,0.236862021128012,0.0004496999999999999,49152000,1391.9,mla_norope,123,100123,200123
2000,4.562397837638855,4.568066239356995,0.005668325815349817,4.628741600513458,0.005667613296148678,1.8411791563034057,0.11986561864614487,0.2493803665948482,0.0005996999999999999,65536000,1840.8,mla_norope,123,100123,200123
2500,4.368985891342163,4.374632835388184,0.005646925186738372,4.407509217262268,0.005661288911942393,1.8714326858520507,0.12069214135408401,0.24163697600527514,0.0005981266088736952,81920000,2291.6,mla_norope,123,100123,200123
3000,4.239772796630859,4.245333194732666,0.005560449906624854,4.299141403039297,0.005633998166304082,1.870168113708496,0.12728291749954224,0.25197843042843093,0.0005925175294683882,98304000,2740.2,mla_norope,123,100123,200123
3500,4.1602208614349365,4.165790557861328,0.0055696675553917885,4.214579837719599,0.005664406797538201,1.856154990196228,0.12878072261810303,0.2612022429938864,0.0005832509032072879,114688000,3191.8,mla_norope,123,100123,200123
4000,4.145637392997742,4.151234984397888,0.005597575916908681,4.154641755819321,0.0056766077185360095,1.8431850671768188,0.12904256582260132,0.24397622266003732,0.0005704558381153472,131072000,3640.6,mla_norope,123,100123,200123
4500,4.016589999198914,4.022228360176086,0.005638361326418817,4.11107981244723,0.005665034465491772,1.8205950021743775,0.12573862075805664,0.26828080763009887,0.0005543106024788456,147456000,4091.6,mla_norope,123,100123,200123
5000,4.052544295787811,4.058257043361664,0.0057127331383526325,4.065900621414184,0.005675830567876498,1.80776207447052,0.13314951956272125,0.2430841122651243,0.000535040141107975,163840000,4540.7,mla_norope,123,100123,200123
5500,4.064022064208984,4.069704592227936,0.00568240531720221,4.037325869003932,0.005671840020610641,1.7939384937286378,0.13051331043243408,0.2478002432111035,0.0005129129412749549,180224000,4991.6,mla_norope,123,100123,200123
6000,3.9702237844467163,3.975845754146576,0.005621966440230608,4.014088754653931,0.005682471273466945,1.781384778022766,0.13247212767601013,0.2424476009129571,0.00048823729199324884,196608000,5440.6,mla_norope,123,100123,200123
