iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.932004356384278,0.0,nan,nan,nan,0.0,0,21.2,nan,5.099609375,mha_decoupled,dense,123,100123,200123
500,6.081292033195496,6.081292033195496,0.0,6.147732430299123,0.0,nan,nan,nan,0.0001497,16384000,252.3,64929.52131305293,7.982421875,mha_decoupled,dense,123,100123,200123
1000,5.283598303794861,5.283598303794861,0.0,5.336000411510468,0.0,nan,nan,nan,0.00029969999999999997,32768000,483.4,67788.9599980879,8.349609375,mha_decoupled,dense,123,100123,200123
1500,4.7926130294799805,4.7926130294799805,0.0,4.903886621793111,0.0,nan,nan,nan,0.0004496999999999999,49152000,714.8,68766.01747295483,8.36328125,mha_decoupled,dense,123,100123,200123
2000,4.642477750778198,4.642477750778198,0.0,4.62186000585556,0.0,nan,nan,nan,0.0005996999999999999,65536000,945.7,69298.02768965955,8.36328125,mha_decoupled,dense,123,100123,200123
2500,4.36182701587677,4.36182701587677,0.0,4.437102603912353,0.0,nan,nan,nan,0.0005981266088736952,81920000,1177.1,69596.0362548773,8.365234375,mha_decoupled,dense,123,100123,200123
3000,4.301391363143921,4.301391363143921,0.0,4.332770475149155,0.0,nan,nan,nan,0.0005925175294683882,98304000,1407.9,69820.76083741189,8.365234375,mha_decoupled,dense,123,100123,200123
3500,4.196154832839966,4.196154832839966,0.0,4.2596918733914695,0.0,nan,nan,nan,0.0005832509032072879,114688000,1639.5,69954.6759709191,8.365234375,mha_decoupled,dense,123,100123,200123
4000,4.053329110145569,4.053329110145569,0.0,4.194745118220647,0.0,nan,nan,nan,0.0005704558381153472,131072000,1870.3,70079.4626087295,8.365234375,mha_decoupled,dense,123,100123,200123
4500,4.000016093254089,4.000016093254089,0.0,4.157851136128108,0.0,nan,nan,nan,0.0005543106024788456,147456000,2101.7,70160.23947843818,8.365234375,mha_decoupled,dense,123,100123,200123
5000,4.04565966129303,4.04565966129303,0.0,4.110420761903127,0.0,nan,nan,nan,0.000535040141107975,163840000,2333.2,70222.56279304171,8.365234375,mha_decoupled,dense,123,100123,200123
5500,4.052638590335846,4.052638590335846,0.0,4.080421374638875,0.0,nan,nan,nan,0.0005129129412749549,180224000,2564.5,70275.63871715288,8.365234375,mha_decoupled,dense,123,100123,200123
6000,4.041776776313782,4.041776776313782,0.0,4.053903930981954,0.0,nan,nan,nan,0.00048823729199324884,196608000,2795.4,70331.96727905697,8.365234375,mha_decoupled,dense,123,100123,200123
6500,3.90433806180954,3.90433806180954,0.0,4.0266116118431095,0.0,nan,nan,nan,0.00046135698875578174,212992000,3027.0,70363.20862332621,8.365234375,mha_decoupled,dense,123,100123,200123
7000,3.896250307559967,3.896250307559967,0.0,3.997935840288798,0.0,nan,nan,nan,0.000432646543576239,229376000,3257.9,70405.41152474598,8.365234375,mha_decoupled,dense,123,100123,200123
7500,4.00333309173584,4.00333309173584,0.0,3.979441978931427,0.0,nan,nan,nan,0.00040250596706994045,245760000,3489.3,70432.42732688395,8.365234375,mha_decoupled,dense,123,100123,200123
8000,3.9114015698432922,3.9114015698432922,0.0,3.9532176458835604,0.0,nan,nan,nan,0.00037135519527336944,262144000,3720.2,70465.67509817534,8.365234375,mha_decoupled,dense,123,100123,200123
8500,3.903745174407959,3.903745174407959,0.0,3.931797294616699,0.0,nan,nan,nan,0.00033962823885115036,278528000,3951.7,70483.26539991186,8.365234375,mha_decoupled,dense,123,100123,200123
9000,3.9246370792388916,3.9246370792388916,0.0,3.921162117322286,0.0,nan,nan,nan,0.00030776713620712216,294912000,4182.6,70509.71452354468,8.365234375,mha_decoupled,dense,123,100123,200123
9500,3.89335173368454,3.89335173368454,0.0,3.892305511633555,0.0,nan,nan,nan,0.0002762157947482825,311296000,4414.0,70524.66244282972,8.365234375,mha_decoupled,dense,123,100123,200123
10000,3.8539454340934753,3.8539454340934753,0.0,3.878652534087499,0.0,nan,nan,nan,0.00024541380610869324,327680000,4644.9,70546.27205761008,8.365234375,mha_decoupled,dense,123,100123,200123
10500,3.8356484174728394,3.8356484174728394,0.0,3.8617813686529794,0.0,nan,nan,nan,0.00021579032150324256,344064000,4876.3,70558.52917390288,8.365234375,mha_decoupled,dense,123,100123,200123
11000,3.7748730182647705,3.7748730182647705,0.0,3.840920291741689,0.0,nan,nan,nan,0.0001877580725433998,360448000,5107.2,70577.12967474766,8.365234375,mha_decoupled,dense,123,100123,200123
11500,3.7817121744155884,3.7817121744155884,0.0,3.827537273565928,0.0,nan,nan,nan,0.00016170762082042857,376832000,5338.5,70587.10057303219,8.365234375,mha_decoupled,dense,123,100123,200123
12000,3.7458155155181885,3.7458155155181885,0.0,3.8088872106870015,0.0,nan,nan,nan,0.0001380019163742152,393216000,5569.4,70602.78623157932,8.365234375,mha_decoupled,dense,123,100123,200123
12500,3.769867956638336,3.769867956638336,0.0,3.8071730677286784,0.0,nan,nan,nan,0.00011697124086228238,409600000,5800.9,70609.8569806584,8.365234375,mha_decoupled,dense,123,100123,200123
13000,3.7669137120246887,3.7669137120246887,0.0,3.789914169708888,0.0,nan,nan,nan,9.890860588370181e-05,425984000,6032.3,70617.5028741138,8.365234375,mha_decoupled,dense,123,100123,200123
13500,3.7564202547073364,3.7564202547073364,0.0,3.7855970267454784,0.0,nan,nan,nan,8.406567057113034e-05,442368000,6263.6,70624.65156959409,8.365234375,mha_decoupled,dense,123,100123,200123
14000,3.6697307229042053,3.6697307229042053,0.0,3.771216164827347,0.0,nan,nan,nan,7.264923532945212e-05,458752000,6494.5,70636.46522664631,8.365234375,mha_decoupled,dense,123,100123,200123
14500,3.705171763896942,3.705171763896942,0.0,3.7716861855983734,0.0,nan,nan,nan,6.481836057229788e-05,475136000,6726.1,70640.23510056255,8.365234375,mha_decoupled,dense,123,100123,200123
15000,3.663740336894989,3.663740336894989,0.0,3.7717454294363657,0.0,nan,nan,nan,6.068215059988e-05,491520000,6957.0,70650.690536005,8.365234375,mha_decoupled,dense,123,100123,200123
