iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.92056053797404,0.0,nan,nan,nan,0.0,0,20.9,nan,5.064453125,mla_coupled,dense,123,100123,200123
500,6.0568927526474,6.0568927526474,0.0,6.133168214162191,0.0,nan,nan,nan,0.0001497,16384000,246.5,66476.5438324503,8.005859375,mla_coupled,dense,123,100123,200123
1000,5.303557276725769,5.303557276725769,0.0,5.3561150805155435,0.0,nan,nan,nan,0.00029969999999999997,32768000,471.9,69433.5361092969,8.26953125,mla_coupled,dense,123,100123,200123
1500,4.851028084754944,4.851028084754944,0.0,4.96645959854126,0.0,nan,nan,nan,0.0004496999999999999,49152000,697.9,70429.16408041307,8.345703125,mla_coupled,dense,123,100123,200123
2000,4.709798097610474,4.709798097610474,0.0,4.687423923810323,0.0,nan,nan,nan,0.0005996999999999999,65536000,923.1,70998.34469291971,8.345703125,mla_coupled,dense,123,100123,200123
2500,4.435389518737793,4.435389518737793,0.0,4.496226646105448,0.0,nan,nan,nan,0.0005981266088736952,81920000,1148.9,71300.92455795703,8.345703125,mla_coupled,dense,123,100123,200123
3000,4.347989797592163,4.347989797592163,0.0,4.390244777997335,0.0,nan,nan,nan,0.0005925175294683882,98304000,1373.9,71551.7202952591,8.345703125,mla_coupled,dense,123,100123,200123
3500,4.252610087394714,4.252610087394714,0.0,4.317968180974325,0.0,nan,nan,nan,0.0005832509032072879,114688000,1599.2,71717.47276500061,8.345703125,mla_coupled,dense,123,100123,200123
4000,4.11385715007782,4.11385715007782,0.0,4.254470719099045,0.0,nan,nan,nan,0.0005704558381153472,131072000,1824.1,71856.68371880696,8.345703125,mla_coupled,dense,123,100123,200123
4500,4.0567397475242615,4.0567397475242615,0.0,4.218652798732122,0.0,nan,nan,nan,0.0005543106024788456,147456000,2049.8,71935.84702503607,8.345703125,mla_coupled,dense,123,100123,200123
5000,4.095690906047821,4.095690906047821,0.0,4.168548231522243,0.0,nan,nan,nan,0.000535040141107975,163840000,2274.6,72029.71720863313,8.345703125,mla_coupled,dense,123,100123,200123
5500,4.107077956199646,4.107077956199646,0.0,4.135402093331019,0.0,nan,nan,nan,0.0005129129412749549,180224000,2500.0,72088.17262246321,8.345703125,mla_coupled,dense,123,100123,200123
