iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.948326759338379,0.007857671297776203,2.6289586067199706,0.19145263731479645,0.5875698201223415,0.0,0,37.1,nan,5.17578125,mha_decoupled,moe,456,100456,200456
500,6.068362832069397,6.074065804481506,0.005703046452254057,6.122586737473806,0.005760887728538364,2.1327890396118163,0.1143200695514679,0.35791046298719204,0.0001497,16384000,401.3,40822.538368607406,8.74609375,mha_decoupled,moe,456,100456,200456
1000,5.259355545043945,5.265231490135193,0.005875923437997699,5.276584969361623,0.005793589085030059,1.803177809715271,0.10753417760133743,0.29199029587901293,0.00029969999999999997,32768000,764.5,42862.905420999276,9.3125,mha_decoupled,moe,456,100456,200456
1500,4.719272613525391,4.725085377693176,0.005812724120914936,4.790329945882162,0.005750826744673153,1.77407808303833,0.10814941674470901,0.2721323382435359,0.0004496999999999999,49152000,1129.0,43537.41380906043,9.3125,mha_decoupled,moe,456,100456,200456
2000,4.446049213409424,4.451759576797485,0.0057103203143924475,4.534200519720713,0.005649032311048359,1.774622869491577,0.09933227300643921,0.2615029372603173,0.0005996999999999999,65536000,1491.9,43928.30871034958,9.3125,mha_decoupled,moe,456,100456,200456
2500,4.319343328475952,4.3250768184661865,0.005733397672884166,4.369358873367309,0.005691103432327509,1.767167067527771,0.11256225407123566,0.2808266819326741,0.0005981266088736952,81920000,1855.9,44140.96700072424,9.3125,mha_decoupled,moe,456,100456,200456
3000,4.206786870956421,4.2124457359313965,0.005658878944814205,4.267815460761388,0.005698047402159621,1.7382023811340332,0.11485961824655533,0.28315920935681554,0.0005925175294683882,98304000,2218.8,44304.92415520143,9.3125,mha_decoupled,moe,456,100456,200456
3500,4.114590764045715,4.120198488235474,0.005607746308669448,4.1791861458619435,0.005668164034529279,1.7388375043869018,0.11364013701677322,0.25477434618219497,0.0005832509032072879,114688000,2582.5,44409.585826308685,9.3125,mha_decoupled,moe,456,100456,200456
4000,4.011176705360413,4.016857981681824,0.0056812153197824955,4.126937834819158,0.00566167839958022,1.7176150321960448,0.11017822474241257,0.25446362942542716,0.0005704558381153472,131072000,2945.5,44499.67387947232,9.3125,mha_decoupled,moe,456,100456,200456
4500,4.019643664360046,4.025357902050018,0.0057141982251778245,4.072758456865946,0.005677771754562855,1.7226914167404175,0.11473022401332855,0.2556800881474755,0.0005543106024788456,147456000,3309.5,44554.979199127774,9.3125,mha_decoupled,moe,456,100456,200456
5000,4.057150959968567,4.062894344329834,0.005743322777561843,4.033278926213582,0.005685766381987681,1.7184375047683715,0.11298584192991257,0.2546872117618687,0.000535040141107975,163840000,3672.5,44612.086666416864,9.3125,mha_decoupled,moe,456,100456,200456
5500,3.936569929122925,3.9424777030944824,0.005907756625674665,4.008479822476705,0.005695753659432133,1.7108453273773194,0.11414184421300888,0.2600696305193083,0.0005129129412749549,180224000,4036.3,44650.3398457883,9.3125,mha_decoupled,moe,456,100456,200456
6000,3.9880040287971497,3.9936810731887817,0.005676953122019768,3.9813347796599072,0.00568930774461478,1.710468554496765,0.11674316227436066,0.2717262977406292,0.00048823729199324884,196608000,4399.1,44692.951593647005,9.3125,mha_decoupled,moe,456,100456,200456
6500,3.8927857279777527,3.898464024066925,0.0056783080799505115,3.939823165337245,0.005696119174050788,1.6958281755447389,0.12479614466428757,0.26937032936336575,0.00046135698875578174,212992000,4763.4,44714.1690872282,9.3125,mha_decoupled,moe,456,100456,200456
7000,3.869120478630066,3.874804973602295,0.005684473784640431,3.9191553012530007,0.00571983855838577,1.6854774951934814,0.12087280303239822,0.26045138044335336,0.000432646543576239,229376000,5126.2,44745.72734710515,9.3125,mha_decoupled,moe,456,100456,200456
7500,3.867690861225128,3.8733010292053223,0.005610232590697706,3.898669168949127,0.005683694488058487,1.692490243911743,0.11343750357627869,0.2580058963349378,0.00040250596706994045,245760000,5489.8,44766.523111378054,9.3125,mha_decoupled,moe,456,100456,200456
8000,3.8106675148010254,3.81637704372406,0.005709550576284528,3.8828298326333366,0.005685703167691827,1.6941580057144165,0.11557617038488388,0.24864775216821505,0.00037135519527336944,262144000,5852.7,44790.08225499642,9.3125,mha_decoupled,moe,456,100456,200456
8500,3.7846662998199463,3.7904247045516968,0.005758419050835073,3.860146861076355,0.005693174821790308,1.680110216140747,0.11571045219898224,0.26499480373971324,0.00033962823885115036,278528000,6217.4,44797.889331077284,9.3125,mha_decoupled,moe,456,100456,200456
9000,3.7552660703659058,3.7610076665878296,0.005741644301451743,3.8353815805912017,0.005696300674850742,1.6817428827285767,0.11989746242761612,0.2558072275848225,0.00030776713620712216,294912000,6580.3,44817.11301944165,9.3125,mha_decoupled,moe,456,100456,200456
