iter,train_loss,val_loss,lr,tokens_seen,elapsed_s,attn_mode,seed
0,nan,10.95567045847575,0.0006,0,0.0,mla_norope,123
500,6.274865746498108,6.280440320968628,0.0001497,16384000,226.4,mla_norope,123
1000,5.368827223777771,5.47723097483317,0.00029969999999999997,32768000,433.1,mla_norope,123
1500,5.0113407373428345,5.053962106704712,0.0004496999999999999,49152000,639.7,mla_norope,123
2000,4.723660349845886,4.764677533308665,0.0005996999999999999,65536000,846.2,mla_norope,123
2500,4.487021088600159,4.549284919897715,0.0005981266088736952,81920000,1052.8,mla_norope,123
3000,4.445476412773132,4.427725979487101,0.0005925175294683882,98304000,1260.7,mla_norope,123
3500,4.272712230682373,4.357998113632203,0.0005832509032072879,114688000,1467.2,mla_norope,123
4000,4.1875293254852295,4.288271078268687,0.0005704558381153472,131072000,1673.7,mla_norope,123
4500,4.189531087875366,4.243416987260183,0.0005543106024788456,147456000,1880.3,mla_norope,123
5000,4.099595129489899,4.205099099079768,0.000535040141107975,163840000,2086.8,mla_norope,123
5500,4.244095206260681,4.168173892895381,0.0005129129412749549,180224000,2293.9,mla_norope,123
6000,4.066798448562622,4.138986016114552,0.00048823729199324884,196608000,2500.4,mla_norope,123
6500,4.161069989204407,4.107530958255132,0.00046135698875578174,212992000,2706.8,mla_norope,123
7000,4.087854027748108,4.084063537915548,0.000432646543576239,229376000,2913.3,mla_norope,123
7500,4.012587904930115,4.06656236410141,0.00040250596706994045,245760000,3119.9,mla_norope,123
8000,4.054388105869293,4.045870309273402,0.00037135519527336944,262144000,3326.4,mla_norope,123
8500,3.916614830493927,4.022159673372904,0.00033962823885115036,278528000,3533.0,mla_norope,123
9000,3.834566652774811,3.999533216158549,0.00030776713620712216,294912000,3739.4,mla_norope,123
9500,3.945054531097412,3.9850996315479277,0.0002762157947482825,311296000,3945.9,mla_norope,123
10000,3.898698389530182,3.966240098873774,0.00024541380610869324,327680000,4152.4,mla_norope,123
10500,3.907698392868042,3.94750301639239,0.00021579032150324256,344064000,4359.4,mla_norope,123
11000,3.8234784603118896,3.934633883635203,0.0001877580725433998,360448000,4565.9,mla_norope,123
11500,3.832536816596985,3.9121556083361306,0.00016170762082042857,376832000,4772.3,mla_norope,123
12000,3.873096287250519,3.899942825635274,0.0001380019163742152,393216000,4978.9,mla_norope,123
12500,3.8086507320404053,3.8940706706047057,0.00011697124086228238,409600000,5185.4,mla_norope,123
13000,3.770655572414398,3.8911716024080913,9.890860588370181e-05,425984000,5391.9,mla_norope,123
13500,3.79123455286026,3.876233892440796,8.406567057113034e-05,442368000,5598.4,mla_norope,123
14000,3.786728858947754,3.867647086381912,7.264923532945212e-05,458752000,5804.9,mla_norope,123
14500,3.788608431816101,3.8606485108534496,6.481836057229788e-05,475136000,6011.4,mla_norope,123
15000,3.785794675350189,3.8539921037356057,6.068215059988e-05,491520000,6217.9,mla_norope,123
