iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,attn_mode,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.899580249786377,0.00691854897653684,2.6306979656219482,0.2511284351348877,0.7760508466215864,0.0,0,39.8,mha_rope,42,100042,200042
500,6.12382447719574,6.129596590995789,0.005772080854512751,6.130613787174225,0.005690016422886401,2.2183462142944337,0.11560353636741638,0.31443687473975956,0.0001497,16384000,481.5,mha_rope,42,100042,200042
1000,5.241012454032898,5.246692538261414,0.005680115078575909,5.269138202667237,0.005772374395746738,1.7797215461730957,0.1133766695857048,0.2696819451495803,0.00029969999999999997,32768000,921.7,mha_rope,42,100042,200042
1500,4.69125771522522,4.6969627141952515,0.005705072195269167,4.716181751092275,0.005799422804266215,1.6483875036239624,0.11611887812614441,0.2651389059296127,0.0004496999999999999,49152000,1363.4,mha_rope,42,100042,200042
2000,4.441423058509827,4.447180271148682,0.0057572206715121865,4.473539024194082,0.005788255368825049,1.6422966241836547,0.10882832854986191,0.27336637515627915,0.0005996999999999999,65536000,1803.4,mha_rope,42,100042,200042
2500,4.29718804359436,4.302964806556702,0.005776724079623818,4.310618241230647,0.00577541755589967,1.635950493812561,0.10981933772563934,0.2741706513790826,0.0005981266088736952,81920000,2246.7,mha_rope,42,100042,200042
3000,4.229129791259766,4.234866619110107,0.005736754275858402,4.2103107102712,0.005773407671755801,1.644930124282837,0.11509623378515244,0.2750532133250145,0.0005925175294683882,98304000,2686.6,mha_rope,42,100042,200042
3500,4.053414225578308,4.059230983257294,0.005816674791276455,4.128522543112437,0.00578660115133971,1.6230732202529907,0.11157725006341934,0.26253215760598203,0.0005832509032072879,114688000,3128.6,mha_rope,42,100042,200042
4000,4.046490788459778,4.052140831947327,0.005649995408020914,4.088762772083283,0.005777573600256195,1.6147045612335205,0.1103014126420021,0.2611559729706155,0.0005704558381153472,131072000,3568.3,mha_rope,42,100042,200042
4500,4.0094780921936035,4.015213906764984,0.00573589897248894,4.038511290947596,0.00578400782464693,1.5937628030776978,0.10781117528676987,0.27307588643082775,0.0005543106024788456,147456000,4011.4,mha_rope,42,100042,200042
5000,3.89830219745636,3.9040895104408264,0.005787300411611795,3.9964994585514066,0.005795293158541123,1.599207878112793,0.10973602533340454,0.2717015943643354,0.000535040141107975,163840000,4451.7,mha_rope,42,100042,200042
5500,3.995494782924652,4.0013867020606995,0.005891952896490693,3.971100903352102,0.005791850974007199,1.6022353649139405,0.1072908565402031,0.2578561242613923,0.0005129129412749549,180224000,4893.5,mha_rope,42,100042,200042
6000,3.856949508190155,3.862707555294037,0.0057580514112487435,3.9451573657989503,0.005798299350620558,1.5676896810531615,0.10644999146461487,0.26704676506888836,0.00048823729199324884,196608000,5333.3,mha_rope,42,100042,200042
6500,3.8089535236358643,3.814659595489502,0.0057060824474319816,3.918486723105113,0.005804951878574987,1.5626832723617554,0.10674886405467987,0.27692666327990423,0.00046135698875578174,212992000,5775.5,mha_rope,42,100042,200042
7000,3.729011297225952,3.73481422662735,0.005802990053780377,3.8974736003081003,0.005810723412626733,1.5559850931167603,0.10914957523345947,0.27228924951785544,0.000432646543576239,229376000,6214.4,mha_rope,42,100042,200042
7500,3.756319224834442,3.762131094932556,0.0058119072346016765,3.8689574615160622,0.005806189093273133,1.561514663696289,0.1044464111328125,0.25789769684966996,0.00040250596706994045,245760000,6655.1,mha_rope,42,100042,200042
