iter,attn_mode,seed,layer,expert,selected_fraction,mean_probability,router_entropy
0,mha_rope,42,1,0,0.07174133509397507,0.06880945712327957,2.629303455352783
0,mha_rope,42,1,1,0.0436725877225399,0.05808086320757866,2.629303455352783
0,mha_rope,42,1,2,0.010165608488023281,0.04137717932462692,2.629303455352783
0,mha_rope,42,1,3,0.02999786287546158,0.053362488746643066,2.629303455352783
0,mha_rope,42,1,4,0.06165476515889168,0.06282442808151245,2.629303455352783
0,mha_rope,42,1,5,0.1553359031677246,0.09009132534265518,2.629303455352783
0,mha_rope,42,1,6,0.07663818448781967,0.06560196727514267,2.629303455352783
0,mha_rope,42,1,7,0.05658121779561043,0.06133386492729187,2.629303455352783
0,mha_rope,42,1,8,0.019888103008270264,0.04604612663388252,2.629303455352783
0,mha_rope,42,1,9,0.10577941685914993,0.0764850303530693,2.629303455352783
0,mha_rope,42,1,10,0.03125803545117378,0.04595470055937767,2.629303455352783
0,mha_rope,42,1,11,0.07271108031272888,0.0656319186091423,2.629303455352783
0,mha_rope,42,1,12,0.07379720360040665,0.06911269575357437,2.629303455352783
0,mha_rope,42,1,13,0.0309123732149601,0.05702279508113861,2.629303455352783
0,mha_rope,42,1,14,0.07294006645679474,0.06620655208826065,2.629303455352783
0,mha_rope,42,1,15,0.08692626655101776,0.07205863296985626,2.629303455352783
0,mha_rope,42,2,0,0.1084587574005127,0.07778654247522354,2.6267588138580322
0,mha_rope,42,2,1,0.0939573124051094,0.07472234219312668,2.6267588138580322
0,mha_rope,42,2,2,0.07534535974264145,0.07001328468322754,2.6267588138580322
0,mha_rope,42,2,3,0.043843790888786316,0.05826006457209587,2.6267588138580322
0,mha_rope,42,2,4,0.03989929333329201,0.05831844359636307,2.6267588138580322
0,mha_rope,42,2,5,0.012420044280588627,0.04414911940693855,2.6267588138580322
0,mha_rope,42,2,6,0.02800079435110092,0.05264976620674133,2.6267588138580322
0,mha_rope,42,2,7,0.014902648515999317,0.044949617236852646,2.6267588138580322
0,mha_rope,42,2,8,0.007098083384335041,0.037757277488708496,2.6267588138580322
0,mha_rope,42,2,9,0.05025177076458931,0.06455866992473602,2.6267588138580322
0,mha_rope,42,2,10,0.19743306934833527,0.0992421880364418,2.6267588138580322
0,mha_rope,42,2,11,0.021240336820483208,0.04859013855457306,2.6267588138580322
0,mha_rope,42,2,12,0.04824981838464737,0.057391803711652756,2.6267588138580322
0,mha_rope,42,2,13,0.0719471201300621,0.06690118461847305,2.6267588138580322
0,mha_rope,42,2,14,0.03752299025654793,0.057099245488643646,2.6267588138580322
0,mha_rope,42,2,15,0.1494288146495819,0.08761032670736313,2.6267588138580322
0,mha_rope,42,3,0,0.1173432394862175,0.07778221368789673,2.6386184692382812
0,mha_rope,42,3,1,0.03163960948586464,0.053206540644168854,2.6386184692382812
0,mha_rope,42,3,2,0.008029174990952015,0.03953877091407776,2.6386184692382812
0,mha_rope,42,3,3,0.05234314128756523,0.06184639781713486,2.6386184692382812
0,mha_rope,42,3,4,0.07228536158800125,0.06763168424367905,2.6386184692382812
0,mha_rope,42,3,5,0.048630982637405396,0.060538940131664276,2.6386184692382812
0,mha_rope,42,3,6,0.08907002955675125,0.07323800772428513,2.6386184692382812
0,mha_rope,42,3,7,0.16326813399791718,0.0899125412106514,2.6386184692382812
0,mha_rope,42,3,8,0.017882995307445526,0.04609692469239235,2.6386184692382812
0,mha_rope,42,3,9,0.05258728191256523,0.06173215061426163,2.6386184692382812
0,mha_rope,42,3,10,0.08448577672243118,0.07084023207426071,2.6386184692382812
0,mha_rope,42,3,11,0.10111450403928757,0.07500486075878143,2.6386184692382812
0,mha_rope,42,3,12,0.028309326618909836,0.05044123902916908,2.6386184692382812
0,mha_rope,42,3,13,0.0052411905489861965,0.0390295535326004,2.6386184692382812
0,mha_rope,42,3,14,0.07762908935546875,0.07006868720054626,2.6386184692382812
0,mha_rope,42,3,15,0.050140175968408585,0.0630912110209465,2.6386184692382812
0,mha_rope,42,4,0,0.006619669497013092,0.03873707354068756,2.6162056922912598
0,mha_rope,42,4,1,0.2511284351348877,0.11250634491443634,2.6162056922912598
0,mha_rope,42,4,2,0.03422302380204201,0.05652333050966263,2.6162056922912598
0,mha_rope,42,4,3,0.03745931014418602,0.0580100454390049,2.6162056922912598
0,mha_rope,42,4,4,0.04422516003251076,0.060240451246500015,2.6162056922912598
0,mha_rope,42,4,5,0.024421794340014458,0.05521716549992561,2.6162056922912598
0,mha_rope,42,4,6,0.010869039222598076,0.04318336024880409,2.6162056922912598
0,mha_rope,42,4,7,0.20767059922218323,0.10447227954864502,2.6162056922912598
0,mha_rope,42,4,8,0.11206817626953125,0.07927937805652618,2.6162056922912598
0,mha_rope,42,4,9,0.07251983880996704,0.06873450428247452,2.6162056922912598
0,mha_rope,42,4,10,0.002476806752383709,0.032630253583192825,2.6162056922912598
0,mha_rope,42,4,11,0.047469887882471085,0.0634949654340744,2.6162056922912598
0,mha_rope,42,4,12,0.06929992884397507,0.0673595741391182,2.6162056922912598
0,mha_rope,42,4,13,0.05287587642669678,0.06633798778057098,2.6162056922912598
0,mha_rope,42,4,14,0.014349263161420822,0.04955581948161125,2.6162056922912598
0,mha_rope,42,4,15,0.012323201633989811,0.043717510998249054,2.6162056922912598
0,mha_rope,42,5,0,0.17997579276561737,0.09326965361833572,2.6426033973693848
0,mha_rope,42,5,1,0.03817291185259819,0.059080395847558975,2.6426033973693848
0,mha_rope,42,5,2,0.04975138232111931,0.061459507793188095,2.6426033973693848
0,mha_rope,42,5,3,0.1132437139749527,0.0763472467660904,2.6426033973693848
0,mha_rope,42,5,4,0.030217895284295082,0.049316488206386566,2.6426033973693848
0,mha_rope,42,5,5,0.11261128634214401,0.07973971962928772,2.6426033973693848
0,mha_rope,42,5,6,0.005877685733139515,0.03883656859397888,2.6426033973693848
0,mha_rope,42,5,7,0.052006836980581284,0.0615261010825634,2.6426033973693848
0,mha_rope,42,5,8,0.06655608862638474,0.06788320094347,2.6426033973693848
0,mha_rope,42,5,9,0.0067010498605668545,0.0370938666164875,2.6426033973693848
0,mha_rope,42,5,10,0.03768117353320122,0.054530952125787735,2.6426033973693848
0,mha_rope,42,5,11,0.11348073184490204,0.07872996479272842,2.6426033973693848
0,mha_rope,42,5,12,0.0316518135368824,0.05913764238357544,2.6426033973693848
0,mha_rope,42,5,13,0.06718587130308151,0.06693561375141144,2.6426033973693848
0,mha_rope,42,5,14,0.07830596715211868,0.06915503740310669,2.6426033973693848
0,mha_rope,42,5,15,0.016579793766140938,0.04695798084139824,2.6426033973693848
500,mha_rope,42,1,0,0.08766072243452072,0.07788210362195969,2.291365385055542
500,mha_rope,42,1,1,0.0497722364962101,0.06315512955188751,2.291365385055542
500,mha_rope,42,1,2,0.05035115405917168,0.06176785007119179,2.291365385055542
500,mha_rope,42,1,3,0.056631773710250854,0.062498729676008224,2.291365385055542
500,mha_rope,42,1,4,0.03655894100666046,0.04811050742864609,2.291365385055542
500,mha_rope,42,1,5,0.053039345890283585,0.0481988862156868,2.291365385055542
500,mha_rope,42,1,6,0.06371032446622849,0.06305065006017685,2.291365385055542
500,mha_rope,42,1,7,0.02661031112074852,0.05002841725945473,2.291365385055542
500,mha_rope,42,1,8,0.07085377722978592,0.0670728087425232,2.291365385055542
500,mha_rope,42,1,9,0.04686431959271431,0.04413989186286926,2.291365385055542
500,mha_rope,42,1,10,0.06626638025045395,0.055914826691150665,2.291365385055542
500,mha_rope,42,1,11,0.04035695269703865,0.054882023483514786,2.291365385055542
500,mha_rope,42,1,12,0.08577819913625717,0.0719822496175766,2.291365385055542
500,mha_rope,42,1,13,0.09216898679733276,0.08603809028863907,2.291365385055542
500,mha_rope,42,1,14,0.08404713869094849,0.0732768326997757,2.291365385055542
500,mha_rope,42,1,15,0.08932942897081375,0.07200092077255249,2.291365385055542
500,mha_rope,42,2,0,0.07622161507606506,0.06711852550506592,2.0572240352630615
500,mha_rope,42,2,1,0.031294453889131546,0.04688077047467232,2.0572240352630615
500,mha_rope,42,2,2,0.0679975375533104,0.06282120943069458,2.0572240352630615
500,mha_rope,42,2,3,0.029259542003273964,0.03635000064969063,2.0572240352630615
500,mha_rope,42,2,4,0.049819134175777435,0.05642881244421005,2.0572240352630615
500,mha_rope,42,2,5,0.07006978243589401,0.07088052481412888,2.0572240352630615
500,mha_rope,42,2,6,0.06249623745679855,0.06977568566799164,2.0572240352630615
500,mha_rope,42,2,7,0.023566894233226776,0.036570314317941666,2.0572240352630615
500,mha_rope,42,2,8,0.09597961604595184,0.07971996814012527,2.0572240352630615
500,mha_rope,42,2,9,0.046480510383844376,0.05391429364681244,2.0572240352630615
500,mha_rope,42,2,10,0.048078104853630066,0.0737743005156517,2.0572240352630615
500,mha_rope,42,2,11,0.07199818640947342,0.0598316453397274,2.0572240352630615
500,mha_rope,42,2,12,0.043835245072841644,0.044791676104068756,2.0572240352630615
500,mha_rope,42,2,13,0.08886098116636276,0.07186389714479446,2.0572240352630615
500,mha_rope,42,2,14,0.1009172573685646,0.08991450071334839,2.0572240352630615
500,mha_rope,42,2,15,0.09312489628791809,0.07936394214630127,2.0572240352630615
500,mha_rope,42,3,0,0.0499064140021801,0.04772243648767471,2.0760180950164795
500,mha_rope,42,3,1,0.059860534965991974,0.05366893857717514,2.0760180950164795
500,mha_rope,42,3,2,0.06387298554182053,0.05179862305521965,2.0760180950164795
500,mha_rope,42,3,3,0.0622292086482048,0.05740351974964142,2.0760180950164795
500,mha_rope,42,3,4,0.05456685274839401,0.05441483110189438,2.0760180950164795
500,mha_rope,42,3,5,0.05600422993302345,0.052499108016490936,2.0760180950164795
500,mha_rope,42,3,6,0.06316039711236954,0.05877157300710678,2.0760180950164795
500,mha_rope,42,3,7,0.052040811628103256,0.05584532395005226,2.0760180950164795
500,mha_rope,42,3,8,0.05830230563879013,0.05874335765838623,2.0760180950164795
500,mha_rope,42,3,9,0.06491099298000336,0.06965653598308563,2.0760180950164795
500,mha_rope,42,3,10,0.09949056059122086,0.0811549574136734,2.0760180950164795
500,mha_rope,42,3,11,0.04068867862224579,0.06591461598873138,2.0760180950164795
500,mha_rope,42,3,12,0.03347920626401901,0.0588347427546978,2.0760180950164795
500,mha_rope,42,3,13,0.07155446708202362,0.059346817433834076,2.0760180950164795
500,mha_rope,42,3,14,0.09455586969852448,0.11192501336336136,2.0760180950164795
500,mha_rope,42,3,15,0.0753764882683754,0.06229960918426514,2.0760180950164795
500,mha_rope,42,4,0,0.07135050743818283,0.06647542864084244,2.2409121990203857
500,mha_rope,42,4,1,0.06136138737201691,0.06648104637861252,2.2409121990203857
500,mha_rope,42,4,2,0.04107198119163513,0.050500594079494476,2.2409121990203857
500,mha_rope,42,4,3,0.03589823469519615,0.04738611727952957,2.2409121990203857
500,mha_rope,42,4,4,0.04949584975838661,0.052001532167196274,2.2409121990203857
500,mha_rope,42,4,5,0.05716868117451668,0.06267699599266052,2.2409121990203857
500,mha_rope,42,4,6,0.07046203315258026,0.0656941756606102,2.2409121990203857
500,mha_rope,42,4,7,0.06338074058294296,0.05855318158864975,2.2409121990203857
500,mha_rope,42,4,8,0.06074941158294678,0.06604509055614471,2.2409121990203857
500,mha_rope,42,4,9,0.07101897895336151,0.068821020424366,2.2409121990203857
500,mha_rope,42,4,10,0.11560353636741638,0.08528733998537064,2.2409121990203857
