iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.962413260142009,0.008208913162816316,2.6167510509490968,0.23683105409145355,0.7201723655462194,0.0,0,36.2,nan,5.173828125,mha,moe,123,100123,200123
500,6.037043571472168,6.042807102203369,0.005763587774708867,6.10480570157369,0.005837881506886333,2.0528326272964477,0.10630004853010178,0.34672170429528515,0.0001497,16384000,388.3,42195.11614611343,8.578125,mha,moe,123,100123,200123
1000,5.214223861694336,5.220163822174072,0.005940067349001765,5.269074419339498,0.005889914035797119,1.7451440811157226,0.10838378965854645,0.3060492084054575,0.00029969999999999997,32768000,739.4,44316.710764325915,9.140625,mha,moe,123,100123,200123
1500,4.696560978889465,4.702281475067139,0.005720415851101279,4.80726655960083,0.005822048165524999,1.7096437215805054,0.10378418117761612,0.3024973576741348,0.0004496999999999999,49152000,1091.3,45038.24270336607,9.181640625,mha,moe,123,100123,200123
2000,4.571092128753662,4.576791405677795,0.005699384957551956,4.548869267304738,0.005785036048231025,1.7301377534866333,0.10169799625873566,0.3028483057311443,0.0005996999999999999,65536000,1441.9,45452.688293045336,9.181640625,mha,moe,123,100123,200123
2500,4.291497230529785,4.297391891479492,0.005894571891985834,4.372934862772624,0.005791114851987611,1.74031343460083,0.10605590790510178,0.2996594742287006,0.0005981266088736952,81920000,1792.8,45692.947395982585,9.181640625,mha,moe,123,100123,200123
3000,4.229910731315613,4.235535621643066,0.005624939105473459,4.27029239654541,0.005750179763417691,1.7137792825698852,0.10518676787614822,0.30115837939209944,0.0005925175294683882,98304000,2143.1,45868.98421536025,9.181640625,mha,moe,123,100123,200123
3500,4.130079448223114,4.13581508398056,0.005735566257499158,4.198669445912043,0.005731944088668873,1.720299530029297,0.10234253108501434,0.28091360500359414,0.0005832509032072879,114688000,2494.2,45982.7444002994,9.181640625,mha,moe,123,100123,200123
4000,3.9846519231796265,3.990366280078888,0.005714445374906063,4.133064707120259,0.0057977426137464745,1.696192216873169,0.10471557825803757,0.30659749907907885,0.0005704558381153472,131072000,2844.9,46072.012862446354,9.181640625,mha,moe,123,100123,200123
4500,3.942542612552643,3.9482300877571106,0.0056875296868383884,4.097410887082418,0.005739122527496268,1.694687819480896,0.10256103426218033,0.2823457919061355,0.0005543106024788456,147456000,3196.2,46135.328637722116,9.181640625,mha,moe,123,100123,200123
5000,3.9685665369033813,3.974327504634857,0.0057609425857663155,4.046382551193237,0.005761900349364926,1.681954288482666,0.10294678062200546,0.3016203087937822,0.000535040141107975,163840000,3546.4,46199.55698054291,9.181640625,mha,moe,123,100123,200123
5500,3.9738401770591736,3.9796693921089172,0.005829261615872383,4.013457178672155,0.005748847761036208,1.67099027633667,0.09999755769968033,0.29281145274273945,0.0005129129412749549,180224000,3897.2,46244.7496706879,9.181640625,mha,moe,123,100123,200123
