iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
6000,3.9516159296035767,3.9516159296035767,0.0,4.121707170406977,0.0,nan,nan,nan,0.00048823729199324884,196608000,2725.4,72138.30382908545,8.345703125,mla_coupled,dense,42,100042,200042
6500,4.008583664894104,4.008583664894104,0.0,4.1010706794261935,0.0,nan,nan,nan,0.00046135698875578174,212992000,2950.9,72179.45606582762,8.345703125,mla_coupled,dense,42,100042,200042
7000,4.03201299905777,4.03201299905777,0.0,4.069330042997996,0.0,nan,nan,nan,0.000432646543576239,229376000,3175.8,72226.29760025887,8.345703125,mla_coupled,dense,42,100042,200042
7500,3.9104490280151367,3.9104490280151367,0.0,4.044410015741984,0.0,nan,nan,nan,0.00040250596706994045,245760000,3401.2,72256.45697293904,8.345703125,mla_coupled,dense,42,100042,200042
8000,3.9116514921188354,3.9116514921188354,0.0,4.021164083480835,0.0,nan,nan,nan,0.00037135519527336944,262144000,3626.1,72292.94780490593,8.345703125,mla_coupled,dense,42,100042,200042
8500,3.8397990465164185,3.8397990465164185,0.0,3.99769434094429,0.0,nan,nan,nan,0.00033962823885115036,278528000,3851.6,72315.47990683754,8.345703125,mla_coupled,dense,42,100042,200042
9000,3.9824602603912354,3.9824602603912354,0.0,3.980531908671061,0.0,nan,nan,nan,0.00030776713620712216,294912000,4076.5,72344.3915780587,8.345703125,mla_coupled,dense,42,100042,200042
9500,3.86075222492218,3.86075222492218,0.0,3.956692124605179,0.0,nan,nan,nan,0.0002762157947482825,311296000,4302.0,72360.69353026099,8.345703125,mla_coupled,dense,42,100042,200042
10000,3.969989776611328,3.969989776611328,0.0,3.9364050424098966,0.0,nan,nan,nan,0.00024541380610869324,327680000,4527.4,72376.80028515562,8.345703125,mla_coupled,dense,42,100042,200042
10500,3.8080484867095947,3.8080484867095947,0.0,3.9077264138062797,0.0,nan,nan,nan,0.00021579032150324256,344064000,4752.8,72391.35872525391,8.345703125,mla_coupled,dense,42,100042,200042
11000,3.8146133422851562,3.8146133422851562,0.0,3.913266183932622,0.0,nan,nan,nan,0.0001877580725433998,360448000,4977.8,72411.55775106148,8.345703125,mla_coupled,dense,42,100042,200042
11500,3.8705434799194336,3.8705434799194336,0.0,3.8953247117996215,0.0,nan,nan,nan,0.00016170762082042857,376832000,5203.2,72422.50014254023,8.345703125,mla_coupled,dense,42,100042,200042
12000,3.8135282397270203,3.8135282397270203,0.0,3.8701702038447063,0.0,nan,nan,nan,0.0001380019163742152,393216000,5428.2,72439.74598113049,8.345703125,mla_coupled,dense,42,100042,200042
12500,3.775149643421173,3.775149643421173,0.0,3.8488987290859225,0.0,nan,nan,nan,0.00011697124086228238,409600000,5653.7,72447.70586248628,8.345703125,mla_coupled,dense,42,100042,200042
13000,3.7639116644859314,3.7639116644859314,0.0,3.8423435362180074,0.0,nan,nan,nan,9.890860588370181e-05,425984000,5878.7,72462.71073917554,8.345703125,mla_coupled,dense,42,100042,200042
13500,3.8315603733062744,3.8315603733062744,0.0,3.837580643494924,0.0,nan,nan,nan,8.406567057113034e-05,442368000,6104.1,72470.34414835811,8.345703125,mla_coupled,dense,42,100042,200042
14000,3.828243613243103,3.828243613243103,0.0,3.829304687579473,0.0,nan,nan,nan,7.264923532945212e-05,458752000,6329.1,72483.0957786901,8.345703125,mla_coupled,dense,42,100042,200042
14500,3.6904595494270325,3.6904595494270325,0.0,3.8276810383796693,0.0,nan,nan,nan,6.481836057229788e-05,475136000,6554.5,72489.90733006189,8.345703125,mla_coupled,dense,42,100042,200042
15000,3.8266544938087463,3.8266544938087463,0.0,3.8218001655737557,0.0,nan,nan,nan,6.068215059988e-05,491520000,6779.5,72501.38626081483,8.345703125,mla_coupled,dense,42,100042,200042
