iter,train_loss,val_loss,lr,tokens_seen,elapsed_s,attn_mode,seed
0,nan,10.904645500183106,0.0006,0,0.0,mla_norope,42
500,6.205524444580078,6.187062493165334,0.0001497,16384000,236.3,mla_norope,42
1000,5.468322396278381,5.381147896448772,0.00029969999999999997,32768000,452.0,mla_norope,42
1500,4.831062197685242,4.90764709075292,0.0004496999999999999,49152000,667.8,mla_norope,42
2000,4.60326087474823,4.619559551874796,0.0005996999999999999,65536000,883.5,mla_norope,42
2500,4.426100134849548,4.444758360385895,0.0005981266088736952,81920000,1099.2,mla_norope,42
3000,4.321516275405884,4.342676397959392,0.0005925175294683882,98304000,1315.0,mla_norope,42
3500,4.151563048362732,4.264121992985408,0.0005832509032072879,114688000,1530.7,mla_norope,42
4000,4.2777016162872314,4.209840995868047,0.0005704558381153472,131072000,1747.1,mla_norope,42
4500,4.166207551956177,4.166732436815898,0.0005543106024788456,147456000,1964.3,mla_norope,42
5000,4.086215138435364,4.132639699379603,0.000535040141107975,163840000,2180.0,mla_norope,42
5500,4.124905586242676,4.092354863882065,0.0005129129412749549,180224000,2396.2,mla_norope,42
6000,4.029245853424072,4.076604862213134,0.00048823729199324884,196608000,2612.0,mla_norope,42
6500,3.963914155960083,4.049656610091527,0.00046135698875578174,212992000,2827.7,mla_norope,42
7000,4.014990746974945,4.020826983451843,0.000432646543576239,229376000,3043.5,mla_norope,42
7500,3.969125211238861,3.989841367006302,0.00040250596706994045,245760000,3259.3,mla_norope,42
8000,3.9096245765686035,3.970558935801188,0.00037135519527336944,262144000,3475.0,mla_norope,42
8500,3.9201430678367615,3.9580787682533263,0.00033962823885115036,278528000,3690.9,mla_norope,42
9000,3.8280228972434998,3.9346296012401583,0.00030776713620712216,294912000,3906.6,mla_norope,42
9500,3.806765139102936,3.9172184137503305,0.0002762157947482825,311296000,4122.4,mla_norope,42
10000,3.85624897480011,3.9007171400388083,0.00024541380610869324,327680000,4338.2,mla_norope,42
10500,3.740570545196533,3.885984958807627,0.00021579032150324256,344064000,4554.6,mla_norope,42
11000,3.832836389541626,3.8595007288455965,0.0001877580725433998,360448000,4770.4,mla_norope,42
11500,3.7204713821411133,3.8476885783672334,0.00016170762082042857,376832000,4986.1,mla_norope,42
12000,3.740371584892273,3.8303646651903787,0.0001380019163742152,393216000,5201.7,mla_norope,42
12500,3.8114680647850037,3.8223826070626576,0.00011697124086228238,409600000,5417.3,mla_norope,42
13000,3.819961965084076,3.806758063634237,9.890860588370181e-05,425984000,5632.9,mla_norope,42
13500,3.7476338148117065,3.8088123671213787,8.406567057113034e-05,442368000,5848.5,mla_norope,42
14000,3.7291147112846375,3.7960964743296306,7.264923532945212e-05,458752000,6064.2,mla_norope,42
14500,3.8304800391197205,3.7907792671521503,6.481836057229788e-05,475136000,6279.8,mla_norope,42
15000,3.5433680415153503,3.796437434355418,6.068215059988e-05,491520000,6495.4,mla_norope,42
