iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,attn_mode,seed,train_data_seed,val_data_seed
0,nan,nan,nan,10.932489000956217,0.007285681011465688,2.6192931652069094,0.29461660981178284,0.8899906194080838,0.0,0,40.5,mha,456,100456,200456
500,6.0882556438446045,6.093887448310852,0.005631890380755067,6.125215888818105,0.005633573131635785,2.2228975772857664,0.10723409056663513,0.26498281857877626,0.0001497,16384000,486.8,mha,456,100456,200456
1000,5.300464868545532,5.306332468986511,0.005867570638656616,5.27138035138448,0.00573797760453696,1.7963995456695556,0.09996388852596283,0.2524268131377482,0.00029969999999999997,32768000,931.2,mha,456,100456,200456
1500,4.721418738365173,4.727178692817688,0.005759989842772484,4.750105962753296,0.005778063808102161,1.6731108665466308,0.09495137631893158,0.264234622846281,0.0004496999999999999,49152000,1376.7,mha,456,100456,200456
2000,4.433492660522461,4.43922221660614,0.005729592987336218,4.483277499675751,0.005761380721814931,1.638446044921875,0.10675831884145737,0.2653050844508047,0.0005996999999999999,65536000,1820.6,mha,456,100456,200456
2500,4.323280096054077,4.329025506973267,0.005745442002080381,4.325012803077698,0.005707208554570874,1.6576430320739746,0.09834665805101395,0.2422828875081266,0.0005981266088736952,81920000,2267.9,mha,456,100456,200456
3000,4.141045391559601,4.146690249443054,0.00564487068913877,4.217994937102,0.005737654169400533,1.628208088874817,0.09966644644737244,0.25672292442551237,0.0005925175294683882,98304000,2711.8,mha,456,100456,200456
3500,4.161036849021912,4.166768491268158,0.005731533165089786,4.146534422238668,0.005710407081836214,1.6223844051361085,0.1039319857954979,0.237817962882245,0.0005832509032072879,114688000,3157.6,mha,456,100456,200456
4000,3.9857568740844727,3.9915091395378113,0.005752248107455671,4.092418983777364,0.005742910297897955,1.6091068029403686,0.10353302210569382,0.2569272141743168,0.0005704558381153472,131072000,3601.5,mha,456,100456,200456
4500,4.06828647851944,4.073988080024719,0.005701501853764057,4.049328380823136,0.00571453197626397,1.5918429851531983,0.10254211723804474,0.24703000795343177,0.0005543106024788456,147456000,4048.3,mha,456,100456,200456
5000,4.0017329454422,4.007436811923981,0.005703849601559341,4.01052862962087,0.005714956234830121,1.590805220603943,0.10211171209812164,0.2421009946714364,0.000535040141107975,163840000,4492.0,mha,456,100456,200456
5500,3.895389676094055,3.901085138320923,0.005695417406968772,3.9884070471922555,0.00571629864629358,1.591873049736023,0.1010531634092331,0.23934902906661218,0.0005129129412749549,180224000,4937.9,mha,456,100456,200456
6000,3.907800316810608,3.913546860218048,0.005746522918343544,3.9532633928457894,0.005728243570774794,1.5695315599441528,0.10194315761327744,0.25077075805596694,0.00048823729199324884,196608000,5381.7,mha,456,100456,200456
6500,3.912130832672119,3.917901337146759,0.0057704857317730784,3.9179660121599835,0.005740783689543605,1.5448936223983765,0.10033314675092697,0.24617392084177664,0.00046135698875578174,212992000,5829.1,mha,456,100456,200456
7000,3.8582493662834167,3.8638399243354797,0.005590536631643772,3.8961193641026814,0.00573472097205619,1.5531559705734252,0.10209310054779053,0.24185619699039926,0.000432646543576239,229376000,6273.2,mha,456,100456,200456
7500,3.820710837841034,3.826356887817383,0.005646099336445332,3.8768775029977163,0.005730795676354319,1.533631157875061,0.10518066585063934,0.25263548042614736,0.00040250596706994045,245760000,6719.0,mha,456,100456,200456
8000,3.8787642121315002,3.884474217891693,0.005710058496333659,3.864705551067988,0.005726190079003573,1.5380388021469116,0.10733194649219513,0.24914695152130353,0.00037135519527336944,262144000,7163.1,mha,456,100456,200456
8500,3.746604859828949,3.7522899508476257,0.00568513770122081,3.8373911770184836,0.005703457240791371,1.533474588394165,0.1062234491109848,0.2423481349966048,0.00033962823885115036,278528000,7610.7,mha,456,100456,200456
9000,3.6694204807281494,3.6751070618629456,0.005686561460606754,3.8102676049868265,0.00573165415165325,1.531941032409668,0.10639078915119171,0.23858213067207662,0.00030776713620712216,294912000,8055.0,mha,456,100456,200456
9500,3.70150089263916,3.7073220014572144,0.005821099737659097,3.7925963946183523,0.005730457227521886,1.5244385957717896,0.10449056327342987,0.24309356039189584,0.0002762157947482825,311296000,8501.2,mha,456,100456,200456
10000,3.760339081287384,3.766061842441559,0.005722738802433014,3.7732670629024505,0.005702968902575473,1.5177250385284424,0.10379953682422638,0.23528609903642872,0.00024541380610869324,327680000,8945.0,mha,456,100456,200456
10500,3.740780293941498,3.7465218901634216,0.005741609609685838,3.752461632092794,0.005725343420635909,1.5135260105133057,0.1047821044921875,0.2486718983938448,0.00021579032150324256,344064000,9392.3,mha,456,100456,200456
11000,3.6853092908859253,3.6910166144371033,0.0057073167990893126,3.748896309932073,0.005727913518591474,1.50523042678833,0.10382527858018875,0.23557122023762767,0.0001877580725433998,360448000,9836.3,mha,456,100456,200456
11500,3.6557146310806274,3.661477029323578,0.00576241291128099,3.727671888669332,0.00571490846031035,1.5055486917495728,0.10610514134168625,0.24333501714403227,0.00016170762082042857,376832000,10282.8,mha,456,100456,200456
12000,3.6523167490959167,3.6581088304519653,0.005792055977508426,3.7074742448329925,0.005736546578506628,1.5014616250991821,0.10513681918382645,0.24232748631683015,0.0001380019163742152,393216000,10726.6,mha,456,100456,200456
12500,3.508292257785797,3.514124572277069,0.005832304246723652,3.6974674765268962,0.005721321374488373,1.4991522789001466,0.10514790564775467,0.24058722782795647,0.00011697124086228238,409600000,11173.7,mha,456,100456,200456
13000,3.507293224334717,3.5130496621131897,0.0057563852751627564,3.684099493821462,0.0057275178904334706,1.4945478677749633,0.1055075079202652,0.23874480910589774,9.890860588370181e-05,425984000,11618.7,mha,456,100456,200456
13500,3.586347222328186,3.5920233726501465,0.005676161265000701,3.678714115222295,0.005715245086854945,1.4947513818740845,0.10527526587247849,0.24147680413092815,8.406567057113034e-05,442368000,12066.1,mha,456,100456,200456
14000,3.5906439423561096,3.5963174700737,0.0056734648533165455,3.6782365934054058,0.0057160170213319365,1.4964776754379272,0.10484497249126434,0.2367689322889514,7.264923532945212e-05,458752000,12509.8,mha,456,100456,200456
14500,3.5299386382102966,3.535581588745117,0.005642945179715753,3.665363730986913,0.005714839407398055,1.4940177202224731,0.10346171259880066,0.2367631552416009,6.481836057229788e-05,475136000,12957.2,mha,456,100456,200456
15000,3.6126198172569275,3.618215322494507,0.00559553992934525,3.6531331443786623,0.005719532993001242,1.4916256189346313,0.10537516325712204,0.23899600812644056,6.068215059988e-05,491520000,13401.3,mha,456,100456,200456
