iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,attn_mode,seed,train_data_seed,val_data_seed
5000,3.9951109886169434,4.000791549682617,0.0056804807391017675,4.084936671257019,0.005685094102130582,1.8389429330825806,0.12436838448047638,0.27123617967135394,0.000535040141107975,163840000,4510.5,mla_norope,42,100042,200042
5500,4.085872709751129,4.09166693687439,0.005794324912130833,4.0583972613016766,0.005707847544302543,1.8180712699890136,0.12425974756479263,0.2719146129185827,0.0005129129412749549,180224000,4958.0,mla_norope,42,100042,200042
6000,3.9413312673568726,3.9470075368881226,0.005676229251548648,4.027161478996277,0.005700453632355978,1.8049320936203004,0.12274902313947678,0.2539546775223515,0.00048823729199324884,196608000,5403.6,mla_norope,42,100042,200042
6500,3.882342576980591,3.887983500957489,0.005640903604216874,3.9980190217494966,0.005707534190732986,1.7761234045028687,0.12283813208341599,0.26490232553060117,0.00046135698875578174,212992000,5852.8,mla_norope,42,100042,200042
7000,3.811639189720154,3.8173381686210632,0.005698987981304526,3.973085146745046,0.005706089545662205,1.764677095413208,0.12706908583641052,0.25899676417368933,0.000432646543576239,229376000,6302.5,mla_norope,42,100042,200042
7500,3.8324302434921265,3.838154673576355,0.005724439048208296,3.945241706768672,0.005702802339413514,1.7568060636520386,0.12370584905147552,0.25279117194336465,0.00040250596706994045,245760000,6792.2,mla_norope,42,100042,200042
8000,3.837915301322937,3.8435798287391663,0.0056645364966243505,3.921003441015879,0.005719383549100409,1.7428635120391847,0.12605245411396027,0.25666726177383226,0.00037135519527336944,262144000,7238.1,mla_norope,42,100042,200042
8500,3.918684661388397,3.9244661927223206,0.005781525745987892,3.894142941236496,0.0057276434272838135,1.733288836479187,0.12422678619623184,0.24845999078229752,0.00033962823885115036,278528000,7687.1,mla_norope,42,100042,200042
9000,3.9326010942459106,3.9383071660995483,0.005706082796677947,3.876306431690852,0.005713703061143557,1.7225739002227782,0.12319956719875336,0.25011578385651484,0.00030776713620712216,294912000,8132.5,mla_norope,42,100042,200042
9500,3.780955493450165,3.78661847114563,0.005663006682880223,3.853970961968104,0.005722309406846762,1.721491813659668,0.12468821555376053,0.2528820281876244,0.0002762157947482825,311296000,8580.1,mla_norope,42,100042,200042
10000,3.7617077827453613,3.767409324645996,0.005701492424122989,3.8340242878595987,0.00571404363339146,1.7101686954498292,0.12438710778951645,0.24916699161131994,0.00024541380610869324,327680000,9025.8,mla_norope,42,100042,200042
10500,3.7283482551574707,3.734071135520935,0.0057228379882872105,3.807504510084788,0.005735095525160432,1.7008487224578857,0.12568746507167816,0.2550883982049088,0.00021579032150324256,344064000,9474.6,mla_norope,42,100042,200042
11000,3.7956604957580566,3.801440954208374,0.0057804976822808385,3.8131401403745016,0.005724525013162444,1.6934993028640748,0.12543681263923645,0.25842377362448055,0.0001877580725433998,360448000,9920.1,mla_norope,42,100042,200042
11500,3.511780858039856,3.5175890922546387,0.005808195332065225,3.781657947699229,0.005748591853771359,1.6885108470916748,0.12482655793428421,0.25991320202453483,0.00016170762082042857,376832000,10367.7,mla_norope,42,100042,200042
12000,3.7313355803489685,3.7370887398719788,0.005753150442615151,3.770769255956014,0.005733759738504886,1.679967212677002,0.12582336366176605,0.25740241429841976,0.0001380019163742152,393216000,10813.4,mla_norope,42,100042,200042
12500,3.6700554490089417,3.675782084465027,0.0057265846990048885,3.7530764595667523,0.0057416378411774835,1.6766287088394165,0.1246330738067627,0.2631462285550195,0.00011697124086228238,409600000,11262.9,mla_norope,42,100042,200042
13000,3.674948990345001,3.6806934475898743,0.005744443507865071,3.743191189368566,0.00573749700250725,1.6757994174957276,0.1252884864807129,0.2544286982146776,9.890860588370181e-05,425984000,11708.7,mla_norope,42,100042,200042
13500,3.676245927810669,3.68196564912796,0.005719757522456348,3.7359166661898295,0.005744920181265722,1.6722504138946532,0.12469451874494553,0.2559527279091286,8.406567057113034e-05,442368000,12156.4,mla_norope,42,100042,200042
14000,3.7267614603042603,3.732456922531128,0.005695438710972667,3.720338230530421,0.005745581729182353,1.6700467348098755,0.12442291527986526,0.25078350501894786,7.264923532945212e-05,458752000,12609.9,mla_norope,42,100042,200042
