iter,train_loss,optimization_loss,train_aux_loss,val_loss,val_aux_loss,router_entropy,max_load_fraction,load_cv,lr,tokens_seen,elapsed_s,tokens_per_second,peak_vram_gib,attn_mode,backbone,seed,train_data_seed,val_data_seed
9500,3.7948861718177795,3.7948861718177795,0.0,3.901152001619339,0.0,nan,nan,nan,0.0002762157947482825,311296000,4237.0,73471.33908418873,8.2109375,mha,dense,42,100042,200042
10000,3.9116517305374146,3.9116517305374146,0.0,3.8802905559539793,0.0,nan,nan,nan,0.00024541380610869324,327680000,4455.7,73542.48814793077,8.2109375,mha,dense,42,100042,200042
10500,3.7459914088249207,3.7459914088249207,0.0,3.852602258125941,0.0,nan,nan,nan,0.00021579032150324256,344064000,4675.0,73596.59619664731,8.2109375,mha,dense,42,100042,200042
11000,3.7586182355880737,3.7586182355880737,0.0,3.8571511741479236,0.0,nan,nan,nan,0.0001877580725433998,360448000,4893.7,73655.81655100166,8.2109375,mha,dense,42,100042,200042
11500,3.8138558864593506,3.8138558864593506,0.0,3.843991186618805,0.0,nan,nan,nan,0.00016170762082042857,376832000,5112.9,73701.90234608151,8.2109375,mha,dense,42,100042,200042
12000,3.755414843559265,3.755414843559265,0.0,3.819803168376287,0.0,nan,nan,nan,0.0001380019163742152,393216000,5331.6,73751.83698920911,8.2109375,mha,dense,42,100042,200042
12500,3.7304401993751526,3.7304401993751526,0.0,3.798136207262675,0.0,nan,nan,nan,0.00011697124086228238,409600000,5550.9,73789.90104899257,8.2109375,mha,dense,42,100042,200042
13000,3.715723395347595,3.715723395347595,0.0,3.79185427069664,0.0,nan,nan,nan,9.890860588370181e-05,425984000,5769.6,73832.86267313368,8.2109375,mha,dense,42,100042,200042
13500,3.7718676328659058,3.7718676328659058,0.0,3.7867887834707896,0.0,nan,nan,nan,8.406567057113034e-05,442368000,5988.8,73866.01494701003,8.2109375,mha,dense,42,100042,200042
14000,3.781696081161499,3.781696081161499,0.0,3.780985970099767,0.0,nan,nan,nan,7.264923532945212e-05,458752000,6207.5,73902.93249948687,8.2109375,mha,dense,42,100042,200042
14500,3.6443390250205994,3.6443390250205994,0.0,3.7781318954626717,0.0,nan,nan,nan,6.481836057229788e-05,475136000,6426.7,73931.54744273987,8.2109375,mha,dense,42,100042,200042
15000,3.772188723087311,3.772188723087311,0.0,3.7735722788174946,0.0,nan,nan,nan,6.068215059988e-05,491520000,6645.4,73963.6912436512,8.2109375,mha,dense,42,100042,200042
