iter,attn_mode,backbone,seed,layer,expert,selected_fraction,mean_probability,router_entropy
0,mha_decoupled,moe,42,1,0,0.022292479872703552,0.04716157540678978,2.635392427444458
0,mha_decoupled,moe,42,1,1,0.06768432259559631,0.06341727823019028,2.635392427444458
0,mha_decoupled,moe,42,1,2,0.043458253145217896,0.056379448622465134,2.635392427444458
0,mha_decoupled,moe,42,1,3,0.07344238460063934,0.06454771757125854,2.635392427444458
0,mha_decoupled,moe,42,1,4,0.10868652164936066,0.07475511729717255,2.635392427444458
0,mha_decoupled,moe,42,1,5,0.09312377870082855,0.07359183579683304,2.635392427444458
0,mha_decoupled,moe,42,1,6,0.05013427883386612,0.062182046473026276,2.635392427444458
0,mha_decoupled,moe,42,1,7,0.08121459931135178,0.07100392132997513,2.635392427444458
0,mha_decoupled,moe,42,1,8,0.03484131023287773,0.05458705127239227,2.635392427444458
0,mha_decoupled,moe,42,1,9,0.08323608338832855,0.06990442425012589,2.635392427444458
0,mha_decoupled,moe,42,1,10,0.04209838807582855,0.05532122030854225,2.635392427444458
0,mha_decoupled,moe,42,1,11,0.06022094562649727,0.061810243874788284,2.635392427444458
0,mha_decoupled,moe,42,1,12,0.05563110485672951,0.05935324355959892,2.635392427444458
0,mha_decoupled,moe,42,1,13,0.07267822325229645,0.06531769037246704,2.635392427444458
0,mha_decoupled,moe,42,1,14,0.08640746772289276,0.07080419361591339,2.635392427444458
0,mha_decoupled,moe,42,1,15,0.02484985440969467,0.04986296594142914,2.635392427444458
0,mha_decoupled,moe,42,2,0,0.009904785081744194,0.0387045219540596,2.613879919052124
0,mha_decoupled,moe,42,2,1,0.014899902045726776,0.03928927332162857,2.613879919052124
0,mha_decoupled,moe,42,2,2,0.1367199718952179,0.08558349311351776,2.613879919052124
0,mha_decoupled,moe,42,2,3,0.1489892601966858,0.08964650332927704,2.613879919052124
0,mha_decoupled,moe,42,2,4,0.023933105170726776,0.05122588947415352,2.613879919052124
0,mha_decoupled,moe,42,2,5,0.029822997748851776,0.05321483314037323,2.613879919052124
0,mha_decoupled,moe,42,2,6,0.04593505710363388,0.059794098138809204,2.613879919052124
0,mha_decoupled,moe,42,2,7,0.019332274794578552,0.04636187478899956,2.613879919052124
0,mha_decoupled,moe,42,2,8,0.13795410096645355,0.08605270087718964,2.613879919052124
0,mha_decoupled,moe,42,2,9,0.1213061511516571,0.08153210580348969,2.613879919052124
0,mha_decoupled,moe,42,2,10,0.02707519568502903,0.05217443406581879,2.613879919052124
0,mha_decoupled,moe,42,2,11,0.05390014499425888,0.0629350021481514,2.613879919052124
0,mha_decoupled,moe,42,2,12,0.06396850943565369,0.06481728702783585,2.613879919052124
0,mha_decoupled,moe,42,2,13,0.04808349534869194,0.05993290990591049,2.613879919052124
0,mha_decoupled,moe,42,2,14,0.03193359449505806,0.05385621637105942,2.613879919052124
0,mha_decoupled,moe,42,2,15,0.0862414538860321,0.07487887144088745,2.613879919052124
0,mha_decoupled,moe,42,3,0,0.06682495027780533,0.06568369269371033,2.6250414848327637
0,mha_decoupled,moe,42,3,1,0.04593871906399727,0.06012555584311485,2.6250414848327637
0,mha_decoupled,moe,42,3,2,0.03363647311925888,0.053011905401945114,2.6250414848327637
0,mha_decoupled,moe,42,3,3,0.04726196452975273,0.06138076260685921,2.6250414848327637
0,mha_decoupled,moe,42,3,4,0.03064819425344467,0.05088448151946068,2.6250414848327637
0,mha_decoupled,moe,42,3,5,0.03153320401906967,0.05128307268023491,2.6250414848327637
0,mha_decoupled,moe,42,3,6,0.03674926608800888,0.057089630514383316,2.6250414848327637
0,mha_decoupled,moe,42,3,7,0.02575073204934597,0.05397135391831398,2.6250414848327637
0,mha_decoupled,moe,42,3,8,0.041112061589956284,0.053429532796144485,2.6250414848327637
0,mha_decoupled,moe,42,3,9,0.08173706382513046,0.07016925513744354,2.6250414848327637
0,mha_decoupled,moe,42,3,10,0.08413451910018921,0.07112862169742584,2.6250414848327637
0,mha_decoupled,moe,42,3,11,0.10658691078424454,0.07758284360170364,2.6250414848327637
0,mha_decoupled,moe,42,3,12,0.09164916723966599,0.07214472442865372,2.6250414848327637
0,mha_decoupled,moe,42,3,13,0.22200927138328552,0.1051037609577179,2.6250414848327637
0,mha_decoupled,moe,42,3,14,0.020021973177790642,0.04569318890571594,2.6250414848327637
0,mha_decoupled,moe,42,3,15,0.03440551832318306,0.05131767317652702,2.6250414848327637
0,mha_decoupled,moe,42,4,0,0.0827954113483429,0.07250634580850601,2.615260362625122
0,mha_decoupled,moe,42,4,1,0.08408935368061066,0.0714845061302185,2.615260362625122
0,mha_decoupled,moe,42,4,2,0.19627441465854645,0.09968196600675583,2.615260362625122
0,mha_decoupled,moe,42,4,3,0.055305175483226776,0.06273919343948364,2.615260362625122
0,mha_decoupled,moe,42,4,4,0.016398925334215164,0.0458020456135273,2.615260362625122
0,mha_decoupled,moe,42,4,5,0.02037963829934597,0.047953516244888306,2.615260362625122
0,mha_decoupled,moe,42,4,6,0.012882079929113388,0.042757224291563034,2.615260362625122
0,mha_decoupled,moe,42,4,7,0.05737060680985451,0.06068839132785797,2.615260362625122
0,mha_decoupled,moe,42,4,8,0.14293700456619263,0.08618450164794922,2.615260362625122
0,mha_decoupled,moe,42,4,9,0.048826903104782104,0.058523133397102356,2.615260362625122
0,mha_decoupled,moe,42,4,10,0.04211791977286339,0.05966456979513168,2.615260362625122
